"Frame#","Time","HeadX","HeadY","HeadZ","WithersX","WithersY","WithersZ","SacrumX","SacrumY","SacrumZ","HFLX","HFLY","HFLZ","HFRX","HFRY","HFRZ","HHLX","HHLY","HHLZ","HHRX","HHRY","HHRZ"
68,1.117,951.10278,-34.33534,1352.36450,-260.31952,-30.54428,1297.48181,-1005.22601,12.30671,1290.93018,-269.07935,112.66058,93.37391,429.92300,-164.59120,-6.84490,-608.81445,149.58177,-8.91432,-1337.60352,-167.23904,57.40624
69,1.133,954.50958,-34.62608,1345.46338,-260.13550,-30.31298,1288.13513,-1005.46613,11.95666,1283.06665,-220.74823,111.78696,98.71114,381.71170,-164.78024,-7.66306,-655.73376,148.49866,-8.54432,-1304.89099,-172.79260,51.60829
70,1.150,957.91272,-34.73763,1338.66931,-261.10858,-30.12749,1278.34021,-1006.37726,11.35904,1274.42334,-169.19666,108.05661,100.77346,333.57736,-165.06067,-8.29681,-703.70734,147.77324,-9.28840,-1259.08032,-178.07834,42.65483
71,1.167,960.40808,-34.53502,1333.36816,-264.03571,-28.87266,1268.90283,-1007.62329,10.91841,1265.63611,-114.61548,102.24516,100.98020,286.29105,-166.02283,-8.60214,-751.65143,147.01735,-9.97981,-1205.85828,-182.14825,34.91977
72,1.183,961.43689,-34.09339,1330.64624,-269.16541,-25.40060,1260.67688,-1009.21375,10.39048,1257.29834,-55.85107,96.24904,100.55338,239.15604,-167.24954,-8.84128,-799.47021,145.95767,-10.30930,-1150.96191,-183.99648,32.86879
73,1.200,960.84778,-33.60392,1330.98450,-274.80847,-21.07812,1254.30542,-1011.32916,8.85696,1250.02112,7.13135,90.71321,98.25935,191.30215,-168.13657,-8.96143,-847.26355,145.14354,-10.80001,-1094.64307,-182.65811,35.22290
74,1.217,958.78058,-33.15424,1334.27124,-278.38171,-18.51657,1250.09326,-1013.76208,5.64308,1244.68201,74.02667,85.33841,94.10446,143.11081,-168.63135,-8.98369,-895.17212,144.50731,-10.97440,-1036.42822,-177.71942,38.37237
75,1.233,955.52686,-32.72418,1340.02332,-279.25577,-18.35900,1248.22559,-1015.81738,1.25146,1242.31189,144.27228,79.99146,89.59541,94.91913,-169.23505,-9.02599,-943.44006,143.84157,-10.49720,-978.75854,-169.16568,41.25232
76,1.250,951.45068,-32.32752,1347.56409,-279.13510,-19.46978,1248.95959,-1016.81049,-3.15488,1243.46655,217.03094,74.33620,84.91382,46.39844,-169.97993,-9.06553,-992.18591,143.14938,-10.07146,-922.16736,-157.63385,44.07215
77,1.267,946.93817,-32.01677,1356.11511,-279.38239,-20.84670,1252.47107,-1016.55750,-7.00740,1247.84521,291.89716,68.18330,80.14835,-2.73456,-170.50211,-8.97827,-1041.59888,142.15800,-9.97935,-864.64905,-145.07652,46.76653
78,1.283,942.46210,-31.84259,1364.87720,-279.39157,-22.06789,1258.63147,-1015.40051,-10.35645,1254.60645,366.51166,61.72462,75.66344,-52.52969,-170.82349,-8.62505,-1091.43213,141.13104,-9.41303,-805.52661,-133.59184,49.75058
79,1.300,938.65118,-31.92759,1373.11633,-277.81714,-23.20630,1266.92908,-1013.79932,-13.07477,1262.87219,438.27432,54.48821,69.71983,-102.67189,-171.13458,-8.19838,-1141.39917,140.83786,-8.41000,-745.15112,-124.83347,54.09815
80,1.317,936.12885,-32.42772,1380.23230,-274.28558,-24.61758,1276.44165,-1011.90118,-14.84330,1271.83972,510.24835,48.13823,63.54261,-152.92624,-171.37936,-7.84175,-1191.85193,140.91891,-7.87220,-684.90668,-120.61606,60.54304
81,1.333,935.26721,-33.32862,1385.76465,-269.63361,-26.31047,1285.92773,-1009.61072,-15.57972,1280.58301,580.64154,46.85923,62.13548,-203.63368,-171.73413,-7.34426,-1241.41614,140.92773,-6.29945,-629.79041,-121.15474,66.80693
82,1.350,935.98529,-34.44893,1389.36877,-265.04422,-27.74485,1294.12170,-1007.07776,-15.46490,1288.04175,630.40814,50.08786,60.19887,-253.32535,-172.98221,-6.00558,-1286.42200,141.62491,-0.51478,-586.27917,-125.27278,67.15685
83,1.367,937.69208,-35.70421,1390.80713,-261.20300,-28.31881,1300.06250,-1004.78345,-14.94706,1293.38928,644.80328,54.39925,45.69120,-298.43790,-175.34454,-3.06886,-1324.18860,143.72501,9.48663,-556.39032,-132.81311,58.26950
84,1.383,939.60144,-37.15537,1390.01501,-258.15317,-27.87902,1303.22778,-1002.93970,-14.73677,1296.29565,635.16455,59.84633,22.35790,-336.67902,-179.00684,4.29489,-1354.58435,146.21220,21.46460,-537.55579,-143.28671,43.26123
85,1.400,941.24725,-38.76393,1387.21753,-255.67657,-26.76169,1303.52771,-1001.17682,-15.40616,1296.76416,616.12140,64.59749,6.82755,-362.32632,-185.53159,23.32944,-1377.57068,145.33821,33.95285,-528.35712,-155.18449,27.36842
86,1.417,942.74976,-40.24723,1382.86719,-253.62666,-25.49821,1301.25891,-999.21503,-17.09084,1294.88354,584.03992,65.22570,4.09640,-364.10452,-195.22722,53.16342,-1389.65979,139.79276,44.59015,-530.68256,-166.75578,13.91623
87,1.433,944.71204,-41.24765,1377.29004,-252.01848,-24.61691,1296.89490,-997.46033,-19.49164,1290.85449,536.95844,63.82568,5.01264,-339.19067,-205.77090,78.51822,-1387.32373,135.24895,49.97643,-548.11182,-174.56970,5.76508
88,1.450,947.82550,-41.71072,1370.39331,-250.98732,-24.51820,1290.87622,-996.63165,-21.86046,1285.13953,485.98431,63.22874,4.34657,-297.04999,-214.89542,90.76894,-1371.09106,136.30173,48.34512,-583.18311,-176.39804,3.91787
89,1.467,952.29645,-41.99299,1362.01758,-250.70038,-25.16563,1283.62341,-997.12201,-23.37480,1278.31665,437.50439,62.46125,3.46192,-246.65927,-221.27405,95.59276,-1340.92078,140.87617,40.91149,-630.88092,-175.73021,4.67867
90,1.483,957.51208,-42.52471,1352.71765,-251.36417,-26.04085,1275.58154,-998.70367,-23.76925,1270.80188,389.54938,61.38569,2.72845,-192.27344,-224.49597,98.44260,-1295.67847,145.69283,30.81890,-680.66638,-176.51904,4.19350
91,1.500,962.36072,-43.50976,1343.83618,-253.40808,-26.89614,1267.32056,-1000.67590,-23.20539,1262.98059,341.45605,60.98139,1.97189,-135.34383,-225.76260,100.76872,-1239.51404,148.67905,21.49185,-728.40820,-177.94987,2.78361
92,1.517,965.95477,-44.89142,1336.75708,-257.40927,-28.31394,1259.78845,-1002.38129,-21.66809,1255.44092,293.89954,60.63539,1.39743,-74.80330,-226.14037,102.32381,-1180.35706,148.15221,16.40608,-776.03503,-178.75784,1.98912
93,1.533,968.03326,-46.51515,1332.33569,-263.19626,-30.68647,1254.18628,-1003.60693,-18.96964,1248.87097,246.56201,59.80886,1.07999,-9.90195,-225.15813,100.75394,-1120.93530,143.91272,17.21833,-824.13965,-179.29167,1.58734
94,1.550,968.73175,-48.34905,1330.80017,-269.03061,-33.09168,1251.26648,-1004.52045,-15.27165,1244.05481,198.76837,58.95744,1.08038,58.67639,-222.58186,94.56383,-1060.04492,136.03500,21.46703,-872.25049,-179.75470,1.11255
95,1.567,968.19238,-50.44989,1331.95911,-272.66406,-34.30393,1250.97449,-1005.29358,-11.27528,1241.92834,150.43466,58.38198,1.22315,130.15402,-218.73059,85.19463,-1000.36334,124.08955,25.85891,-920.31720,-180.41812,1.11230
96,1.583,966.52380,-52.77861,1335.48901,-273.49585,-34.21832,1252.95959,-1005.83722,-7.59604,1243.09595,101.88647,58.00811,1.34986,204.14163,-213.61038,74.97375,-943.52271,109.07729,29.85524,-968.63641,-181.19243,1.55537
97,1.600,964.00134,-55.22010,1340.92822,-272.81842,-33.38494,1257.11584,-1005.86115,-4.19090,1247.36792,52.94562,57.46967,1.46507,280.54800,-207.39229,65.14736,-886.28674,93.03685,33.37900,-1017.74084,-181.56592,1.81815
98,1.617,961.12231,-57.75491,1347.59009,-271.84473,-32.08323,1263.46997,-1005.12457,-0.85848,1254.07483,3.28448,56.47715,1.67989,358.10031,-199.27060,55.10613,-827.74811,77.88879,35.77293,-1067.41968,-181.87299,2.24343
99,1.633,958.44464,-60.47004,1354.74268,-270.41309,-30.46462,1271.83374,-1003.64240,2.13681,1262.51282,-46.94409,55.39495,2.05165,435.93369,-188.44206,44.91555,-769.47412,65.94664,37.95544,-1117.15820,-182.88370,3.04332
100,1.650,956.44073,-63.34433,1361.73438,-267.68729,-28.85711,1281.64343,-1001.62335,4.22444,1271.89807,-97.37915,54.52344,2.55810,514.74622,-178.09998,39.77224,-711.54053,59.06449,41.39720,-1167.13477,-184.26552,3.64645
101,1.667,955.40100,-66.22625,1367.90369,-263.40439,-27.57550,1291.92407,-999.29968,4.98951,1281.20654,-147.85797,53.70579,2.99569,586.51062,-172.01724,42.06379,-655.56067,57.80217,45.60822,-1215.70557,-185.74945,5.99239
102,1.683,955.27570,-69.04789,1372.66541,-258.35513,-26.77793,1301.45081,-997.08087,4.67757,1289.25098,-197.78485,53.53880,3.47944,634.44043,-169.13208,42.73191,-606.02307,62.48871,47.86722,-1258.14758,-188.69411,12.77140
103,1.700,955.65771,-71.75555,1375.80945,-253.90515,-26.52930,1309.17798,-995.56763,4.23420,1295.09644,-244.62103,54.82211,6.21411,654.72131,-167.13780,35.03354,-566.03735,73.19388,44.96140,-1291.37976,-194.28262,22.20817
104,1.717,956.09058,-74.16125,1377.51135,-250.89871,-26.84618,1314.50183,-994.79120,4.38955,1298.58789,-284.32819,57.63354,13.17712,659.50244,-165.21407,23.49462,-535.38885,88.71230,35.91301,-1318.13770,-201.38791,33.26836
105,1.733,956.36090,-76.13166,1377.95374,-248.96861,-27.67209,1317.07410,-993.93640,5.13537,1300.15613,-313.13538,62.19017,24.20231,655.96155,-162.13820,12.39400,-512.91931,106.92448,23.57302,-1340.64014,-206.87790,46.85985
106,1.750,956.46997,-77.73090,1377.09875,-247.15984,-28.68878,1316.64233,-992.35559,6.36491,1299.98230,-326.01221,67.82603,41.26550,640.24341,-157.67738,2.29512,-500.26935,126.22821,11.94752,-1351.59790,-208.86317,57.58716
107,1.767,956.57007,-79.10829,1374.87000,-245.02864,-29.28082,1313.18860,-990.23724,8.11186,1297.79834,-317.92578,73.09007,63.49487,608.16895,-154.18636,-4.56101,-500.78931,144.97876,2.02123,-1345.15442,-208.95665,59.84572
108,1.783,957.09857,-80.38233,1371.29370,-242.83090,-28.96579,1307.03455,-988.22937,10.09334,1293.43640,-290.21429,78.19567,82.40913,563.06140,-153.71431,-6.71383,-515.35394,159.10303,-5.52709,-1328.31006,-210.29355,56.98577
109,1.800,958.73688,-81.57024,1366.30762,-241.03101,-27.74259,1298.81140,-986.95520,11.70908,1287.17834,-249.48480,83.55380,93.91756,513.57654,-155.09006,-6.65580,-545.44836,165.26555,-8.55290,-1306.25842,-214.55486,53.43790
