"Frame#","Time","HeadX","HeadY","HeadZ","WithersX","WithersY","WithersZ","SacrumX","SacrumY","SacrumZ","HFLX","HFLY","HFLZ","HFRX","HFRY","HFRZ","HHLX","HHLY","HHLZ","HHRX","HHRY","HHRZ"
31,0.250,767.49426,-84.14945,1369.31531,-378.96057,5.77474,1266.99597,-1161.71753,-47.03946,1277.31799,-115.62686,205.81519,87.66189,1.68216,-85.65883,3.71706,-1100.25049,169.14288,-2.94459,-1114.37402,-181.27821,33.94708
32,0.258,764.24561,-86.41624,1377.18835,-380.54239,6.93185,1266.47156,-1163.02356,-48.43036,1276.18665,-82.97005,205.31699,84.51717,-22.11346,-86.67456,3.92065,-1123.96338,168.26811,-2.74722,-1083.09180,-174.15341,36.17619
33,0.267,760.67499,-88.59841,1385.42529,-381.76547,7.84935,1266.50513,-1164.17566,-50.10878,1275.92053,-49.57838,204.74153,80.99516,-45.80435,-87.77898,4.25127,-1147.88306,167.41479,-2.43698,-1051.63562,-166.70367,38.60112
34,0.275,756.85278,-90.79633,1393.95642,-382.72437,8.62377,1267.15186,-1165.12207,-51.91837,1276.53955,-15.30148,204.68710,77.31644,-69.40256,-88.70863,4.45388,-1171.83301,166.63040,-2.07473,-1020.49298,-159.31795,41.16362
35,0.283,752.84363,-93.09677,1402.72949,-383.46967,9.28025,1268.43762,-1165.81738,-53.78951,1277.98145,19.57236,205.09473,73.49651,-93.05133,-89.30974,4.35502,-1195.80847,165.88660,-1.71704,-989.98163,-152.30482,43.56049
36,0.292,748.70276,-95.51884,1411.68567,-384.00735,9.80772,1270.35229,-1166.24390,-55.73367,1280.13672,54.60748,205.34058,69.43209,-116.86453,-89.65536,4.02579,-1219.90308,165.16373,-1.35563,-960.21350,-145.91223,45.50357
37,0.300,744.47675,-98.02129,1420.74561,-384.31100,10.17813,1272.85669,-1166.41663,-57.74935,1282.88599,89.73413,204.83791,65.19603,-140.86459,-89.97796,3.71758,-1244.16821,164.41336,-0.99464,-931.06531,-140.22195,46.96629
38,0.308,740.21100,-100.54105,1429.80750,-384.34747,10.35361,1275.89343,-1166.38354,-59.75592,1286.13281,125.33594,203.33435,61.10441,-165.02951,-90.46562,3.62957,-1268.59021,163.52643,-0.73061,-902.21527,-134.97740,48.14483
39,0.317,735.95959,-103.02710,1438.75610,-384.10321,10.31234,1279.39673,-1166.21204,-61.61192,1289.81799,161.89835,200.85217,57.51650,-189.37735,-91.07480,3.75809,-1293.13757,162.46140,-0.65468,-873.50208,-129.82910,49.18918
40,0.325,731.78833,-105.46259,1447.47742,-383.59280,10.06768,1283.29504,-1165.97058,-63.16669,1293.89172,199.49628,197.59015,54.55107,-213.93210,-91.65790,3.99468,-1317.80505,161.35870,-0.73644,-845.33130,-124.90694,50.08405
41,0.333,727.76996,-107.86794,1455.87122,-382.84985,9.65732,1287.50610,-1165.71521,-64.31403,1298.27356,237.46701,193.89832,51.96000,-238.64835,-92.20965,4.26882,-1342.60046,160.41966,-0.84948,-818.39966,-120.78378,50.75146
42,0.342,723.97333,-110.27423,1463.86279,-381.91519,9.12393,1291.93506,-1165.48303,-65.02711,1302.84534,274.78253,190.22655,49.48177,-263.44058,-92.81603,4.55872,-1367.41309,159.75230,-0.82100,-793.11847,-117.88556,51.11314
43,0.350,720.45404,-112.69265,1471.40930,-380.82974,8.50596,1296.48242,-1165.29492,-65.33255,1307.46423,310.88806,187.02191,47.50541,-288.27097,-93.45710,4.84576,-1391.87756,159.41917,-0.38791,-769.61279,-116.25594,51.01621
44,0.358,717.25037,-115.11407,1478.49146,-379.63226,7.83855,1301.04468,-1165.17346,-65.26059,1311.96521,345.56543,184.67506,46.99973,-313.17856,-94.05739,5.09698,-1415.42261,159.48068,0.86547,-748.02661,-115.76031,50.12274
45,0.367,714.37500,-117.53036,1485.10083,-378.36307,7.15647,1305.50488,-1165.14832,-64.83214,1316.16675,377.64990,183.36923,48.28479,-338.14120,-94.68822,5.31103,-1437.51050,159.89775,3.33697,-728.64905,-116.34171,48.01598
46,0.375,711.80450,-119.94975,1491.22473,-377.07590,6.49345,1309.73010,-1165.24585,-64.06628,1319.89063,404.61957,182.78891,50.03311,-362.85068,-95.54353,5.58320,-1457.92432,160.50719,7.02694,-711.90692,-118.13551,44.57999
47,0.383,709.47742,-122.39440,1496.83215,-375.84323,5.88818,1313.58276,-1165.47144,-63.00454,1322.98206,423.89050,182.26384,49.96260,-386.65945,-96.74286,6.11081,-1476.85547,161.14680,11.49574,-698.25629,-121.33608,40.17281
48,0.392,707.31323,-124.88306,1501.88025,-374.73608,5.39276,1316.93604,-1165.78503,-61.76360,1325.32922,434.40924,181.44450,46.65603,-408.77426,-98.31967,7.13759,-1494.65381,161.79340,16.31654,-687.98877,-125.98511,35.38431
49,0.400,705.23907,-127.41095,1506.33655,-373.79730,5.05628,1319.68420,-1166.09448,-60.54980,1326.87732,437.22729,180.56705,40.49921,-428.49088,-100.37675,8.90879,-1511.44507,162.56026,21.38200,-681.07526,-131.89865,30.77812
50,0.408,703.19653,-129.94215,1510.19104,-373.04065,4.89827,1321.74365,-1166.29480,-59.59542,1327.63196,434.81439,179.93782,32.89598,-445.33554,-103.04140,11.72751,-1526.87671,163.39975,26.60828,-677.20526,-138.72148,26.79156
51,0.417,701.13092,-132.41682,1513.44922,-372.46747,4.90891,1323.05176,-1166.31787,-59.08700,1327.65186,429.61652,179.48251,25.03931,-459.03995,-106.14053,16.06491,-1540.17993,163.80750,31.49150,-676.05206,-146.07605,23.65614
52,0.425,698.99207,-134.75923,1516.12207,-372.07501,5.06194,1323.57092,-1166.14746,-59.12674,1327.03406,422.79163,178.92020,17.57029,-469.13266,-109.13049,22.53882,-1550.55859,163.14423,35.29681,-677.54132,-153.61154,21.29381
53,0.433,696.75677,-136.88406,1518.22363,-371.85480,5.31791,1323.29004,-1165.81470,-59.69683,1325.89514,413.88660,178.10063,10.97571,-474.49405,-111.63707,31.52720,-1557.51575,161.33755,37.71519,-681.88525,-160.82088,19.19450
54,0.442,694.44629,-138.71901,1519.76636,-371.79324,5.63207,1322.22388,-1165.40186,-60.64764,1324.35071,401.53760,176.99191,5.85047,-473.75125,-113.89912,42.51829,-1560.83838,159.12738,39.10298,-689.41968,-166.96890,16.50441
55,0.450,692.12000,-140.24593,1520.75427,-371.87500,5.96875,1320.41272,-1165.03394,-61.76328,1322.49133,384.70349,175.55476,2.59406,-466.25211,-116.37762,54.00028,-1560.48730,157.65320,40.01072,-700.48102,-171.45885,12.74283
56,0.458,689.86353,-141.52307,1521.18896,-372.08487,6.29970,1317.92029,-1164.83691,-62.87651,1320.36743,363.64478,173.90721,0.97000,-452.46036,-119.17452,64.30042,-1556.54150,157.76450,40.52006,-715.42853,-174.31857,8.62232
57,0.467,687.77612,-142.65337,1521.08264,-372.40948,6.59696,1314.82703,-1164.88855,-63.93819,1317.99939,339.87634,172.42351,0.27766,-433.61111,-122.18150,72.51286,-1548.98535,159.62924,40.17064,-734.39075,-176.09424,5.52583
58,0.475,685.94440,-143.72502,1520.45789,-372.84137,6.84321,1311.22424,-1165.19299,-64.97591,1315.39624,315.14063,171.35559,-0.01416,-411.17392,-125.42600,78.63004,-1537.53735,162.91434,38.54285,-756.53448,-177.13963,3.90665
59,0.483,684.41846,-144.78230,1519.33911,-373.38641,7.03435,1307.21082,-1165.68750,-65.99199,1312.56128,290.47131,170.52354,-0.06782,-386.42642,-128.91203,83.08226,-1521.99487,167.09973,35.70910,-780.10016,-177.36314,2.98407
60,0.492,683.19989,-145.83675,1517.74719,-374.06961,7.15613,1302.88953,-1166.28711,-66.92786,1309.50403,266.10107,169.60097,0.01533,-360.30972,-132.44064,86.31282,-1502.88965,171.56110,32.20979,-803.83167,-176.93423,2.12472
61,0.500,682.24146,-146.89403,1515.70508,-374.93265,7.16853,1298.35999,-1166.94336,-67.71759,1306.26550,241.90375,168.53088,0.05491,-333.50381,-135.73495,88.59401,-1481.66016,175.55405,28.82870,-827.77173,-176.62413,1.49941
62,0.508,681.46045,-147.98027,1513.25513,-376.02814,7.01925,1293.71240,-1167.66785,-68.34451,1302.92346,217.80008,167.48683,-0.07389,-306.46622,-138.57779,90.04355,-1459.86780,178.34282,26.30690,-852.22339,-176.92003,1.38032
63,0.517,680.75208,-149.14951,1510.46741,-377.42172,6.67876,1289.02869,-1168.51392,-68.86152,1299.57288,193.88196,166.58447,-0.38171,-279.40024,-140.86282,90.75754,-1438.05762,179.54480,25.10892,-876.80780,-177.55426,1.74580
64,0.525,679.99854,-150.46805,1507.42529,-379.19299,6.16916,1284.39380,-1169.52844,-69.36398,1296.30383,170.26440,165.82353,-0.79912,-252.23398,-142.64847,90.88895,-1415.57104,179.38417,25.38469,-900.92932,-178.29199,2.36985
65,0.533,679.09113,-151.99591,1504.20679,-381.41891,5.53337,1279.90479,-1170.69861,-69.90724,1293.18115,146.90405,165.19994,-1.19600,-224.64450,-144.19893,90.61388,-1391.50073,178.52322,26.99867,-924.44775,-179.27347,2.76272
66,0.542,677.96094,-153.77380,1500.88159,-384.12842,4.76147,1275.67004,-1171.94641,-70.44002,1290.22192,123.64487,164.68849,-1.47138,-196.21848,-145.82893,90.03156,-1365.56726,177.51495,29.50415,-947.68799,-180.57193,2.62408
67,0.550,676.59631,-155.81760,1497.51282,-387.22754,3.77601,1271.80286,-1173.17334,-70.80437,1287.39917,100.39389,164.17682,-1.65157,-166.68893,-147.61124,89.06340,-1338.14648,176.32990,32.25360,-971.08398,-182.16809,2.41925
68,0.558,675.04065,-158.12849,1494.15918,-390.45587,2.50448,1268.41187,-1174.29187,-70.76508,1284.70081,77.18686,163.55109,-1.82125,-136.00052,-149.34070,87.47250,-1309.77759,174.44958,34.70103,-994.72412,-183.91463,2.75827
69,0.567,673.36755,-160.70360,1490.88403,-393.45822,0.96115,1265.58411,-1175.23389,-70.08205,1282.19373,54.10123,162.80666,-2.01704,-104.16434,-150.76544,85.02290,-1280.77747,171.37769,36.59497,-1018.21167,-185.15361,3.50423
70,0.575,671.63605,-163.51871,1487.75879,-395.94666,-0.73341,1263.37537,-1175.97534,-68.65104,1280.03906,31.09787,162.01482,-2.23777,-71.12625,-151.75238,81.65289,-1251.23926,167.00714,37.92569,-1041.08679,-185.19211,3.91520
71,0.583,669.86017,-166.50044,1484.85815,-397.81586,-2.40093,1261.81836,-1176.55481,-66.59184,1278.46350,8.02042,161.28685,-2.43642,-36.82285,-152.29683,77.51701,-1221.23657,161.58693,38.83097,-1063.31714,-184.21690,3.33966
72,0.592,668.02368,-169.53918,1482.24536,-399.12811,-3.87494,1260.93896,-1177.05981,-64.17524,1277.69849,-15.18021,160.81932,-2.49175,-1.27206,-152.45428,72.87132,-1190.90625,155.55139,39.59372,-1085.33276,-183.05051,1.89255
73,0.600,666.11029,-172.53255,1479.95789,-400.02448,-5.03969,1260.76099,-1177.58496,-61.69485,1277.89648,-38.36716,160.81451,-2.30327,35.47253,-152.28503,67.96854,-1160.40430,149.41309,40.55219,-1107.62207,-182.31944,0.46452
74,0.608,664.11456,-175.40128,1478.00330,-400.65250,-5.83684,1261.29944,-1178.18591,-59.39694,1279.07703,-61.44678,161.16393,-1.93927,73.30408,-151.77969,63.05581,-1129.91357,143.55219,41.81813,-1130.35718,-182.21753,-0.21119
75,0.617,662.04517,-178.08885,1476.36658,-401.12808,-6.26675,1262.55615,-1178.86169,-57.41216,1281.13257,-84.53093,161.32568,-1.64505,111.89752,-150.70871,58.36381,-1099.65503,138.02904,43.14073,-1153.51465,-182.84042,-0.02021
76,0.625,659.93420,-180.57860,1475.02112,-401.51477,-6.38506,1264.51660,-1179.55872,-55.70469,1283.87866,-107.80490,160.85501,-1.62007,150.71387,-148.68060,54.06420,-1069.82678,132.68044,44.14150,-1177.24500,-184.67578,1.08411
77,0.633,657.83679,-182.89925,1473.94067,-401.81860,-6.28333,1267.14685,-1180.17944,-54.14364,1287.13000,-131.39130,159.80133,-1.84864,189.23035,-145.48192,50.28601,-1040.54443,127.39070,44.61062,-1201.82654,-188.44521,3.26698
78,0.642,655.82190,-185.09982,1473.09741,-401.99985,-6.05263,1270.39197,-1180.62598,-52.60531,1290.77100,-155.32288,158.38882,-2.19089,227.14986,-141.22734,47.16949,-1011.83984,122.23739,44.54332,-1227.13599,-193.79056,6.14589
79,0.650,653.96436,-187.23453,1472.44958,-402.00177,-5.75015,1274.17542,-1180.86414,-50.98695,1294.76892,-179.44080,156.87186,-2.45272,264.51004,-136.23230,44.94698,-983.72516,117.40252,44.03765,-1252.35229,-198.25330,8.45178
80,0.658,652.34241,-189.36877,1471.94592,-401.78448,-5.40106,1278.40015,-1180.93750,-49.22581,1299.12659,-203.48410,155.57451,-2.44930,301.53931,-130.94070,44.08376,-956.22577,113.06660,43.25058,-1276.57068,-199.00079,8.90111
81,0.667,651.03595,-191.56360,1471.53845,-401.34189,-5.02218,1282.95850,-1180.91870,-47.36983,1303.82190,-227.42944,154.61864,-2.18094,338.06873,-125.92015,45.23577,-929.34351,109.36781,42.34356,-1299.69617,-195.96507,7.38009
82,0.675,650.11786,-193.83786,1471.17920,-400.69742,-4.62772,1287.74463,-1180.86060,-45.58788,1308.77197,-251.50739,153.87079,-1.83012,372.89648,-121.75394,48.67910,-903.08527,106.44189,41.45165,-1322.42664,-192.00502,5.10780
83,0.683,649.63208,-196.15593,1470.81616,-399.88983,-4.22538,1292.65796,-1180.78455,-44.08617,1313.83142,-275.82819,153.15588,-1.58861,403.91357,-118.76962,53.50252,-877.56897,104.53684,40.70485,-1345.52368,-190.31526,3.81482
84,0.692,649.57611,-198.45583,1470.40503,-398.96069,-3.82292,1297.59778,-1180.70117,-43.00697,1318.81335,-300.02637,152.35724,-1.57965,429.05673,-116.80505,57.65622,-853.05304,103.95560,40.13190,-1369.08862,-192.33644,4.62858
85,0.700,649.90637,-200.67998,1469.91992,-397.95007,-3.43695,1302.45569,-1180.62671,-42.36599,1323.51648,-323.15305,151.47034,-1.81542,447.14868,-115.35649,59.27007,-829.87518,104.85204,39.56527,-1392.18506,-196.95648,7.35375
86,0.708,650.55469,-202.77603,1469.35022,-396.89642,-3.08808,1307.11255,-1180.57202,-42.04601,1327.74988,-343.96759,150.61693,-2.13269,458.05841,-113.98129,57.87165,-808.41388,107.12479,38.68608,-1413.47791,-201.60216,10.89289
87,0.717,651.45160,-204.70473,1468.68481,-395.83502,-2.77949,1311.44897,-1180.52917,-41.85332,1331.34790,-361.48471,149.95375,-2.26492,462.54620,-112.48978,54.22558,-789.10406,110.56577,37.15121,-1432.45813,-204.69167,14.34178
88,0.725,652.55292,-206.47726,1467.88953,-394.79596,-2.49342,1315.35461,-1180.48779,-41.62529,1334.18628,-375.28320,149.57704,-2.01246,462.07318,-110.82536,49.32308,-772.41748,115.14236,34.81450,-1449.64209,-206.45282,17.39186
89,0.733,653.82806,-208.15076,1466.91162,-393.80441,-2.22714,1318.72900,-1180.45471,-41.32172,1336.21021,-385.39267,149.50734,-1.30975,458.36636,-108.88452,43.73328,-758.71704,120.93488,31.82357,-1465.73608,-207.69972,20.00114
90,0.742,655.22021,-209.77023,1465.71472,-392.88376,-2.02102,1321.48303,-1180.44055,-41.01456,1337.45361,-392.02866,149.72438,-0.17788,452.68127,-106.54464,37.71830,-748.14984,127.86235,28.49012,-1480.96619,-208.75012,22.13212
91,0.750,656.63977,-211.34477,1464.30042,-392.05457,-1.94059,1323.54602,-1180.44067,-40.79225,1338.01611,-395.41992,150.19894,1.33614,445.25180,-103.85129,31.54428,-740.70300,135.68140,25.17854,-1495.00476,-209.21718,23.71485
92,0.758,657.99219,-212.87027,1462.69324,-391.33044,-2.04113,1324.86914,-1180.43738,-40.68240,1338.01428,-395.75620,150.90611,3.18964,435.45047,-101.03981,25.45588,-736.27539,144.14008,22.23605,-1507.25244,-208.40338,24.74592
93,0.767,659.20642,-214.35156,1460.91565,-390.72244,-2.35164,1325.42041,-1180.41235,-40.63571,1337.53687,-393.19623,151.82632,5.34968,422.54742,-98.40662,19.64798,-734.77197,153.04657,19.85802,-1517.07532,-206.05446,25.40733
94,0.775,660.24469,-215.80278,1458.98462,-390.24902,-2.86977,1325.17957,-1180.36121,-40.54778,1336.63196,-387.88727,152.94266,7.78912,406.35904,-96.27562,14.52349,-736.27820,162.10876,17.87179,-1523.80249,-202.72908,25.97826
95,0.783,661.09186,-217.23132,1456.92151,-389.93582,-3.55412,1324.14319,-1180.30420,-40.31937,1335.32556,-379.97641,154.23872,10.48231,387.18243,-94.94116,10.67255,-741.12646,170.72174,15.61993,-1526.77124,-199.41708,26.58656
96,0.792,661.75024,-218.63469,1454.74561,-389.80652,-4.32852,1322.34106,-1180.28320,-39.91657,1333.63464,-369.61383,155.69768,13.40313,365.42709,-94.47578,8.36697,-749.65851,178.16069,12.31485,-1525.58167,-196.96449,27.01646
97,0.800,662.24701,-220.02194,1452.45972,-389.87726,-5.09913,1319.84595,-1180.35645,-39.37196,1331.55212,-356.95172,157.30237,16.52478,341.69962,-94.69957,7.32436,-761.84003,184.02652,7.82157,-1520.18909,-195.76996,26.73889
98,0.808,662.62714,-221.42342,1450.06189,-390.15790,-5.76430,1316.76660,-1180.59705,-38.76880,1329.04395,-342.14294,159.03546,19.82006,316.94458,-95.37451,7.02923,-777.17120,188.32671,3.10390,-1510.79077,-195.84395,25.28518
99,0.817,662.92932,-222.86053,1447.58276,-390.65417,-6.22464,1313.22974,-1181.08899,-38.25540,1326.07007,-325.34045,160.87956,23.26172,292.03793,-96.28363,7.05205,-795.09973,191.11108,-0.41753,-1497.85632,-196.97652,22.65239
100,0.825,663.17029,-224.30440,1445.11279,-391.36380,-6.41279,1309.36401,-1181.91003,-38.04573,1322.60254,-306.69687,162.81734,26.82252,267.33087,-97.19103,7.10627,-815.40430,192.35074,-2.09669,-1482.30432,-198.69733,19.34435
101,0.833,663.34613,-225.66302,1442.79285,-392.27145,-6.32402,1305.28735,-1183.10535,-38.34591,1318.64636,-286.36462,164.83148,30.47528,242.75337,-97.91875,7.03161,-837.85846,192.28575,-2.43176,-1465.55933,-200.31372,16.19195
102,0.842,663.44507,-226.81230,1440.78027,-393.35272,-6.01527,1301.09937,-1184.66553,-39.22617,1314.26196,-264.49622,166.90469,34.19286,218.22557,-98.44150,6.79340,-861.73132,191.50226,-2.30516,-1448.88098,-201.19858,14.03657
103,0.850,663.45886,-227.65500,1439.20227,-394.58896,-5.57249,1296.87732,-1186.52747,-40.55750,1309.56860,-241.24413,169.01968,37.94809,193.81624,-98.83504,6.45092,-886.06708,190.54938,-2.26657,-1432.07031,-200.81183,13.21873
104,0.858,663.37598,-228.16530,1438.11658,-395.98309,-5.07551,1292.67920,-1188.58569,-42.07477,1304.73108,-216.76083,171.15912,41.71382,169.63858,-99.19707,6.08037,-910.26685,189.68687,-2.44019,-1413.50684,-198.61328,13.38244
105,0.867,663.16168,-228.39658,1437.51892,-397.57166,-4.56394,1288.56165,-1190.69702,-43.48614,1299.93970,-191.19885,173.30571,45.46291,145.80020,-99.63107,5.72858,-934.20673,188.91730,-2.70818,-1392.01050,-194.65031,13.97094
106,0.875,662.74310,-228.45482,1437.38892,-399.43427,-3.98822,1284.60779,-1192.70642,-44.55621,1295.37830,-164.71065,175.44217,49.16818,122.35626,-100.20881,5.42542,-958.00665,188.12061,-2.92111,-1367.85779,-189.87550,14.70079
107,0.883,662.01611,-228.45192,1437.71924,-401.68073,-3.19485,1280.94153,-1194.50220,-45.14812,1291.17419,-137.44873,177.55116,52.80248,99.18033,-100.90746,5.18854,-981.76208,187.24777,-3.01649,-1341.88074,-185.19202,15.49272
108,0.892,660.88879,-228.47116,1438.51587,-404.38388,-1.99817,1277.70471,-1196.05566,-45.23900,1287.36426,-109.56558,179.61539,56.33866,76.01505,-101.61664,5.00505,-1005.43866,186.40753,-2.99717,-1314.51648,-180.68285,16.38694
