"Frame","Time","HeadX","HeadY","HeadZ","WithersX","WithersY","WithersZ","SacrumX","SacrumY","SacrumZ","HFLX","HFLY","HFLZ","HFRX","HFRY","HFRZ","HHLX","HHLY","HHLZ","HHRX","HHRY","HHRZ"
217,1.800,977.37878,1.55940,1265.21838,-212.27078,-73.92498,1265.62866,-963.99194,-4.25909,1308.48193,682.62030,52.39136,6.11274,-244.53549,-180.78452,-1.70396,-793.59033,139.25616,-7.73660,-1349.27368,-93.98903,31.98463
218,1.808,975.53949,2.44688,1269.61890,-210.36317,-71.57504,1265.13147,-961.76642,-2.98943,1311.66455,676.87012,54.27634,2.66175,-258.58743,-179.83641,-1.55339,-807.51599,140.13525,-7.66872,-1318.97754,-94.85076,29.71864
219,1.817,973.98352,3.26106,1273.55432,-208.34099,-69.06144,1264.89636,-959.41284,-1.77448,1314.70862,669.44592,55.20911,0.54169,-272.68668,-178.76770,-1.45860,-821.53564,140.97897,-7.55080,-1286.79590,-96.36034,28.16096
220,1.825,972.76001,4.01082,1276.99768,-206.17326,-66.40560,1264.90747,-957.00739,-0.66733,1317.65649,660.28979,55.44628,-0.44692,-286.79282,-177.67145,-1.41263,-835.59656,141.80679,-7.36304,-1253.12646,-98.46542,27.62365
221,1.833,971.91351,4.71416,1279.92456,-203.84738,-63.63803,1265.13416,-954.62103,0.32772,1320.49658,649.16327,55.62427,-0.81018,-300.83163,-176.67471,-1.37491,-849.61133,142.68919,-7.11453,-1218.46875,-100.85504,27.96393
222,1.842,971.48279,5.38274,1282.31116,-201.37830,-60.80495,1265.54333,-952.31165,1.25639,1323.18347,636.30518,56.18093,-0.99708,-314.65213,-175.82532,-1.26402,-863.61926,143.64175,-6.86127,-1183.29504,-103.27669,28.81686
223,1.850,971.48804,6.01318,1284.13879,-198.81622,-57.97426,1266.10815,-950.12622,2.18431,1325.66565,622.51703,57.11513,-1.17534,-328.04956,-175.10687,-0.90649,-877.71777,144.62718,-6.65725,-1147.84106,-105.79208,30.06361
224,1.858,971.91913,6.59273,1285.40259,-196.25105,-55.22792,1266.80688,-948.10803,3.15984,1327.89880,608.59473,58.25260,-1.36216,-340.82755,-174.50769,-0.05337,-891.84760,145.62170,-6.49588,-1112.13123,-108.54127,31.82727
225,1.867,972.73761,7.10632,1286.11255,-193.79749,-52.63157,1267.61755,-946.30280,4.19600,1329.84644,594.86572,59.50850,-1.55298,-352.81830,-174.00851,1.48765,-905.82935,146.64169,-6.34296,-1076.21216,-111.42339,34.06201
226,1.875,973.88629,7.53798,1286.28870,-191.56807,-50.21252,1268.51611,-944.76508,5.27010,1331.47839,581.26001,60.86260,-1.73442,-363.84521,-173.54274,3.77047,-919.61011,147.71115,-6.18843,-1040.39612,-114.09012,36.39848
227,1.883,975.29480,7.87254,1285.95703,-189.65973,-47.97119,1269.48108,-943.55786,6.33786,1332.76563,567.63611,62.25280,-1.89518,-373.64938,-173.01634,6.76156,-933.32568,148.82985,-6.05127,-1005.19336,-116.29578,38.45704
228,1.892,976.88873,8.09328,1285.14539,-188.15289,-45.90364,1270.49780,-942.74091,7.35904,1333.67664,553.95898,63.60627,-2.02223,-381.81705,-172.39406,10.41132,-947.13733,149.97955,-5.96665,-970.97467,-118.15347,40.13562
229,1.900,978.60571,8.17950,1283.88293,-187.10880,-44.01978,1271.55945,-942.35828,8.31054,1334.17834,540.28046,64.89768,-2.09465,-387.75327,-171.82684,14.72052,-961.07465,151.15463,-5.93504,-937.79541,-119.88661,41.47191
230,1.908,980.40289,8.12282,1282.19922,-186.56490,-42.35212,1272.66370,-942.43011,9.18597,1334.24609,526.67139,66.11392,-2.12523,-390.75641,-171.62991,19.75961,-974.99139,152.37584,-5.88237,-905.47968,-121.58607,42.43424
231,1.917,982.25189,7.94557,1280.11841,-186.53351,-40.93309,1273.80066,-942.94440,9.99459,1333.88086,513.16095,67.24408,-2.17635,-390.12790,-172.07791,25.52499,-988.66315,153.68492,-5.73238,-873.74603,-123.38908,43.05516
232,1.925,984.13538,7.68877,1277.65540,-187.00186,-39.75871,1274.94739,-943.85876,10.74662,1333.12793,499.71210,68.31856,-2.29659,-385.22800,-173.33160,31.65647,-1002.01501,155.07237,-5.53588,-842.30377,-125.51070,43.49200
233,1.933,986.04962,7.38811,1274.82117,-187.92767,-38.78284,1276.07520,-945.12042,11.43661,1332.06372,486.28741,69.37982,-2.47461,-375.68207,-175.50885,37.22728,-1015.21851,156.37076,-5.46437,-810.93835,-127.91302,43.68983
234,1.942,988.00287,7.07069,1271.63257,-189.23900,-37.94009,1277.15955,-946.68408,12.05944,1330.74622,472.90198,70.44214,-2.66127,-361.69675,-178.66824,40.97905,-1028.44629,157.43504,-5.58527,-779.57141,-130.37744,43.37499
235,1.950,990.00598,6.76305,1268.11230,-190.84764,-37.18580,1278.18005,-948.51031,12.63403,1329.18750,459.56830,71.50719,-2.79934,-343.98749,-182.74359,42.00806,-1041.66931,158.40150,-5.74573,-748.27380,-133.00327,42.56846
236,1.958,992.06543,6.49010,1264.28345,-192.66205,-36.52774,1279.10889,-950.55396,13.19794,1327.37244,446.24872,72.55444,-2.85444,-323.31577,-187.51146,40.26278,-1054.84900,159.46446,-5.78541,-717.19843,-136.21153,41.67197
237,1.967,994.18146,6.26488,1260.17078,-194.59926,-36.00104,1279.91858,-952.75543,13.79524,1325.28833,432.91034,73.54198,-2.85370,-300.20688,-192.59010,36.45078,-1068.06946,160.61940,-5.68117,-686.47626,-140.27193,41.02106
238,1.975,996.35107,6.08113,1255.80493,-196.60045,-35.62210,1280.60645,-955.04333,14.46268,1322.94177,419.56555,74.46351,-2.86933,-275.09109,-197.51189,31.62527,-1081.41174,161.75845,-5.49498,-656.20343,-145.09529,40.67398
239,1.983,998.56793,5.92064,1251.22620,-198.63229,-35.38995,1281.19910,-957.34937,15.20260,1320.36877,406.21170,75.37356,-2.93951,-248.55975,-201.86557,26.78488,-1094.93506,162.73451,-5.36068,-626.52014,-150.40918,40.54524
240,1.992,1000.81750,5.76842,1246.48352,-200.67497,-35.30433,1281.73438,-959.61401,15.97369,1317.63135,392.81354,76.34471,-3.02934,-221.36932,-205.42973,22.63319,-1108.65466,163.46234,-5.39053,-597.68042,-155.97272,40.50811
241,2.000,1003.07898,5.61638,1241.63171,-202.71658,-35.35623,1282.24805,-961.77747,16.71778,1314.79614,379.37564,77.40105,-3.09630,-194.20880,-208.22290,19.57600,-1122.46252,164.04222,-5.55117,-570.04224,-161.60164,40.37521
242,2.008,1005.33539,5.45387,1236.72729,-204.74937,-35.51183,1282.77063,-963.77899,17.39194,1311.90894,365.94299,78.49902,-3.15118,-167.48074,-210.44286,17.82368,-1136.22241,164.64699,-5.72122,-543.98322,-167.09476,39.90538
243,2.017,1007.57941,5.26109,1231.82361,-206.76152,-35.71503,1283.32666,-965.57227,17.97610,1308.98157,352.53253,79.56952,-3.21582,-141.20184,-212.32167,17.39193,-1149.85657,165.39928,-5.78544,-519.82770,-172.25902,38.89656
244,2.025,1009.80841,5.01151,1226.97119,-208.73538,-35.90491,1283.93103,-967.13635,18.46776,1305.98853,339.12140,80.56766,-3.27094,-115.05706,-213.98894,18.07465,-1163.34851,166.34601,-5.69450,-497.82040,-176.99661,37.28302
245,2.033,1012.01678,4.67554,1222.21741,-210.65079,-36.03089,1284.58643,-968.47107,18.87870,1302.87573,325.68262,81.50018,-3.28128,-88.63494,-215.43695,19.54353,-1176.73999,167.45023,-5.50558,-478.11279,-181.31470,35.17186
246,2.042,1014.19067,4.21736,1217.60254,-212.48557,-36.05307,1285.28687,-969.59137,19.21455,1299.61853,312.19733,82.41686,-3.23579,-61.67963,-216.57466,21.50618,-1190.08899,168.62619,-5.33275,-460.78363,-185.23692,32.80333
247,2.050,1016.30682,3.59486,1213.16187,-214.21683,-35.94077,1286.02258,-970.52203,19.45726,1296.27209,298.64075,83.36590,-3.14814,-34.16935,-217.30734,23.79128,-1203.47424,169.77055,-5.24801,-445.90335,-188.72734,30.45205
248,2.058,1018.33313,2.77512,1208.93152,-215.82106,-35.68277,1286.77979,-971.28381,19.59605,1292.91565,284.99042,84.34715,-3.04812,-6.24426,-217.59824,26.34304,-1217.02087,170.80392,-5.21115,-433.58328,-191.68266,28.30750
249,2.067,1020.23425,1.75175,1204.95020,-217.27414,-35.29301,1287.54236,-971.88165,19.66681,1289.56311,271.24448,85.30328,-2.96462,21.90980,-217.47362,29.16623,-1230.82007,171.71925,-5.11468,-423.97125,-193.90894,26.36385
250,2.075,1021.98474,0.54898,1201.26050,-218.56010,-34.80294,1288.29639,-972.31104,19.73974,1286.16687,257.41315,86.17428,-2.89778,50.15652,-216.97258,32.26438,-1244.84485,172.56592,-4.91231,-417.22522,-195.15407,24.38386
251,2.083,1023.57898,-0.78873,1197.91528,-219.67403,-34.25446,1289.03076,-972.57831,19.87700,1282.68994,243.49965,86.98971,-2.82459,78.44401,-216.10739,35.60548,-1258.97522,173.41571,-4.67078,-413.51010,-195.25760,21.93972
252,2.092,1025.02661,-2.22276,1194.97913,-220.60733,-33.69199,1289.73267,-972.70721,20.10915,1279.14233,229.50018,87.87424,-2.73102,106.77798,-214.86845,39.11289,-1273.10083,174.31712,-4.50901,-412.96265,-194.15631,18.49681
253,2.100,1026.33655,-3.74477,1192.52136,-221.33861,-33.14440,1290.38623,-972.72345,20.43819,1275.56396,215.44727,88.91600,-2.62934,135.16476,-213.24803,42.66812,-1287.21179,175.26949,-4.49357,-415.50354,-191.80803,13.69844
254,2.108,1027.50647,-5.36955,1190.60510,-221.84154,-32.60671,1290.96680,-972.63678,20.84892,1272.00452,201.44679,90.06471,-2.56342,163.57397,-211.27927,46.14052,-1301.36511,176.28717,-4.59494,-420.61343,-188.41315,7.79444
255,2.117,1028.52771,-7.10725,1189.27991,-222.09773,-32.03968,1291.44043,-972.43628,21.31578,1268.51929,187.58636,91.18705,-2.59409,191.95828,-209.04764,49.42602,-1315.55554,177.40059,-4.71996,-427.52649,-184.66107,1.69548
256,2.125,1029.39673,-8.94780,1188.57910,-222.10394,-31.39368,1291.77026,-972.09692,21.80611,1265.17676,173.81691,92.18277,-2.74859,220.30435,-206.63327,52.44937,-1329.67871,178.57097,-4.76886,-435.87802,-181.45007,-3.48607
257,2.133,1030.11450,-10.86012,1188.52026,-221.86932,-30.64141,1291.92224,-971.58954,22.28900,1262.06750,160.01695,93.03860,-2.98557,248.64786,-204.08199,55.14612,-1343.69458,179.70380,-4.75074,-445.94888,-179.27597,-6.99262
258,2.142,1030.67798,-12.80122,1189.10718,-221.40741,-29.79173,1291.86462,-970.89655,22.74491,1259.31909,146.12823,93.81714,-3.21806,277.04611,-201.43810,57.46274,-1357.70703,180.64777,-4.84148,-457.98596,-177.99248,-8.74789
259,2.150,1031.07666,-14.73732,1190.33643,-220.73196,-28.87558,1291.56726,-970.02966,23.17181,1257.09924,132.17407,94.61122,-3.35052,305.56754,-198.73987,59.36407,-1371.66516,181.16368,-5.16197,-471.53070,-177.13326,-9.27525
260,2.158,1031.29480,-16.66193,1192.20264,-219.86040,-27.92304,1291.00684,-969.02368,23.61927,1255.55713,118.20078,95.47958,-3.32000,334.30618,-195.98395,60.83080,-1385.17090,181.14546,-5.45660,-485.70483,-176.32520,-9.26904
261,2.167,1031.31201,-18.58714,1194.69934,-218.82190,-26.95288,1290.17822,-967.90656,24.22687,1254.74133,104.23600,96.42132,-3.15848,363.37061,-193.15199,61.87740,-1397.96838,180.77650,-5.22730,-499.87283,-175.44627,-9.20616
262,2.175,1031.10388,-20.52208,1197.81238,-217.65683,-25.97436,1289.10266,-966.69128,25.16762,1254.60522,90.31889,97.40315,-2.99346,392.82980,-190.28253,62.60767,-1410.41504,180.40143,-4.20147,-513.81860,-174.56142,-9.24893
263,2.183,1030.64868,-22.46703,1201.51514,-216.40373,-24.99208,1287.82190,-965.40167,26.53065,1255.08386,76.51724,98.36826,-2.94920,422.62143,-187.47836,63.22833,-1422.87610,180.64490,-2.24662,-527.55847,-173.77347,-9.37030
264,2.192,1029.92932,-24.42186,1205.76807,-215.09236,-24.01480,1286.38806,-964.08398,28.28595,1256.12390,62.86336,99.24612,-3.05661,452.45688,-184.83597,63.95001,-1435.01929,182.06924,0.90473,-541.14746,-173.10617,-9.52592
265,2.200,1028.93445,-26.39348,1210.52307,-213.74788,-23.05657,1284.85901,-962.78986,30.33369,1257.66882,49.34108,100.00234,-3.24662,481.79327,-182.38388,64.84276,-1446.35938,184.08774,5.21511,-554.57477,-172.50194,-9.72213
266,2.208,1027.65930,-28.39775,1215.72888,-212.38824,-22.11745,1283.29480,-961.55542,32.55315,1259.65393,35.92439,100.65854,-3.41734,509.92313,-180.08014,65.76239,-1456.84326,185.39247,10.12699,-567.80963,-171.90933,-9.97441
267,2.217,1026.10645,-30.45491,1221.33374,-211.02051,-21.17264,1281.74780,-960.39374,34.83023,1262.00806,22.56509,101.26022,-3.51598,536.14557,-177.84894,66.38513,-1466.52954,185.55019,15.15955,-580.91284,-171.33768,-10.26782
268,2.225,1024.28345,-32.57994,1227.28235,-209.64972,-20.19353,1280.25403,-959.29797,37.07401,1264.65344,9.19302,101.85155,-3.55311,559.93695,-175.60741,66.33373,-1475.31885,184.94566,20.24069,-594.01904,-170.84323,-10.55516
269,2.233,1022.19861,-34.77699,1233.50916,-208.28563,-19.17374,1278.83081,-958.25018,39.22332,1267.51233,-4.22929,102.45922,-3.56530,581.08289,-173.29503,65.34553,-1482.79382,183.87723,25.52849,-607.21075,-170.44849,-10.78527
270,2.242,1019.86121,-37.04344,1239.94055,-206.93983,-18.13802,1277.48608,-957.22949,41.24792,1270.52380,-17.67828,103.06833,-3.59352,599.69977,-170.92245,63.36402,-1487.91675,182.69476,31.25546,-620.45996,-170.07349,-10.94633
271,2.250,1017.28662,-39.37111,1246.50281,-205.62837,-17.14331,1276.23047,-956.21796,43.14305,1273.65747,-31.11520,103.64148,-3.66866,616.05164,-168.56900,60.47758,-1489.26941,181.98332,37.43937,-633.69958,-169.62283,-11.04416
272,2.258,1014.50195,-41.74541,1253.12866,-204.37186,-16.26764,1275.07629,-955.20471,44.90794,1276.90576,-44.53181,104.18253,-3.78367,630.29980,-166.31204,56.79584,-1485.85986,181.77762,43.38379,-646.92505,-169.08488,-11.06176
273,2.267,1011.54504,-44.15135,1259.75757,-203.17976,-15.58053,1274.02979,-954.18433,46.50740,1280.25903,-57.93678,104.74758,-3.89175,642.41699,-164.17371,52.38493,-1477.72949,181.09778,47.82743,-660.20013,-168.47815,-11.01136
274,2.275,1008.45990,-46.57155,1266.33130,-202.04095,-15.12669,1273.09180,-953.15210,47.84999,1283.68738,-71.35213,105.39081,-3.95900,652.27045,-162.10669,47.25771,-1465.88379,178.93396,50.06198,-673.57214,-167.77382,-10.97262
275,2.283,1005.29102,-48.98109,1272.78979,-200.93649,-14.93802,1272.26697,-952.10162,48.83701,1287.14795,-84.81236,106.12511,-3.99894,659.74658,-159.98724,41.39934,-1451.61621,175.40173,50.72586,-687.03522,-166.92313,-11.00668
276,2.292,1002.08118,-51.36305,1279.07617,-199.85104,-15.04213,1271.57153,-951.02765,49.43689,1290.60767,-98.31544,106.93538,-4.02636,664.82727,-157.67426,34.85931,-1435.76294,171.48535,51.16805,-700.57800,-165.94427,-11.06776
277,2.300,998.87115,-53.72139,1285.14209,-198.77100,-15.45352,1271.02856,-949.92621,49.67349,1294.05261,-111.84959,107.84261,-4.00368,667.56573,-155.11728,27.83834,-1418.44446,167.79350,52.02130,-714.20630,-164.91548,-11.05824
278,2.308,995.69952,-56.06419,1290.94592,-197.68413,-16.16333,1270.65576,-948.78802,49.55914,1297.47986,-125.47670,108.92560,-3.85868,667.98956,-152.36307,20.66750,-1399.31848,164.05183,52.64731,-727.91162,-163.86415,-10.96436
279,2.317,992.60687,-58.38408,1296.44666,-196.58504,-17.14056,1270.46069,-947.59503,49.08292,1300.88184,-139.26732,110.20714,-3.56768,666.01550,-149.50520,13.79654,-1377.97791,159.90561,52.03389,-741.66010,-162.74866,-10.87635
280,2.325,989.63928,-60.65657,1301.59949,-195.47527,-18.34334,1270.44128,-946.32623,48.26601,1304.24109,-153.15990,111.54433,-3.22766,661.43970,-146.68118,7.89691,-1354.19189,155.51144,49.85191,-755.42914,-161.55768,-10.86299
281,2.333,986.84521,-62.84514,1306.35791,-194.35165,-19.72636,1270.59009,-944.97089,47.21685,1307.54529,-166.97722,112.72571,-2.98954,654.09247,-144.04503,3.72855,-1327.96729,151.26208,46.66303,-769.24768,-160.35529,-10.89133
282,2.342,984.27350,-64.91222,1310.67920,-193.19572,-21.24054,1270.90027,-943.53668,46.10541,1310.79297,-180.60945,113.69572,-2.89100,644.10669,-141.70767,1.55406,-1299.52148,147.57367,43.49169,-783.16156,-159.22339,-10.88270
283,2.350,981.97205,-66.83604,1314.52649,-191.98007,-22.83156,1271.37244,-942.04688,45.06305,1313.98035,-194.15697,114.60732,-2.82403,631.99054,-139.72249,0.84169,-1269.09875,144.54175,41.03011,-797.14038,-158.17349,-10.80269
284,2.358,979.98389,-68.61803,1317.86755,-190.68454,-24.44042,1272.01685,-940.53302,44.12569,1317.08960,-207.81187,115.61768,-2.70349,618.47858,-138.10190,0.75864,-1236.81738,141.55962,39.16257,-811.10315,-157.13806,-10.68849
285,2.367,978.34424,-70.27556,1320.67554,-189.30936,-26.01104,1272.84961,-939.02991,43.27517,1320.09216,-221.61519,116.70828,-2.59088,604.35095,-136.80219,0.75429,-1202.90552,138.10979,37.56656,-825.04846,-156.08810,-10.59063
286,2.375,977.07953,-71.83638,1322.93066,-187.88222,-27.50135,1273.88452,-937.57623,42.49738,1322.95496,-235.39296,117.79123,-2.57098,590.19550,-135.70924,0.67351,-1168.01379,134.95045,36.59633,-839.02710,-155.09877,-10.49873
287,2.383,976.20319,-73.33131,1324.62524,-186.45435,-28.88155,1275.12378,-936.21771,41.79068,1325.64478,-248.82817,118.92818,-2.57433,576.24341,-134.70114,0.56165,-1132.94800,133.61743,37.05088,-853.01685,-154.22852,-10.36952
288,2.392,975.70715,-74.78032,1325.76819,-185.08659,-30.12195,1276.55322,-935.00500,41.15641,1328.13464,-261.71698,120.27306,-2.42676,562.46381,-133.71800,0.44495,-1097.99951,134.52774,39.02779,-866.94592,-153.39456,-10.22013
289,2.400,975.55896,-76.18636,1326.38477,-183.83987,-31.19079,1278.13904,-933.98621,40.59523,1330.40503,-274.51672,121.83303,-1.97556,548.74744,-132.76056,0.28730,-1062.89246,136.46452,41.59145,-880.79675,-152.47371,-10.11043
290,2.408,975.70886,-77.54301,1326.51257,-182.77364,-32.06348,1279.82837,-933.20294,40.09650,1332.44019,-288.62476,123.47302,-1.02535,535.01843,-131.85791,0.07857,-1027.47815,138.13152,43.74426,-894.60626,-151.48886,-10.04345
291,2.417,976.09662,-78.84087,1326.19287,-181.94177,-32.73083,1281.55579,-932.69409,39.63581,1334.22437,-305.66260,125.06357,0.82623,521.26752,-131.02878,-0.12555,-992.09387,139.18466,45.16570,-908.39307,-150.55678,-9.97936
292,2.425,976.65643,-80.06859,1325.46277,-181.38498,-33.20211,1283.25720,-932.49872,39.19080,1335.74219,-326.02802,126.45930,4.32676,507.52640,-130.24409,-0.25648,-957.28503,139.82971,46.00426,-922.14404,-149.69295,-9.90611
293,2.433,977.32800,-81.21584,1324.34924,-181.12314,-33.49458,1284.88000,-932.65222,38.76070,1336.98181,-347.94690,127.56750,10.61931,493.82916,-129.42886,-0.31326,-923.43433,140.35222,46.44403,-935.85260,-148.81631,-9.81584
294,2.442,978.07245,-82.27458,1322.86548,-181.15331,-33.60683,1286.38342,-933.17859,38.37774,1337.93274,-367.81909,128.53543,20.69636,480.19205,-128.52693,-0.37304,-890.54700,141.02696,46.53771,-949.51984,-147.88513,-9.69949
295,2.450,978.87567,-83.23235,1321.01538,-181.45901,-33.50053,1287.73218,-934.08539,38.09673,1338.58423,-381.68213,129.54503,34.06012,466.61441,-127.56761,-0.50723,-858.31781,142.07384,46.24968,-963.13031,-146.90237,-9.60709
296,2.458,979.73792,-84.06926,1318.80103,-182.02356,-33.11572,1288.89551,-935.36029,37.96268,1338.92957,-387.06262,130.59125,48.12133,453.09009,-126.62583,-0.71710,-826.41888,143.61963,45.53452,-976.69226,-145.91223,-9.58391
297,2.467,980.66821,-84.76842,1316.22705,-182.83430,-32.40538,1289.85962,-936.96814,37.98524,1338.97168,-383.86652,131.82413,59.70140,439.60855,-125.72630,-0.95956,-794.68091,145.73206,44.41324,-990.29187,-145.04547,-9.55395
298,2.475,981.69019,-85.32951,1313.30298,-183.87939,-31.35009,1290.64160,-938.85248,38.14912,1338.71960,-373.57800,133.72330,67.11774,426.13708,-124.83524,-1.18263,-763.09106,148.47318,42.98484,-1003.99487,-144.37152,-9.42046
299,2.483,982.84222,-85.76939,1310.04089,-185.14856,-29.95232,1291.28699,-940.94281,38.44638,1338.17883,-357.89490,136.58917,70.64227,412.63083,-123.92746,-1.33227,-731.76715,151.94334,41.30704,-1017.71613,-143.77466,-9.21822
300,2.492,984.16510,-86.11198,1306.44922,-186.63690,-28.23829,1291.85376,-943.17212,38.88358,1337.34753,-338.14465,140.10675,71.51889,399.06726,-123.02646,-1.38246,-700.94995,156.28485,39.32201,-1031.28955,-143.11270,-9.05341
301,2.500,985.68811,-86.38158,1302.53284,-188.34117,-26.26487,1292.39697,-945.49359,39.46259,1336.22253,-315.47729,143.54462,70.95438,385.45663,-122.16739,-1.37084,-670.98157,161.62045,36.92065,-1044.61108,-142.32748,-9.02716
302,2.508,987.42126,-86.60243,1298.29517,-190.24901,-24.11200,1292.95752,-947.87952,40.17748,1334.80505,-291.15466,146.22923,69.67937,371.83224,-121.33661,-1.37519,-642.26483,168.05807,34.01709,-1057.73169,-141.43147,-9.19307
303,2.517,989.34973,-86.79527,1293.74329,-192.32680,-21.85521,1293.55286,-950.30688,41.02893,1333.10303,-266.44684,147.82257,67.97576,358.24057,-120.49297,-1.44753,-615.20026,175.74214,30.56264,-1070.89380,-140.53691,-9.44569
304,2.525,991.43469,-86.97090,1288.89233,-194.50952,-19.53839,1294.17578,-952.74268,42.02861,1331.12805,-242.14342,148.36411,65.97724,344.72409,-119.63412,-1.57687,-590.13708,184.74716,26.55411,-1084.34399,-139.74472,-9.61612
305,2.533,993.62402,-87.12584,1283.77283,-196.71123,-17.18324,1294.81433,-955.13818,43.18821,1328.89197,-218.22652,148.18860,63.92450,331.29858,-118.77907,-1.70448,-567.42542,194.89119,22.10370,-1098.07214,-139.01740,-9.68677
306,2.542,995.86157,-87.23912,1278.43640,-198.86209,-14.82581,1295.47180,-957.44025,44.49946,1326.39978,-194.09642,147.74310,62.10581,317.94098,-117.91815,-1.76567,-547.51245,205.82481,17.50013,-1111.87231,-138.30472,-9.71398
307,2.550,998.09320,-87.27272,1272.96069,-200.93756,-12.52761,1296.16260,-959.60699,45.92559,1323.64502,-169.07683,147.37253,60.61992,304.59430,-117.04128,-1.73151,-530.92957,217.33261,13.15024,-1125.60376,-137.61464,-9.68520
308,2.558,1000.27747,-87.18343,1267.45813,-202.95206,-10.35192,1296.89832,-961.60950,47.41581,1320.61218,-142.76952,147.20374,59.29982,291.18970,-116.16939,-1.62227,-518.15356,229.19496,9.41086,-1139.27502,-136.89693,-9.59564
309,2.567,1002.39368,-86.94304,1262.07727,-204.92514,-8.33469,1297.67896,-963.42175,48.92160,1317.29309,-115.09984,147.18909,57.87547,277.67874,-115.31700,-1.48673,-509.43695,240.69606,6.36591,-1152.94312,-136.07166,-9.50722
310,2.575,1004.43488,-86.54689,1256.98413,-206.84816,-6.46917,1298.48755,-965.00989,50.40388,1313.70679,-86.16551,147.22922,56.15806,264.05145,-114.46370,-1.37085,-504.71460,250.74673,3.70671,-1166.62561,-135.17274,-9.47541
311,2.583,1006.39392,-86.00697,1252.32458,-208.67828,-4.71994,1299.28857,-966.33148,51.84431,1309.91040,-56.10442,147.22318,54.12305,250.33124,-113.57927,-1.28928,-503.58313,258.62595,1.01905,-1180.29553,-134.28297,-9.49414
312,2.592,1008.25507,-85.34093,1248.19214,-210.36093,-3.06078,1300.03613,-967.35083,53.25519,1305.99792,-25.08363,147.04552,51.94975,236.55923,-112.64912,-1.22009,-505.37604,264.35712,-1.62947,-1193.93091,-133.40134,-9.49561
313,2.600,1009.99512,-84.55913,1244.61597,-211.86057,-1.50011,1300.68445,-968.05988,54.66781,1302.09033,6.61923,146.55890,49.97207,222.77328,-111.66563,-1.13714,-509.60498,268.42856,-3.62770,-1207.55884,-132.50468,-9.41025
314,2.608,1011.59265,-83.66545,1241.57056,-213.18034,-0.07204,1301.18896,-968.48663,56.11182,1298.32654,38.59070,145.68642,48.51680,208.98535,-110.61494,-1.04556,-516.47339,271.42197,-4.53595,-1221.21680,-131.58936,-9.26566
315,2.617,1013.03235,-82.66777,1239.00684,-214.35077,1.19563,1301.50635,-968.68811,57.61049,1294.85217,70.43932,144.47928,47.77922,195.19266,-109.49751,-0.97611,-526.39624,273.82681,-4.55699,-1234.90527,-130.60553,-9.15389
316,2.625,1014.30121,-81.57884,1236.89453,-215.39474,2.31397,1301.59863,-968.73297,59.18130,1291.80542,101.96638,143.05081,47.78610,181.42075,-108.35057,-0.95134,-538.88086,275.87436,-4.24734,-1248.61670,-129.49257,-9.08721
317,2.633,1015.38867,-80.41698,1235.24744,-216.31009,3.33385,1301.43970,-968.68018,60.82455,1289.30310,133.16371,141.42183,48.39399,167.71860,-107.20950,-0.97569,-552.58936,277.53180,-4.06511,-1262.35120,-128.26929,-9.00230
318,2.642,1016.28748,-79.20555,1234.11853,-217.07935,4.30763,1301.01587,-968.56647,62.51124,1287.43335,164.13341,139.52635,49.35135,154.10541,-106.04201,-1.05912,-566.45728,278.78619,-4.14616,-1276.06934,-127.02487,-8.88617
319,2.650,1016.98669,-77.96031,1233.57080,-217.68303,5.25546,1300.31982,-968.40674,64.18658,1286.25391,195.02028,137.35693,50.42202,140.55344,-104.77493,-1.21392,-580.16168,279.79254,-4.35928,-1289.69287,-125.83788,-8.76079
320,2.658,1017.46887,-76.68419,1233.64526,-218.10654,6.17194,1299.35254,-968.20532,65.78569,1285.78613,225.95213,135.01039,51.45728,127.02216,-103.41638,-1.40837,-593.76184,280.72668,-4.54343,-1303.17444,-124.72219,-8.53381
321,2.667,1017.71649,-75.37639,1234.34644,-218.34241,7.05341,1298.13245,-967.96906,67.24593,1286.00586,257.01892,132.58762,52.35005,113.49572,-102.08954,-1.56509,-607.34033,281.70108,-4.64051,-1316.46729,-123.62689,-7.96069
322,2.675,1017.71545,-74.03810,1235.64514,-218.39281,7.90421,1296.69983,-967.71216,68.51059,1286.84448,288.28076,130.06003,52.96090,99.98922,-100.92387,-1.61559,-620.89270,282.78412,-4.67402,-1329.41626,-122.47486,-6.77769
323,2.683,1017.45197,-72.67577,1237.49194,-218.27794,8.71987,1295.10938,-967.44867,69.53967,1288.20654,319.77496,127.25972,53.13081,86.53139,-99.94734,-1.54993,-634.36810,283.97464,-4.68886,-1341.84692,-121.19728,-4.82256
324,2.692,1016.91754,-71.30650,1239.82727,-218.03790,9.47945,1293.41724,-967.18036,70.33096,1289.98926,351.57498,124.01943,52.73892,73.14014,-99.06187,-1.43796,-647.73822,285.20526,-4.70880,-1353.76111,-119.67745,-2.11674
325,2.700,1016.11804,-69.95738,1242.58472,-217.72057,10.15775,1291.67285,-966.89209,70.92819,1292.09497,383.86237,120.26543,51.74650,59.80654,-98.13557,-1.36716,-661.00861,286.40771,-4.74741,-1365.25903,-117.70780,1.06310
326,2.708,1015.07025,-68.65215,1245.69397,-217.36812,10.74177,1289.91614,-966.56073,71.40564,1294.44153,416.82605,116.03192,50.30118,46.50092,-97.11093,-1.35311,-674.20337,287.56686,-4.81512,-1376.32202,-115.15043,4.35717
