"Frame#","Time","HeadX","HeadY","HeadZ","WithersX","WithersY","WithersZ","SacrumX","SacrumY","SacrumZ","HFLX","HFLY","HFLZ","HFRX","HFRY","HFRZ","HHLX","HHLY","HHLZ","HHRX","HHRY","HHRZ"
11,0.083,616.54150,120.53478,1437.44958,-526.92273,18.01044,1279.77991,-1301.40002,60.95554,1330.19006,345.75333,197.42488,29.42766,-433.07660,-115.74075,4.80045,-1136.92920,303.82645,-0.47680,-1623.22168,-87.32478,36.29109
12,0.092,611.54340,120.27074,1443.68237,-526.19531,19.96537,1281.10950,-1301.30859,61.18019,1332.98572,341.89322,198.95126,23.51715,-447.11646,-116.08629,4.90688,-1151.08398,303.06488,-0.46026,-1596.10706,-84.76567,36.16056
13,0.100,606.83154,119.97697,1449.61890,-525.50000,22.09999,1282.42090,-1301.24902,61.35067,1335.39648,334.82718,200.76852,17.40730,-461.19849,-116.49261,5.04287,-1165.23047,302.33844,-0.48709,-1567.35266,-82.66914,35.99175
14,0.108,602.44684,119.62578,1455.19824,-524.81763,24.31221,1283.67810,-1301.21582,61.48653,1337.42664,324.95261,202.73596,11.51598,-475.25952,-116.92529,5.16318,-1179.24866,301.76563,-0.44269,-1537.16907,-81.27652,35.97605
15,0.117,598.39233,119.22475,1460.37183,-524.11621,26.50408,1284.86475,-1301.19800,61.66355,1339.10022,313.17450,204.37999,6.59847,-489.27740,-117.35796,5.26727,-1193.20667,301.30307,-0.29609,-1505.79053,-80.66218,36.28015
16,0.125,594.65155,118.80307,1465.11353,-523.35236,28.62721,1285.98950,-1301.16589,61.93748,1340.44666,300.46600,205.16747,3.43523,-503.28485,-117.76166,5.39736,-1207.22583,300.91489,-0.07989,-1473.44214,-80.64990,36.93112
17,0.133,591.21985,118.38368,1469.41504,-522.49799,30.68739,1287.07849,-1301.08069,62.32119,1341.49512,287.29785,204.96339,2.11098,-517.27246,-118.12240,5.54946,-1221.31274,300.65988,0.17968,-1440.29956,-80.92984,37.83835
18,0.142,588.10645,117.98432,1473.27441,-521.55951,32.72617,1288.15417,-1300.90369,62.81930,1342.27356,273.67169,204.17053,1.83907,-531.17224,-118.46422,5.66540,-1235.40991,300.55890,0.48579,-1406.49072,-81.27693,38.89226
19,0.150,585.32892,117.62640,1476.68628,-520.57483,34.78378,1289.20947,-1300.60815,63.43717,1342.79993,259.67432,203.35916,1.76178,-544.91608,-118.82674,5.73349,-1249.48962,300.45947,0.82008,-1372.15662,-81.68889,40.06617
20,0.158,582.92242,117.31557,1479.64014,-519.60699,36.85768,1290.20410,-1300.20581,64.16064,1343.07056,245.60553,202.82593,1.63218,-558.42542,-119.21503,5.82129,-1263.54834,300.15024,1.10550,-1337.46729,-82.30595,41.42688
21,0.167,580.93500,117.02599,1482.12805,-518.73615,38.89539,1291.08765,-1299.75659,64.93011,1343.06299,231.64001,202.52583,1.57250,-571.59497,-119.61041,6.02497,-1277.58215,299.63235,1.27439,-1302.60742,-83.18533,42.96243
22,0.175,579.39709,116.72369,1484.14746,-518.04211,40.83048,1291.82642,-1299.34631,65.63599,1342.74805,217.76384,202.32523,1.58167,-584.34033,-120.02615,6.46749,-1291.58350,299.12689,1.34533,-1267.84534,-84.26031,44.47512
23,0.183,578.29462,116.40645,1485.69836,-517.58557,42.62199,1292.40857,-1299.05640,66.16241,1342.10681,203.93918,202.18555,1.50713,-596.61975,-120.48050,7.27533,-1305.52502,298.80237,1.38237,-1233.55530,-85.49823,45.74617
24,0.192,577.57544,116.11387,1486.78149,-517.39954,44.26833,1292.83496,-1298.95850,66.42902,1341.13928,190.15909,202.08141,1.28304,-608.38220,-120.93984,8.49948,-1319.35962,298.64334,1.42435,-1200.04077,-86.93832,46.69506
25,0.200,577.18744,115.89206,1487.39771,-517.49707,45.79401,1293.11377,-1299.12000,66.40237,1339.85913,176.43524,201.91563,1.00002,-619.52295,-121.39093,10.16505,-1333.05090,298.53168,1.48443,-1167.37354,-88.61060,47.28605
26,0.208,577.10931,115.75726,1487.54749,-517.88586,47.22873,1293.25757,-1299.59436,66.12124,1338.28198,162.77383,201.63396,0.77891,-629.87872,-121.92671,12.36320,-1346.60828,298.33932,1.55794,-1135.47339,-90.50285,47.40340
27,0.217,577.34448,115.70245,1487.23682,-518.57300,48.59717,1293.28076,-1300.41150,65.70156,1336.41382,149.17078,201.31541,0.66642,-639.17700,-122.62029,15.12521,-1360.09973,298.00674,1.61865,-1104.26294,-92.59015,46.96993
28,0.225,577.90015,115.72473,1486.48511,-519.55945,49.90548,1293.19482,-1301.58728,65.26807,1334.24609,135.61523,201.06247,0.64029,-646.92822,-123.34552,18.23860,-1373.61560,297.58917,1.63956,-1073.70117,-94.86288,46.07482
29,0.233,578.78192,115.82802,1485.31616,-520.83661,51.12565,1293.00000,-1303.13086,64.87884,1331.76501,122.06661,200.88324,0.64248,-652.41211,-123.77929,21.31125,-1387.20007,297.19070,1.59621,-1043.74805,-97.30670,44.87932
30,0.242,580.00208,116.00279,1483.74451,-522.38947,52.20828,1292.68628,-1305.03650,64.53078,1328.96912,108.45808,200.73251,0.58271,-654.83020,-123.48828,24.03387,-1400.81372,296.86487,1.45234,-1014.35150,-99.88957,43.51638
31,0.250,581.57642,116.22428,1481.77637,-524.19519,53.12014,1292.24500,-1307.27356,64.23291,1325.87720,94.76889,200.60486,0.38303,-653.45892,-122.10452,26.35308,-1414.38110,296.60507,1.20627,-985.49176,-102.61626,42.09251
32,0.258,583.50555,116.48030,1479.41455,-526.21497,53.86820,1291.67627,-1309.79456,64.02840,1322.51965,81.12570,200.49748,0.10185,-647.78589,-119.65504,28.38723,-1427.87549,296.37857,0.94127,-957.20422,-105.53116,40.69056
33,0.267,585.76556,116.78648,1476.65894,-528.39374,54.48859,1290.99133,-1312.54041,63.93405,1318.92468,67.71570,200.31645,-0.06805,-637.71924,-116.74368,30.24153,-1441.32495,296.13034,0.75008,-929.51251,-108.60071,39.34288
34,0.275,588.32843,117.16571,1473.51306,-530.67346,55.00546,1290.20789,-1315.43323,63.90725,1315.11853,54.49954,199.99300,-0.04097,-623.58270,-114.28819,31.97201,-1454.75830,295.82144,0.65089,-902.45294,-111.67123,38.01899
35,0.283,591.18982,117.61689,1469.99414,-533.00146,55.39816,1289.34143,-1318.37048,63.86610,1311.13245,41.19461,199.62115,0.03261,-605.86499,-112.98674,33.66142,-1468.18335,295.47516,0.62819,-876.27020,-114.66913,36.78072
36,0.292,594.36993,118.10433,1466.13062,-535.32782,55.61186,1288.40161,-1321.23254,63.72052,1307.01196,27.60551,199.29019,-0.03484,-585.20160,-112.94217,35.40891,-1481.60645,295.13177,0.66742,-851.44788,-117.77045,35.98058
37,0.300,597.88977,118.57736,1461.94568,-537.60413,55.58533,1287.39319,-1323.90833,63.40961,1302.81519,13.78369,198.92267,-0.26173,-562.49438,-113.67230,37.23101,-1495.05481,294.81226,0.72331,-828.41431,-121.10256,35.93741
38,0.308,601.74689,119.00072,1457.45471,-539.79291,55.27187,1286.32275,-1326.32800,62.90490,1298.58582,-0.09515,198.43660,-0.50937,-538.67358,-114.49089,38.99275,-1508.57214,294.54086,0.72286,-807.31116,-124.36008,36.32974
39,0.317,605.90131,119.36458,1452.67822,-541.88904,54.66855,1285.20874,-1328.47205,62.17245,1294.32544,-13.82646,197.92348,-0.60769,-514.28412,-114.97240,40.45202,-1522.17358,294.34528,0.62696,-788.13092,-127.05736,36.43199
40,0.325,610.28101,119.67345,1447.65540,-543.93341,53.84760,1284.09070,-1330.34351,61.17619,1290.00928,-27.26173,197.54117,-0.49019,-489.44598,-114.97943,41.42324,-1535.82031,294.23755,0.47594,-771.00061,-129.04692,35.98856
41,0.333,614.80652,119.93059,1442.44409,-545.98254,52.94662,1283.02881,-1331.95605,59.92525,1285.61426,-40.47737,197.32777,-0.26217,-464.15671,-114.34671,41.90430,-1549.46729,294.19345,0.34862,-756.24817,-130.51776,35.32781
42,0.342,619.41278,120.11963,1437.11243,-548.05872,52.10432,1282.08960,-1333.34485,58.48521,1281.12231,-53.77791,197.16414,-0.13458,-438.43588,-112.89704,42.05271,-1563.13281,294.13873,0.27151,-744.28149,-131.61949,34.67164
43,0.350,624.04205,120.20060,1431.73450,-550.13330,51.39969,1281.33337,-1334.54468,56.95632,1276.52100,-67.42607,196.89508,-0.24814,-412.25461,-110.72492,42.09304,-1576.87988,293.97632,0.19791,-735.57446,-132.30632,33.71223
44,0.358,628.62439,120.13078,1426.39099,-552.14020,50.84139,1280.80310,-1335.55737,55.45247,1271.81567,-81.40788,196.48573,-0.53413,-385.53717,-108.18447,42.24138,-1590.71875,293.61746,0.07763,-730.67664,-132.49754,31.77742
45,0.367,633.07861,119.88303,1421.16125,-554.00238,50.39867,1280.51294,-1336.36536,54.05076,1267.03394,-95.48021,196.02562,-0.79391,-358.22858,-105.61800,42.64932,-1604.57922,293.04700,-0.08521,-729.89014,-132.21239,28.27959
46,0.375,637.33386,119.44852,1416.11169,-555.65961,50.04762,1280.44275,-1336.96118,52.72733,1262.22473,-109.35078,195.64789,-0.89151,-330.34296,-103.16172,43.36708,-1618.39758,292.40552,-0.23504,-732.75391,-131.51025,23.17614
47,0.383,641.34906,118.82901,1411.30066,-557.07599,49.78593,1280.54456,-1337.34619,51.36596,1257.46484,-122.88490,195.42590,-0.81283,-301.96667,-100.74047,44.35859,-1632.18774,291.85010,-0.30623,-738.05823,-130.49417,17.14681
48,0.392,645.11145,118.02647,1406.79578,-558.22919,49.60835,1280.74841,-1337.51367,49.85403,1252.86987,-136.27669,195.26393,-0.64690,-273.20776,-98.20110,45.56929,-1645.98523,291.33554,-0.28558,-744.76831,-129.45589,11.32634
49,0.400,648.60974,117.05270,1402.68176,-559.10028,49.49414,1280.96887,-1337.44556,48.17863,1248.60217,-149.85811,195.00285,-0.54242,-244.19696,-95.43286,46.97291,-1659.80481,290.70074,-0.23418,-752.93115,-128.78185,6.82097
50,0.408,651.81085,115.94895,1399.05920,-559.67761,49.41314,1281.10876,-1337.13159,46.42577,1244.86304,-163.71535,194.60831,-0.56322,-215.10025,-92.40448,48.58071,-1673.67212,289.93854,-0.20698,-763.27734,-128.65005,4.30007
51,0.417,654.66205,114.77509,1396.03137,-559.96716,49.32748,1281.07251,-1336.58606,44.69676,1241.86353,-177.65044,194.15549,-0.61509,-186.05634,-89.18468,50.46033,-1687.57446,289.26022,-0.17339,-775.98584,-129.03589,3.72300
52,0.425,657.10406,113.57547,1393.68652,-559.99628,49.19542,1280.78418,-1335.84387,43.07000,1239.78638,-191.44829,193.72099,-0.61674,-157.14781,-85.92452,52.70258,-1701.40039,288.83649,-0.05175,-790.30762,-129.96252,4.37202
53,0.433,659.08069,112.36403,1392.08582,-559.80615,48.98045,1280.20300,-1334.95288,41.64459,1238.74841,-205.06905,193.26051,-0.65646,-128.41809,-82.74945,55.31259,-1714.97205,288.56512,0.26232,-805.24548,-131.49545,5.30934
54,0.442,660.54297,111.13723,1391.26367,-559.44122,48.66604,1279.32678,-1333.96399,40.55912,1238.77576,-218.65141,192.47127,-0.90547,-99.86646,-79.65430,58.16621,-1728.06616,288.21628,0.95778,-820.02087,-133.33714,5.80394
55,0.450,661.45392,109.89175,1391.23010,-558.94269,48.27312,1278.18799,-1332.92273,39.94231,1239.79822,-232.44292,190.94548,-1.47736,-71.46709,-76.54102,61.06342,-1740.45898,287.72495,2.28882,-833.93921,-134.48663,5.38649
56,0.458,661.79468,108.63219,1391.97473,-558.34052,47.86152,1276.84448,-1331.88062,39.86544,1241.66663,-246.51418,188.87080,-2.26603,-43.18381,-73.33595,63.79593,-1752.04346,287.20078,4.38467,-846.65619,-134.08273,4.04092
57,0.467,661.56641,107.37197,1393.46960,-557.64197,47.50950,1275.37402,-1330.90540,40.33101,1244.18921,-260.53796,187.28517,-2.91057,-14.93579,-70.01821,66.21074,-1762.86133,286.68964,7.11936,-858.89526,-132.99002,2.58868
58,0.475,660.78833,106.12979,1395.67041,-556.83051,47.28301,1273.87122,-1330.05554,41.26781,1247.17798,-274.21222,186.91393,-3.20535,13.39841,-66.57806,68.23804,-1773.02808,286.06787,10.22460,-871.89807,-133.17300,2.11130
59,0.483,659.49310,104.92004,1398.51794,-555.87976,47.21315,1272.43286,-1329.33972,42.52993,1250.48828,-287.60150,187.35797,-3.24044,41.92450,-62.99077,69.84589,-1782.70215,285.17511,13.47912,-885.81152,-135.01276,2.66227
60,0.492,657.71582,103.74657,1401.93701,-554.77179,47.30552,1271.13757,-1328.70117,43.93903,1254.02783,-300.83728,187.84576,-3.00232,70.70633,-59.24585,70.98805,-1792.04150,284.01453,16.81638,-899.63855,-136.96359,3.29454
61,0.500,655.48474,102.60681,1405.83936,-553.51825,47.57066,1270.03711,-1328.04675,45.35724,1257.74365,-313.97614,187.88559,-2.45446,99.79749,-55.40747,71.63455,-1801.07959,282.83197,20.36153,-912.79913,-137.97620,3.36682
62,0.508,652.82813,101.49385,1410.13379,-552.16846,48.02560,1269.15723,-1327.30237,46.71085,1261.60632,-327.10620,187.37335,-1.85532,129.26447,-51.57697,71.84344,-1809.62158,281.96082,24.38320,-925.75317,-138.53250,3.11265
63,0.517,649.78894,100.38596,1414.73792,-550.79004,48.66721,1268.49951,-1326.44312,47.95494,1265.59961,-340.30096,186.61723,-1.51187,159.08667,-47.78683,71.78537,-1817.11633,281.53168,29.08939,-939.09479,-139.20137,2.96487
64,0.525,646.42664,99.23183,1419.58044,-549.43420,49.46004,1268.04797,-1325.48828,49.05279,1269.71143,-353.61255,185.89879,-1.45921,189.00824,-44.00201,71.71976,-1822.54199,281.15134,34.16510,-952.73816,-139.57027,2.90052
65,0.533,642.80396,97.95661,1424.59460,-548.11597,50.33630,1267.78064,-1324.47192,49.99046,1273.93665,-367.09125,185.12579,-1.53592,218.54126,-40.19876,71.90359,-1824.66504,279.88394,38.50738,-966.19757,-139.18173,2.72787
66,0.542,638.97479,96.49861,1429.71448,-546.82404,51.20287,1267.68286,-1323.40808,50.76959,1278.26855,-380.71094,184.17195,-1.62184,247.06097,-36.39324,72.37543,-1822.64819,276.77609,40.85467,-979.26190,-138.53316,2.61195
67,0.550,634.97852,94.84545,1434.88135,-545.54559,51.97574,1267.75793,-1322.28589,51.35667,1282.67786,-394.37164,183.22813,-1.71331,273.89624,-32.67657,72.78659,-1816.35718,271.39679,40.77782,-992.27515,-138.57635,2.90076
68,0.558,630.83636,93.03514,1440.04712,-544.28265,52.60906,1268.02258,-1321.10889,51.66643,1287.12366,-408.01080,182.57678,-1.79365,298.48840,-29.28946,72.56178,-1806.13269,264.09970,39.00871,-1005.90613,-139.81187,3.64495
69,0.567,626.55823,91.12419,1445.16125,-543.05017,53.08195,1268.49292,-1319.92749,51.62118,1291.58508,-421.64874,182.23090,-1.77839,320.55212,-26.53951,71.25195,-1792.54150,256.02429,36.96576,-1020.36603,-141.75797,4.45532
70,0.575,622.16980,89.15063,1450.15894,-541.86267,53.37836,1269.17493,-1318.81677,51.20522,1296.05725,-435.31671,181.97801,-1.62969,340.11816,-24.55495,68.72702,-1776.30212,248.54715,35.81056,-1035.01074,-143.21288,4.79699
71,0.583,617.73547,87.11890,1454.97046,-540.72021,53.48887,1270.06140,-1317.81848,50.44757,1300.51123,-448.99365,181.62379,-1.40723,357.49487,-23.24922,65.17842,-1758.08521,242.42986,35.67747,-1049.08618,-143.35104,4.50979
72,0.592,613.35083,85.01746,1459.54114,-539.60474,53.41953,1271.13293,-1316.90955,49.37084,1304.86877,-462.65527,181.11090,-1.19738,373.09766,-22.56258,61.03815,-1738.19299,237.51282,35.82712,-1062.42310,-142.43373,3.97697
73,0.600,609.10529,82.85284,1463.83765,-538.48730,53.18778,1272.36353,-1316.03369,48.01766,1309.02783,-476.35321,180.49454,-1.03927,387.04547,-22.52115,56.79391,-1716.45923,233.24289,35.52398,-1075.21338,-141.33659,3.58041
74,0.608,605.04742,80.65935,1467.84497,-537.34137,52.79623,1273.72229,-1315.16492,46.55616,1312.91895,-490.16766,179.87807,-0.90790,398.83783,-23.01295,52.72341,-1692.52808,229.28787,34.61578,-1087.76135,-140.60785,3.31087
75,0.617,601.18146,78.47044,1471.55469,-536.14960,52.20915,1275.16833,-1314.30872,45.23827,1316.52222,-504.09418,179.39403,-0.77681,407.62274,-23.77593,48.71664,-1666.22754,225.60638,33.41114,-1100.75684,-140.64583,3.28865
76,0.625,597.49677,76.29630,1474.95215,-534.89984,51.36165,1276.65442,-1313.45862,44.18836,1319.83435,-518.07947,179.08443,-0.66372,412.76495,-24.66373,44.38867,-1637.69055,222.24380,32.29276,-1114.97241,-142.09633,3.85708
77,0.633,593.99829,74.14884,1478.00513,-533.57874,50.20390,1278.14282,-1312.58740,43.35630,1322.84839,-532.14880,178.74451,-0.59350,414.00092,-25.68633,39.46090,-1607.27112,219.17958,31.46352,-1130.23962,-144.68808,4.78656
78,0.642,590.70404,72.08437,1480.65991,-532.16998,48.75121,1279.61230,-1311.67407,42.68507,1325.56604,-546.33374,178.16473,-0.56325,411.27979,-26.73672,34.01185,-1575.40137,216.34552,30.96315,-1145.52917,-147.02115,5.45632
79,0.650,587.63269,70.19003,1482.85950,-530.65710,47.09281,1281.05566,-1310.73413,42.17949,1328.01917,-560.44281,177.52626,-0.53664,404.86639,-27.38380,28.36489,-1542.43677,213.81299,30.83960,-1160.13550,-148.38962,5.76506
80,0.658,584.81824,68.52692,1484.57959,-529.02802,45.35020,1282.47437,-1309.80542,41.80516,1330.26294,-574.17072,177.21562,-0.46426,395.74921,-26.99357,22.95416,-1508.63098,211.72681,31.15873,-1174.07935,-148.96921,5.91819
81,0.667,582.32770,67.11656,1485.83557,-527.28101,43.62162,1283.86597,-1308.88135,41.43005,1332.33472,-587.50433,177.28625,-0.33291,385.56403,-25.20739,18.27394,-1474.23987,209.95758,31.82905,-1187.70105,-148.80327,5.89399
82,0.675,580.24219,65.96803,1486.65112,-525.43372,41.95082,1285.20813,-1307.89551,40.89723,1334.23364,-600.71222,177.41570,-0.13678,375.55939,-22.47652,14.58935,-1439.47998,208.18515,32.62175,-1201.42188,-148.46269,5.83637
83,0.683,578.61945,65.07413,1487.03479,-523.53009,40.33278,1286.45105,-1306.78882,40.12973,1335.94043,-613.94458,177.34184,0.19948,365.75726,-19.95763,11.76135,-1404.36768,206.42264,33.47530,-1215.42969,-148.99876,6.10686
84,0.692,577.48212,64.37807,1486.97546,-521.63489,38.75620,1287.53198,-1305.55994,39.15697,1337.44336,-627.09784,177.09166,0.77465,355.37073,-18.60487,9.60429,-1368.81494,205.09818,34.56963,-1229.32666,-150.08011,6.46031
85,0.700,576.83771,63.76677,1486.44861,-519.81665,37.26174,1288.40881,-1304.25586,38.04369,1338.73877,-639.97095,176.85587,1.61498,343.73212,-18.47105,8.13095,-1332.93750,204.51917,35.97869,-1242.65198,-150.20502,6.19175
86,0.708,576.69977,63.10596,1485.43127,-518.13568,35.95309,1289.07922,-1302.94958,36.82407,1339.80847,-652.39209,176.81364,2.67550,330.77960,-18.97559,7.33329,-1297.08911,204.54785,37.47703,-1255.79224,-149.16216,5.36717
87,0.717,577.09320,62.29175,1483.91016,-516.65021,34.94651,1289.56909,-1301.72974,35.53174,1340.60828,-664.16528,177.06819,3.97178,317.00354,-19.57963,7.03554,-1261.54907,204.90680,38.77315,-1269.57214,-148.15660,4.72810
88,0.725,578.04401,61.29187,1481.87878,-515.42749,34.31738,1289.91321,-1300.68835,34.25298,1341.08704,-674.99280,177.70389,5.73614,303.02692,-20.10143,6.98858,-1226.32227,205.51999,39.72519,-1283.90552,-147.63269,4.39458
89,0.733,579.56543,60.14598,1479.33728,-514.53516,34.07024,1290.14136,-1299.91431,33.08955,1341.20947,-684.65979,178.76416,8.33426,289.18390,-20.61021,6.98256,-1191.25696,206.46112,40.30725,-1297.87024,-147.29521,4.01805
90,0.742,581.64856,58.92367,1476.29248,-514.01910,34.13622,1290.26831,-1299.49146,32.07202,1340.96118,-693.17047,180.08919,11.99857,275.49054,-21.19506,6.91564,-1156.27698,207.81508,40.54184,-1311.19348,-147.69441,3.90514
91,0.750,584.25220,57.69195,1472.75049,-513.90216,34.40702,1290.28967,-1299.48633,31.14463,1340.34277,-700.38257,181.34898,16.73923,261.86169,-21.85194,6.79558,-1121.52307,209.68787,40.51303,-1324.48523,-149.50562,4.61829
92,0.758,587.29913,56.51068,1468.71094,-514.19928,34.78387,1290.19104,-1299.93726,30.23239,1339.36157,-705.55115,182.32487,22.49067,248.23425,-22.52500,6.66942,-1087.30945,212.24435,40.36604,-1338.00623,-151.93918,5.82746
93,0.767,590.69958,55.42143,1464.16907,-514.91846,35.20735,1289.95959,-1300.85156,29.31949,1338.02039,-707.43787,183.17270,29.24647,234.60126,-23.16402,6.56132,-1053.91858,215.63388,40.20353,-1351.44971,-153.60553,6.66046
94,0.775,594.38721,54.43578,1459.12329,-516.04431,35.65925,1289.59082,-1302.19751,28.48347,1336.30859,-704.97412,184.55873,36.96960,221.00665,-23.74132,6.46559,-1021.43585,219.91312,40.01213,-1364.77881,-154.31631,6.86405
95,0.783,598.32788,53.54990,1453.57947,-517.52716,36.15237,1289.09253,-1303.88379,27.85862,1334.20251,-697.92157,187.42767,45.21999,207.49878,-24.25600,6.35790,-989.81195,225.07349,39.72491,-1378.30823,-155.00784,6.90493
96,0.792,602.50684,52.75446,1447.56165,-519.29749,36.71226,1288.48230,-1305.76758,27.54924,1331.68115,-686.78967,192.06500,52.74862,194.08505,-24.72422,6.21119,-959.07288,231.04755,39.28752,-1392.25806,-156.61076,7.29376
97,0.800,606.92401,52.02378,1441.12195,-521.28326,37.35249,1287.77612,-1307.72986,27.54900,1328.75659,-672.07574,197.41866,57.81343,180.71585,-25.16565,6.03913,-929.41089,237.78848,38.73463,-1406.58118,-159.34134,8.09859
98,0.808,611.58722,51.32848,1434.31628,-523.40771,38.07782,1286.98218,-1309.73242,27.73732,1325.47766,-653.97919,201.95250,59.35687,167.31781,-25.59721,5.90681,-901.06799,245.42717,38.27188,-1420.81836,-162.05205,8.68430
99,0.817,616.49664,50.66103,1427.17847,-525.58661,38.90266,1286.10327,-1311.78967,27.97636,1321.89209,-632.75409,204.81148,57.68850,153.85773,-26.03539,5.85591,-874.26416,254.10986,38.13897,-1434.26904,-162.49028,8.08645
100,0.825,621.63654,50.03457,1419.72583,-527.74249,39.83199,1285.13782,-1313.92139,28.22504,1318.02441,-608.91235,206.29681,54.13367,140.37918,-26.49311,5.84687,-849.28394,263.73621,38.37381,-1446.77283,-159.75269,6.21654
101,0.833,626.98065,49.46944,1411.97156,-529.81964,40.83948,1284.08264,-1316.12024,28.55957,1313.89050,-583.38086,207.98779,50.43445,126.94403,-26.97035,5.81718,-826.53467,274.12836,38.83960,-1459.04187,-155.87076,4.23869
102,0.842,632.49670,48.98726,1403.92859,-531.78754,41.89055,1282.94348,-1318.33411,29.08186,1309.51147,-557.40704,211.38962,47.88596,113.54266,-27.46396,5.76067,-806.47876,285.21844,39.35910,-1471.90710,-153.64967,3.30590
103,0.850,638.14197,48.61232,1395.61731,-533.63867,42.97280,1281.74219,-1320.48230,29.82137,1304.90601,-531.70239,215.95190,46.52077,100.11523,-27.98238,5.70971,-789.49634,296.86993,39.67225,-1485.48584,-153.78586,3.41077
104,0.858,643.86121,48.37814,1387.07654,-535.38586,44.08733,1280.51196,-1322.48389,30.74566,1300.08643,-505.90942,219.57059,45.42462,86.63202,-28.53718,5.68282,-775.83472,308.78595,39.45723,-1499.22253,-154.69888,3.61239
105,0.867,649.59698,48.33356,1378.36914,-537.05823,45.21603,1279.28979,-1324.27698,31.84067,1295.07190,-479.36780,221.00200,43.82680,73.10004,-29.12602,5.67655,-765.69983,320.66446,38.53426,-1512.74414,-155.02046,3.34011
106,0.875,655.29791,48.53958,1369.58081,-538.69098,46.31791,1278.11487,-1325.82581,33.13423,1289.89954,-452.12256,221.09831,41.75618,59.51453,-29.72245,5.67432,-759.27942,332.25067,36.87338,-1526.46362,-155.65857,3.27041
107,0.883,660.91443,49.04650,1360.81201,-540.30554,47.35933,1277.03137,-1327.11133,34.66588,1284.62500,-424.87378,222.04930,39.99353,45.84692,-30.27821,5.65817,-756.64417,343.23477,34.32187,-1540.96655,-158.39200,4.37925
108,0.892,666.39026,49.87012,1352.16187,-541.89563,48.33765,1276.08667,-1328.12378,36.45680,1279.31360,-398.04559,225.56229,39.46623,32.07907,-30.75081,5.63296,-757.67664,353.23544,30.45674,-1556.07849,-163.27171,6.53092
109,0.900,671.65601,50.98975,1343.72070,-543.43237,49.27360,1275.32239,-1328.85779,38.46476,1274.01990,-371.18573,231.36183,40.39669,18.22729,-31.13235,5.62479,-761.99677,361.89328,24.81267,-1570.97449,-168.26105,8.51105
110,0.908,676.63702,52.36073,1335.57446,-544.87439,50.17393,1274.76111,-1329.30371,40.58318,1268.78552,-343.54865,237.35568,42.10172,4.33505,-31.46035,5.63975,-768.81903,368.89871,17.47019,-1584.97876,-170.52371,9.01109
