"Frame#","Time","HeadX","HeadY","HeadZ","WithersX","WithersY","WithersZ","SacrumX","SacrumY","SacrumZ","HFLX","HFLY","HFLZ","HFRX","HFRY","HFRZ","HHLX","HHLY","HHLZ","HHRX","HHRY","HHRZ"
39,0.633,473.57477,-103.40842,1460.35168,-673.89227,7.01174,1287.97510,-1417.30566,42.85834,1309.45264,95.65497,56.83724,3.74137,-719.97876,-187.03734,-3.51838,-1450.99829,220.61996,-6.44835,-1283.96619,-135.87440,65.26251
40,0.650,477.55829,-101.87891,1456.47681,-674.96069,7.70796,1289.22034,-1418.75244,42.20399,1305.36316,70.26093,56.81215,3.58447,-740.84485,-187.49538,0.61695,-1476.55481,220.40033,-6.41863,-1219.32300,-140.30214,67.62796
41,0.667,482.45007,-100.54157,1451.55481,-677.02386,7.70361,1289.98218,-1421.28979,41.61404,1300.13281,44.85199,56.72780,3.48809,-757.84033,-187.81950,7.00257,-1501.92554,220.16833,-6.42943,-1161.36047,-144.88043,66.69345
42,0.683,488.26498,-99.33346,1445.56116,-679.75464,7.10884,1290.17493,-1424.61230,41.12153,1293.92871,19.50067,56.71222,3.43104,-766.72229,-187.54747,17.42615,-1527.39612,219.68152,-6.63512,-1108.35413,-151.16753,62.75162
43,0.700,494.94363,-98.22244,1438.53979,-682.86182,6.08593,1289.82532,-1428.29895,40.70200,1286.89783,-5.80200,56.63728,3.45611,-760.77795,-188.03683,30.77386,-1553.05518,218.76512,-6.94586,-1056.94641,-159.12024,57.07946
44,0.717,502.25534,-97.21326,1430.60620,-686.14685,4.78820,1289.03967,-1431.96533,40.28206,1279.23352,-30.98895,56.20575,3.39700,-735.35193,-191.83760,39.88702,-1578.39587,218.06801,-7.24467,-1006.49860,-168.24443,50.72797
45,0.733,509.87509,-96.26537,1421.94019,-689.49872,3.31724,1287.92053,-1435.41370,39.69519,1271.05774,-56.18475,55.66272,3.15355,-692.72388,-198.84940,39.58925,-1603.51953,218.43594,-7.30132,-958.35437,-177.66370,44.79378
46,0.750,517.54773,-95.34970,1412.76587,-692.75690,1.70999,1286.52515,-1438.56226,38.62286,1262.40845,-81.56720,55.58198,2.99652,-641.04199,-205.27686,34.30236,-1628.78943,219.36391,-6.99476,-914.54126,-186.09077,40.10486
47,0.767,525.13721,-94.54966,1403.28894,-695.69824,0.02379,1284.90906,-1441.25745,36.76311,1253.42773,-107.05948,55.74886,2.95842,-588.30334,-208.54872,30.61732,-1654.17529,219.48032,-6.85708,-877.46979,-193.71635,35.57970
48,0.783,532.53723,-94.08750,1393.71021,-698.22632,-1.70642,1283.19641,-1443.23059,34.10542,1244.27112,-132.54034,55.56906,2.78258,-537.33557,-210.14352,30.05560,-1679.64099,219.11420,-7.07557,-851.12103,-199.54536,28.51283
49,0.800,539.57751,-94.21887,1384.34753,-700.39520,-3.47218,1281.53455,-1444.25708,30.89163,1234.90247,-158.11169,55.25616,2.66210,-486.06808,-211.48360,30.91791,-1705.10278,219.34344,-7.06161,-839.13611,-201.25424,18.53798
50,0.817,546.05511,-95.01352,1375.67114,-702.18671,-5.07410,1279.95081,-1444.40063,27.32145,1225.33020,-183.89676,55.13326,2.73505,-431.75058,-211.57970,30.87393,-1730.73730,219.47076,-6.96855,-840.88208,-200.83780,9.43079
51,0.833,551.81738,-96.27649,1368.13245,-703.45496,-6.20110,1278.28064,-1443.99744,23.55101,1216.12781,-209.81644,54.89901,2.63918,-374.20859,-209.77121,29.42701,-1756.80139,218.79126,-7.23631,-854.62341,-201.62881,4.79270
52,0.850,556.75934,-97.73305,1362.01880,-704.13556,-6.92488,1276.26831,-1443.27502,19.97402,1208.56787,-235.63831,54.43256,2.40451,-315.64523,-207.06540,28.46828,-1782.84656,218.06708,-7.44065,-878.05969,-202.47769,3.86697
53,0.867,560.74750,-99.20840,1357.54248,-704.29938,-7.82041,1273.77332,-1442.15454,17.20486,1204.01465,-261.18735,53.98600,2.32908,-257.84305,-204.28484,29.12075,-1807.70789,218.00780,-6.66165,-904.64233,-202.42630,3.81451
54,0.883,563.55011,-100.62149,1354.94019,-703.95612,-9.31539,1270.87708,-1440.54614,15.75496,1203.10059,-286.56317,53.64392,2.27094,-200.49966,-201.17746,30.47161,-1830.18628,218.65668,-4.01973,-929.79871,-203.17810,3.59029
55,0.900,564.91156,-101.98189,1354.40564,-702.99237,-11.08833,1267.80408,-1438.63721,15.79264,1205.48340,-311.82227,53.09097,2.09454,-142.62372,-197.44734,31.24282,-1850.44128,219.35376,0.45389,-954.51563,-204.57730,3.24506
56,0.917,564.73962,-103.34711,1356.01807,-701.34570,-12.41439,1264.82300,-1436.66089,17.01702,1210.25012,-336.79584,52.00703,1.82849,-83.91602,-193.23917,30.74611,-1869.28259,219.31683,6.23613,-979.58612,-205.37253,2.71927
57,0.933,563.11932,-104.66595,1359.66919,-699.11316,-12.99009,1262.21350,-1434.56018,18.66473,1216.49377,-361.54242,50.86052,1.50158,-24.31412,-189.35545,29.17101,-1886.68250,218.53214,12.81055,-1004.41034,-206.09131,2.26842
58,0.950,560.21570,-105.83777,1364.97119,-696.46320,-13.10110,1260.21326,-1432.19141,19.87070,1223.64429,-386.34219,50.07017,1.33279,36.51477,-186.66928,27.79528,-1901.63367,217.45215,20.02470,-1028.90332,-207.50897,2.23104
59,0.967,556.28137,-106.91115,1371.35754,-693.51239,-13.17104,1258.96631,-1429.66956,20.18500,1231.46094,-411.25455,49.25790,1.34001,97.15453,-185.16153,27.95324,-1910.48572,215.77263,28.47291,-1053.39307,-209.10835,2.54738
60,0.983,551.59528,-108.05524,1378.32568,-690.38940,-13.53321,1258.54614,-1427.28992,19.65635,1239.84314,-436.22650,48.43761,1.23794,151.69119,-184.64720,28.44687,-1908.15967,210.26065,34.91861,-1078.23328,-209.87303,2.75955
61,1.000,546.34717,-109.38148,1385.54272,-687.41107,-14.50965,1259.02344,-1425.29883,18.50946,1248.62659,-461.34613,48.01462,1.14726,193.56686,-185.08252,25.90330,-1892.60437,198.16850,34.46827,-1103.49683,-209.69574,2.80057
62,1.017,540.69244,-110.87583,1392.75598,-684.94775,-16.37271,1260.46973,-1423.77966,16.97229,1257.54138,-486.66812,47.84031,1.38770,222.58978,-186.20810,19.87170,-1866.21936,183.74321,30.87800,-1128.89087,-209.49722,3.09508
63,1.033,534.80365,-112.51139,1399.68433,-683.03693,-19.17587,1262.87939,-1422.56335,15.27269,1266.30469,-512.21863,47.48636,1.64166,242.22905,-187.72664,12.75076,-1834.02991,172.53381,30.10210,-1154.25061,-209.74196,3.54267
64,1.050,528.82690,-114.33426,1406.06152,-681.33270,-22.78915,1266.12573,-1421.27380,13.57675,1274.67590,-538.05762,47.06313,1.61925,251.74216,-189.84776,5.19002,-1798.20081,163.92102,30.30174,-1179.82605,-210.00928,3.78816
65,1.067,522.95837,-116.40765,1411.74023,-679.42328,-27.09605,1269.99756,-1419.58875,11.89423,1282.51428,-564.07233,46.92760,1.73141,247.35883,-192.52971,-1.71108,-1755.46167,156.49585,29.56627,-1205.65735,-210.28783,4.07386
66,1.083,517.59131,-118.73457,1416.65527,-677.07690,-31.99110,1274.25122,-1417.42517,10.05933,1289.73694,-590.01691,46.71240,1.99926,230.15173,-193.65335,-5.17630,-1703.43726,150.47903,29.68806,-1231.63074,-210.81058,4.56360
67,1.100,513.27661,-121.15636,1420.68030,-674.28217,-37.20179,1278.66052,-1414.90869,7.94881,1296.13354,-615.85376,46.23942,1.99170,206.48041,-192.45490,-5.70043,-1644.32324,144.55069,30.66307,-1257.92664,-210.97433,4.85430
68,1.117,510.49277,-123.39645,1423.55737,-671.23682,-42.23195,1283.08032,-1412.32031,5.62627,1301.39343,-641.52417,46.31297,2.08444,180.99345,-191.60323,-5.89607,-1580.99695,137.65747,30.83196,-1284.39148,-210.50964,4.86490
69,1.133,509.39758,-125.34628,1425.00024,-668.36603,-46.57690,1287.46570,-1410.07642,3.10385,1305.31775,-666.02148,47.21979,3.21199,155.07782,-191.99239,-6.25039,-1514.67749,130.24670,30.12822,-1310.53174,-210.54276,5.07580
70,1.150,509.73648,-127.13013,1424.90222,-666.21344,-49.96262,1291.78784,-1408.61230,0.29797,1307.87341,-688.14453,48.37638,5.55103,129.44621,-192.48361,-6.51090,-1446.18799,123.76840,30.46029,-1336.18848,-211.58421,5.52376
71,1.167,511.06482,-128.88673,1423.43066,-665.15912,-52.30363,1295.92834,-1408.20313,-2.67447,1309.09497,-707.98352,49.79540,8.88073,104.19853,-193.00868,-6.84264,-1376.97205,119.34532,32.24445,-1361.58142,-212.48921,5.68081
72,1.183,513.11267,-130.65228,1420.85803,-665.27179,-53.58620,1299.65015,-1408.91199,-5.48387,1308.98071,-724.29279,52.52080,13.75852,78.99271,-193.56755,-7.07150,-1308.01147,116.32494,33.34732,-1386.97974,-212.81796,5.55883
73,1.200,515.88361,-132.36696,1417.28113,-666.42627,-53.91858,1302.65308,-1410.65723,-7.82886,1307.50610,-733.48071,57.29863,19.65125,53.90941,-194.01031,-7.16004,-1239.09302,114.40388,33.36832,-1412.21313,-213.24792,5.60614
74,1.217,519.47095,-133.91257,1412.58142,-668.42383,-53.56916,1304.70447,-1413.29077,-9.59893,1304.74573,-734.82593,63.57623,25.46478,29.22533,-194.56549,-7.27994,-1170.82959,114.32098,33.34272,-1437.13757,-213.62192,5.69292
75,1.233,523.85217,-135.16954,1406.66125,-671.00354,-52.80646,1305.75537,-1416.67139,-10.89048,1300.84375,-728.37579,70.69154,33.90902,4.83195,-195.08980,-7.37109,-1105.16882,116.40979,32.61665,-1461.89575,-213.84436,5.53285
76,1.250,528.83270,-136.08307,1399.62354,-673.88464,-51.76313,1305.90430,-1420.60437,-11.78388,1295.87146,-709.84729,78.57195,46.20840,-19.44736,-195.32310,-7.43008,-1043.30981,120.88773,30.54602,-1486.18640,-214.45712,5.34467
77,1.267,534.17535,-136.66791,1391.72986,-676.86108,-50.49466,1305.26123,-1424.65186,-12.13727,1289.90637,-677.73956,86.32274,55.91055,-43.60150,-195.53015,-7.59429,-985.34418,128.36627,27.82064,-1510.10779,-214.90536,5.32175
78,1.283,539.76056,-136.93117,1383.24377,-679.81775,-48.99542,1303.92883,-1428.21423,-11.68725,1283.17236,-636.71344,91.90495,58.21917,-67.68997,-196.01056,-7.74661,-931.74615,139.89105,25.28100,-1534.15845,-215.05055,5.34335
79,1.300,545.57324,-136.87015,1374.33813,-682.67297,-47.19345,1302.08521,-1430.93787,-10.26585,1275.89941,-591.19128,94.17519,56.63199,-91.69501,-196.64378,-7.73984,-885.02887,155.47691,23.06332,-1558.25427,-215.92844,5.28250
80,1.317,551.53625,-136.53645,1365.19165,-685.36804,-45.08006,1299.96265,-1432.88367,-7.91670,1268.14539,-543.79858,94.19044,55.79158,-115.73981,-197.09749,-7.71922,-849.67407,172.64302,20.26576,-1582.61316,-216.72955,5.10453
81,1.333,557.41473,-135.97752,1356.13940,-687.88922,-42.82851,1297.79126,-1434.25000,-4.81162,1259.90564,-495.95010,93.54631,56.65557,-140.01102,-197.36545,-7.79350,-830.60767,189.78485,15.50311,-1607.28906,-216.34445,4.80099
82,1.350,562.91235,-135.15118,1347.66858,-690.22943,-40.81671,1295.76831,-1435.08752,-1.03400,1251.33350,-446.85001,92.40126,58.00617,-164.38931,-197.80887,-7.84874,-829.34119,206.51169,7.96769,-1631.72107,-216.49348,4.65748
83,1.367,567.83514,-134.02768,1340.26318,-692.28412,-39.44044,1293.94043,-1435.32764,3.50003,1242.85266,-394.89063,90.09367,58.33223,-188.93317,-198.35947,-7.78462,-839.86322,218.15622,-0.71388,-1656.21094,-217.87236,4.86712
84,1.383,572.10248,-132.65732,1334.26917,-693.79028,-38.71668,1292.11987,-1434.97644,8.85186,1235.22583,-340.11383,86.99628,57.86363,-213.70227,-198.62592,-7.79883,-856.00946,221.17340,-6.62884,-1681.19214,-218.28891,4.94570
85,1.400,575.60315,-131.04530,1329.91357,-694.45306,-38.20445,1289.96265,-1434.08081,14.78828,1229.49854,-284.12167,84.25459,58.31437,-238.50546,-198.63309,-8.04154,-877.52576,220.34296,-8.37632,-1706.00061,-217.84912,4.83215
86,1.417,578.15033,-129.17090,1327.37476,-694.18854,-37.41973,1287.15186,-1432.59912,20.82909,1226.61877,-227.92490,81.95057,59.97631,-263.12265,-198.66638,-8.13728,-902.42041,220.39799,-8.40698,-1730.10474,-218.29222,5.21928
87,1.433,579.57495,-127.12386,1326.75525,-693.18811,-36.13656,1283.60547,-1430.62292,26.51844,1226.97864,-171.35358,79.12031,61.41236,-287.29178,-198.85675,-7.94737,-926.96515,220.65356,-8.66859,-1753.35913,-218.71912,6.95459
88,1.450,579.79346,-125.03275,1328.04700,-691.73975,-34.44024,1279.60327,-1428.52905,31.34799,1230.25049,-114.18347,75.24695,61.48683,-311.50156,-198.95502,-7.97288,-951.01099,220.35793,-9.04647,-1775.26099,-218.09253,11.06986
89,1.467,578.81805,-122.96370,1331.13049,-690.05548,-32.76322,1275.72156,-1426.61255,34.70929,1235.56238,-56.87296,70.85674,60.00665,-336.38992,-198.86690,-8.30271,-975.26801,220.30568,-9.14969,-1795.54370,-216.64307,17.66708
90,1.483,576.72675,-120.90625,1335.75635,-688.23328,-31.57798,1272.56250,-1424.81311,36.45884,1241.96167,0.04895,66.53366,56.86955,-361.35440,-198.82329,-8.55491,-999.63220,220.67569,-9.16950,-1814.35840,-213.68967,25.17413
91,1.500,573.63452,-118.75609,1341.56360,-686.27240,-30.92207,1270.46924,-1422.97046,37.14014,1248.87500,57.32483,62.53600,52.39034,-385.99478,-198.71281,-8.64241,-1024.10791,220.93111,-9.30210,-1831.35620,-209.32446,32.76766
92,1.517,569.71887,-116.45095,1348.12769,-684.08453,-30.47038,1269.42993,-1421.06213,37.39353,1256.13342,115.46472,59.74109,48.92614,-410.74612,-198.57294,-8.62358,-1048.79492,220.90393,-9.36757,-1843.67188,-205.96733,41.62733
93,1.533,565.22424,-114.10067,1355.03491,-681.55035,-29.89766,1269.18555,-1419.09265,37.64113,1263.67456,170.21680,58.92499,47.69680,-435.61337,-198.61417,-8.51087,-1073.72522,220.83690,-9.19070,-1845.75745,-203.76122,49.20599
94,1.550,560.38647,-111.87679,1361.96692,-678.71014,-28.95020,1269.44617,-1417.02576,38.16154,1271.37927,213.33868,59.66239,44.77335,-460.57016,-198.82060,-8.29761,-1098.85547,220.67290,-8.86934,-1835.00610,-197.62724,49.41587
95,1.567,555.37024,-109.86397,1368.67432,-675.88983,-27.41132,1270.05286,-1414.88196,39.01569,1279.10046,240.68976,61.26798,37.18058,-485.93625,-199.25616,-8.07902,-1124.20056,220.17795,-8.67409,-1815.15625,-185.11749,44.99504
96,1.583,550.28455,-107.99068,1374.90747,-673.45245,-25.12050,1270.99976,-1412.73645,40.04897,1286.66003,255.37915,63.60224,27.26766,-511.64035,-199.71815,-8.01201,-1149.74854,219.64487,-8.54054,-1791.69849,-171.69672,45.01966
97,1.600,545.24353,-106.10503,1380.43188,-671.41809,-21.94310,1272.35095,-1410.60889,41.03376,1293.80444,260.93982,66.62662,17.24118,-537.50110,-199.79466,-8.03396,-1175.54419,219.49013,-8.11117,-1766.78821,-161.77020,49.72504
98,1.617,540.45074,-104.17542,1385.07385,-669.43097,-17.90421,1274.09631,-1408.42505,41.78705,1300.27136,255.94080,69.30520,9.13410,-563.53796,-199.66618,-7.99824,-1201.64990,219.38286,-7.55262,-1737.26953,-155.07832,53.90842
99,1.633,536.24951,-102.26593,1388.75830,-667.05438,-13.38961,1276.10217,-1406.09326,42.22767,1305.90356,238.63116,69.99988,5.71669,-589.44189,-200.50146,-7.52609,-1227.95081,218.92249,-7.20580,-1698.08337,-151.78868,56.58440
100,1.650,533.06592,-100.33102,1391.46545,-664.08453,-8.92996,1278.22559,-1403.58386,42.36487,1310.63513,213.34973,68.99066,5.57171,-615.26575,-202.32861,-6.72083,-1254.29053,218.24757,-7.01030,-1648.70056,-151.14587,58.31987
101,1.667,531.27643,-98.27054,1393.05103,-660.73248,-4.78706,1280.43799,-1401.00330,42.33480,1314.36072,186.74756,68.12311,5.39088,-641.54736,-202.89948,-6.60509,-1280.62610,217.57349,-6.87557,-1592.65479,-150.85402,58.74458
102,1.683,531.02686,-96.08391,1393.23413,-657.57202,-0.94962,1282.84888,-1398.70215,42.38840,1316.86560,161.08240,68.05736,4.66795,-667.56616,-201.99438,-6.88047,-1306.78870,217.19971,-6.64458,-1532.92847,-150.08276,58.46844
103,1.700,532.10236,-93.81155,1391.89880,-655.25269,2.51827,1285.56311,-1397.22717,42.71912,1317.91479,135.71265,68.36098,4.13650,-691.93701,-201.64340,-5.96662,-1332.39575,217.23720,-6.42127,-1470.32556,-149.79916,59.31709
104,1.717,534.06342,-91.53967,1389.24707,-654.20978,5.38015,1288.47852,-1397.02783,43.27156,1317.38000,110.45392,68.67406,3.99972,-714.66345,-201.58058,-3.07822,-1357.60071,217.24467,-6.50253,-1405.38000,-150.51234,61.66119
105,1.733,536.57721,-89.50753,1385.57422,-654.53735,7.46039,1291.27405,-1398.19128,43.67546,1315.31323,85.37860,68.64873,3.89957,-736.18030,-200.79918,2.28600,-1382.87439,217.00731,-6.55629,-1339.78076,-151.52335,63.69505
106,1.750,539.60669,-87.90665,1381.02295,-656.03259,8.73714,1293.55798,-1400.42480,43.54020,1311.97229,60.45245,68.34010,3.63733,-753.99597,-199.66811,10.62853,-1408.03870,216.90320,-6.39823,-1274.07983,-153.38579,64.92342
107,1.767,543.28125,-86.59795,1375.56665,-658.35297,9.32690,1295.04468,-1403.28821,42.88194,1307.65686,35.60376,68.27071,3.48632,-761.93860,-197.73961,21.62372,-1432.98096,217.04155,-6.29718,-1208.45557,-156.65593,66.12571
108,1.783,547.59167,-85.32334,1369.17346,-661.16571,9.49506,1295.70471,-1406.54590,42.08924,1302.47937,10.57764,68.28614,3.42035,-754.40845,-195.56503,32.77641,-1458.04321,216.81778,-6.38071,-1145.54565,-159.99416,66.45831
