"Frame#","Time","HeadX","HeadY","HeadZ","WithersX","WithersY","WithersZ","SacrumX","SacrumY","SacrumZ","HFLX","HFLY","HFLZ","HFRX","HFRY","HFRZ","HHLX","HHLY","HHLZ","HHRX","HHRY","HHRZ"
23,0.183,911.84729,81.83132,1310.87915,-274.99493,23.10111,1288.40088,-1064.98157,2.81463,1308.18799,-290.23773,227.65779,96.85863,348.62302,-36.78148,5.74062,-795.61047,209.74438,-2.85588,-1310.68530,-153.21146,15.58806
24,0.192,912.47711,81.51292,1308.44690,-276.12534,23.63765,1283.90442,-1066.08484,2.23957,1304.34277,-265.59283,232.44191,99.33475,324.90063,-37.44016,5.33537,-819.60754,208.74228,-2.98317,-1287.77100,-153.09959,13.63405
25,0.200,913.11432,81.30225,1306.08240,-277.65341,24.24356,1279.55444,-1067.60828,1.78436,1300.46265,-239.59961,234.77478,100.30222,301.39615,-38.10059,4.99858,-843.43762,207.65764,-3.30571,-1264.92358,-151.82368,13.30246
26,0.208,913.68469,81.20781,1303.89502,-279.64331,25.02124,1275.45532,-1069.50305,1.49269,1296.61121,-212.21945,234.71017,99.57777,278.06201,-38.76891,4.77725,-867.10156,206.58476,-3.63378,-1240.49951,-149.89853,14.74618
27,0.217,914.10736,81.20270,1301.98975,-282.14606,26.17739,1271.72913,-1071.69116,1.33669,1292.83154,-183.85291,233.54988,97.70248,254.80423,-39.42738,4.65265,-890.58002,205.66425,-3.78088,-1213.81702,-147.80286,17.65217
28,0.225,914.31775,81.24142,1300.44348,-285.14774,27.91111,1268.48950,-1074.06262,1.21488,1289.17065,-154.96744,232.70331,95.38359,231.52769,-40.09223,4.55112,-913.91016,204.91443,-3.74907,-1185.44434,-145.75157,21.37506
29,0.233,914.28772,81.27814,1299.29932,-288.49820,30.26032,1265.81372,-1076.48364,0.97892,1285.70483,-125.54314,232.56129,92.90347,208.20531,-40.79327,4.40341,-937.17877,204.22675,-3.67513,-1156.27893,-143.51576,25.19218
30,0.242,914.02545,81.26482,1298.58716,-291.90341,33.01328,1263.73157,-1078.83020,0.49473,1282.54517,-95.05169,232.45482,90.10332,184.85919,-41.49884,4.18772,-960.45007,203.50220,-3.66976,-1126.76245,-140.70593,28.62519
31,0.250,913.56000,81.15716,1298.33813,-295.03076,35.77361,1262.23254,-1081.01331,-0.30877,1279.83984,-63.28159,232.04068,86.95737,161.49612,-42.17624,3.95614,-983.74823,202.67743,-3.74572,-1096.75818,-137.04642,31.54309
32,0.258,912.92200,80.93762,1298.57764,-297.65149,38.15227,1261.29175,-1082.98401,-1.41930,1277.76904,-30.81573,232.14789,83.80349,138.10620,-42.90519,3.84279,-1007.08929,201.73825,-3.81146,-1065.84851,-132.35005,34.09218
33,0.267,912.13062,80.62230,1299.31653,-299.71069,39.93558,1260.90356,-1084.71899,-2.73027,1276.50415,1.87605,233.44316,80.74281,114.71191,-43.85039,3.99730,-1030.49084,200.77719,-3.71601,-1033.77612,-126.54074,36.57232
34,0.275,911.19287,80.24722,1300.55408,-301.30069,41.10797,1261.09570,-1086.19885,-4.09601,1276.14954,35.13223,235.31691,77.36500,91.36127,-45.11115,4.44728,-1053.97266,199.87225,-3.41089,-1000.92847,-119.95987,39.21545
35,0.283,910.10999,79.85319,1302.28149,-302.58597,41.76574,1261.91162,-1087.40588,-5.46066,1276.70532,69.48857,236.62386,73.23745,68.03217,-46.57024,5.01577,-1077.56580,198.93922,-3.05148,-968.32263,-113.39855,42.00780
36,0.292,908.88464,79.47404,1304.47461,-303.73148,42.02879,1263.37878,-1088.32410,-6.90295,1278.07385,105.20122,236.50415,68.20646,44.59967,-47.91260,5.41262,-1101.28491,197.86487,-2.81925,-936.84119,-107.39127,44.73187
37,0.300,907.52527,79.12384,1307.08472,-304.85263,42.00223,1265.48865,-1088.93311,-8.52392,1280.11084,142.25308,234.83420,62.46873,20.92877,-48.81636,5.42072,-1125.10327,196.74332,-2.67362,-906.63062,-101.78634,47.13836
38,0.308,906.05066,78.79642,1310.04736,-305.98737,41.77011,1268.19897,-1089.22632,-10.32891,1282.69055,180.20734,232.41609,56.66371,-3.03784,-49.15116,5.04032,-1149.00610,195.80978,-2.41449,-877.30554,-96.28693,49.09810
39,0.317,904.49426,78.48866,1313.29712,-307.09290,41.38026,1271.44617,-1089.25220,-12.21456,1285.74268,218.34592,230.24005,51.64717,-27.24939,-49.11525,4.53032,-1173.05310,195.08485,-1.98489,-848.52881,-90.93151,50.64524
40,0.325,902.90479,78.21494,1316.76648,-308.06921,40.82198,1275.15588,-1089.12439,-14.02819,1289.25061,256.13730,228.64009,47.99654,-51.58716,-49.11829,4.21930,-1197.33740,194.32599,-1.52204,-820.34949,-85.96671,51.88261
41,0.333,901.33826,77.99371,1320.38000,-308.79996,40.03222,1279.24390,-1088.98328,-15.64303,1293.21387,293.37662,227.20728,45.63416,-75.97882,-49.40375,4.22140,-1221.87537,193.39615,-1.14659,-793.06274,-81.65392,52.88225
42,0.342,899.84985,77.83407,1324.05933,-309.18658,38.93814,1283.61816,-1088.94861,-16.99767,1297.59241,329.95151,225.01816,43.80763,-100.43942,-49.89773,4.42139,-1246.58228,192.40854,-0.89965,-766.90796,-78.20963,53.66011
43,0.350,898.48914,77.73822,1327.73572,-309.16925,37.50997,1288.18689,-1089.09192,-18.08715,1302.27576,365.68607,220.83405,41.54713,-124.99258,-50.41859,4.67167,-1271.34888,191.56558,-0.75608,-741.93982,-75.74177,54.16592
44,0.358,897.28998,77.70717,1331.35327,-308.74622,35.79313,1292.86597,-1089.41821,-18.94030,1307.09253,400.51614,214.33000,38.86658,-149.62411,-50.88758,4.91628,-1296.05261,191.02234,-0.53697,-718.09369,-74.25133,54.29982
45,0.367,896.26038,77.74209,1334.86731,-307.98416,33.90829,1297.58118,-1089.87561,-19.59571,1311.83911,434.42838,207.98726,37.66253,-174.31808,-51.34670,5.17638,-1320.38330,190.83243,0.13163,-695.44012,-73.83331,54.03548
46,0.375,895.38733,77.84247,1338.24561,-307.00357,32.01900,1302.26196,-1090.39502,-20.06709,1316.30481,466.37503,205.37982,39.77705,-199.08102,-51.86046,5.47547,-1343.69226,191.00833,1.71201,-674.38910,-74.84259,53.51545
47,0.383,894.64978,77.99709,1341.46521,-305.94250,30.27760,1306.82446,-1090.92786,-20.32094,1320.30054,493.58249,206.66771,43.92635,-223.90744,-52.47065,5.79059,-1365.30811,191.56216,4.50108,-655.55945,-77.59029,52.73457
48,0.392,894.02649,78.17456,1344.50623,-304.91779,28.79472,1311.16296,-1091.45520,-20.29473,1323.68799,513.10010,208.60938,46.51168,-248.67844,-53.23583,6.06433,-1385.09424,192.42163,8.41015,-639.46991,-81.83897,51.14338
49,0.400,893.49042,78.33796,1347.34949,-304.00235,27.64494,1315.15906,-1091.96545,-19.94985,1326.39709,523.90991,208.69881,45.26259,-273.03537,-54.24569,6.27441,-1403.44141,193.43228,13.07329,-626.40039,-86.97974,48.10872
50,0.408,892.99518,78.46606,1349.98169,-303.22189,26.85781,1318.69580,-1092.42163,-19.33935,1328.41516,527.24731,206.90019,40.64069,-296.37698,-55.59977,6.52580,-1420.72620,194.45163,18.14180,-616.47827,-92.73155,43.82483
51,0.417,892.47015,78.54505,1352.39893,-302.56018,26.38711,1321.66187,-1092.75476,-18.64806,1329.76563,525.48560,204.25974,34.37572,-318.04428,-57.39445,7.06058,-1436.89978,195.34065,23.37802,-609.68463,-99.16821,39.22097
52,0.425,891.83203,78.56126,1354.60022,-301.97260,26.11203,1323.95251,-1092.89551,-18.14754,1330.49536,520.77356,201.47643,27.80688,-337.56461,-59.68533,8.11158,-1451.37866,195.84836,28.49722,-605.73798,-106.15022,35.00938
53,0.433,891.00793,78.52245,1356.57800,-301.42065,25.89777,1325.47314,-1092.81445,-18.07035,1330.67200,514.05420,198.65094,21.42244,-354.79819,-62.44015,9.81874,-1463.26892,195.56998,33.01447,-604.25946,-113.27380,31.39858
54,0.442,889.96710,78.47227,1358.31873,-300.90799,25.66435,1326.15259,-1092.54700,-18.48754,1330.37927,504.87375,195.67509,15.26140,-369.82230,-65.53294,12.46624,-1471.87146,194.20740,36.43306,-605.21014,-120.21167,28.47631
55,0.450,888.73267,78.47262,1359.80334,-300.47900,25.38856,1325.95715,-1092.19128,-19.28183,1329.70435,492.10757,192.54147,9.54552,-382.44217,-68.78489,16.72504,-1476.92542,191.96632,38.67496,-609.03674,-126.68945,26.01642
56,0.458,887.35687,78.57459,1361.00781,-300.18976,25.06981,1324.90186,-1091.87683,-20.24069,1328.70850,475.09726,189.41371,4.97693,-391.67831,-72.10728,23.35890,-1478.45154,189.61914,40.14088,-616.34454,-132.25273,23.04784
57,0.467,885.89502,78.80128,1361.90857,-300.08374,24.72551,1323.05493,-1091.71411,-21.19397,1327.40601,454.26578,186.61470,2.18895,-395.96848,-75.60670,32.46557,-1476.62231,188.12354,41.18797,-627.50275,-136.35907,18.54675
58,0.475,884.41113,79.14233,1362.49023,-300.18079,24.39425,1320.52527,-1091.75745,-22.07892,1325.77026,430.83170,184.51009,0.95438,-394.15280,-79.43039,43.00014,-1471.63037,188.10562,41.64825,-642.47290,-138.85062,12.80330
59,0.483,882.99072,79.56763,1362.74866,-300.47824,24.11924,1317.43677,-1091.99902,-22.89776,1323.76367,406.13876,183.23758,0.42932,-386.21396,-83.55774,53.23285,-1463.39673,189.64343,41.01236,-660.90912,-140.28395,7.54414
60,0.492,881.72546,80.06081,1362.68542,-300.96262,23.92503,1313.90393,-1092.39355,-23.65427,1321.36804,381.17612,182.55196,0.06034,-373.04507,-87.79967,61.76788,-1451.54932,192.44252,39.00749,-682.31604,-141.49094,4.37613
61,0.500,880.67969,80.62529,1362.30505,-301.62320,23.79822,1310.02234,-1092.89673,-24.34309,1318.59070,356.41711,182.00220,-0.21268,-355.81595,-91.94724,68.13168,-1435.89648,196.05254,35.87843,-705.85370,-142.72452,3.36640
62,0.508,879.86688,81.24162,1361.61804,-302.45609,23.67952,1305.87109,-1093.49988,-24.95831,1315.45703,331.94571,181.26440,-0.37932,-335.62589,-95.88408,72.60925,-1416.94958,199.90088,32.22984,-730.28760,-143.63235,3.40727
63,0.517,879.25061,81.84048,1360.65173,-303.45850,23.47725,1301.51343,-1094.23682,-25.48443,1312.00635,307.71182,180.32393,-0.53273,-313.42172,-99.55954,75.75429,-1396.01721,203.26497,28.76792,-754.66681,-144.05910,3.60594
64,0.525,878.76086,82.33206,1359.46338,-304.63052,23.10620,1296.99792,-1095.15100,-25.89211,1308.30469,283.66708,179.35320,-0.74118,-290.00668,-102.94900,78.04207,-1374.57959,205.43573,26.12187,-778.76007,-144.31679,3.71239
65,0.533,878.31201,82.65005,1358.13989,-305.99033,22.53219,1292.36597,-1096.23718,-26.15493,1304.45837,259.74353,178.44855,-0.99236,-265.98257,-106.07924,79.79909,-1353.22949,206.06671,24.69940,-802.71509,-144.75009,3.57788
66,0.542,877.81873,82.77330,1356.77600,-307.58548,21.77509,1287.66870,-1097.41211,-26.28108,1300.59814,235.86005,177.56262,-1.25334,-241.59610,-108.99239,81.24005,-1331.30957,205.38654,24.63463,-826.74268,-145.55936,3.12046
67,0.550,877.21466,82.72661,1355.44678,-309.48755,20.86556,1282.98303,-1098.55518,-26.32837,1296.83289,212.03235,176.64540,-1.53787,-216.73392,-111.68773,82.47994,-1307.79346,203.99084,25.81259,-850.96735,-146.84299,2.64337
68,0.558,876.47003,82.56095,1354.20093,-311.77173,19.82435,1278.41907,-1099.58191,-26.35440,1293.21594,188.39069,175.71701,-1.92112,-191.11441,-114.17203,83.52499,-1282.33447,202.30437,27.84279,-875.21228,-148.34656,2.49328
69,0.567,875.58533,82.31526,1353.06921,-314.46976,18.67532,1274.12085,-1100.47815,-26.33034,1289.75684,165.00797,174.84918,-2.40061,-164.45071,-116.48520,84.25284,-1255.33789,200.26285,30.14053,-899.07568,-149.42902,2.54360
70,0.575,874.55804,81.99282,1352.07483,-317.48489,17.43252,1270.24731,-1101.28320,-26.11034,1286.45557,141.77759,174.17081,-2.76222,-136.51572,-118.60397,84.43480,-1227.36536,197.50198,32.23325,-922.36041,-149.71251,2.46322
71,0.583,873.36578,81.57745,1351.23816,-320.54721,16.09518,1266.93347,-1102.05688,-25.49961,1283.34290,118.51147,173.75276,-2.80542,-107.20224,-120.42226,83.84796,-1198.75562,193.66182,33.96087,-945.35748,-149.67155,2.31908
72,0.592,871.98993,81.05730,1350.58167,-323.31744,14.69635,1264.26050,-1102.85425,-24.38370,1280.51611,95.08556,173.42410,-2.63269,-76.55115,-121.86400,82.38443,-1169.66785,188.55374,35.37875,-968.60486,-150.19478,2.45366
73,0.600,870.44110,80.42544,1350.13171,-325.57071,13.32842,1262.25476,-1103.71716,-22.80338,1278.14209,71.47659,172.89377,-2.48860,-44.66068,-122.93037,80.07706,-1140.22095,182.34520,36.67253,-992.32825,-151.51031,2.89812
74,0.608,868.74524,79.67934,1349.91772,-327.27402,12.10744,1260.91406,-1104.67053,-20.89389,1276.41541,47.73900,172.06473,-2.47222,-11.57684,-123.62866,77.07947,-1110.56091,175.56750,38.13093,-1016.23346,-152.87018,3.30331
75,0.617,866.92096,78.82912,1349.96924,-328.51248,11.13607,1260.23645,-1105.69849,-18.79511,1275.49402,23.95721,171.10535,-2.53461,22.68869,-123.90823,73.61067,-1080.88501,168.72163,39.89735,-1039.90051,-153.39508,3.33990
76,0.625,864.98328,77.89543,1350.31067,-329.38199,10.48689,1260.22473,-1106.72388,-16.63739,1275.44788,0.20143,170.27856,-2.59362,58.07977,-123.68807,69.87974,-1051.39087,162.00926,41.77226,-1063.29700,-153.18196,3.04445
77,0.633,862.95435,76.90806,1350.95435,-329.94577,10.18371,1260.87488,-1107.63306,-14.53347,1276.25281,-23.49829,169.74973,-2.58787,94.48312,-122.90160,66.04584,-1022.14911,155.50903,43.40797,-1086.83301,-153.53749,2.94927
78,0.642,860.86517,75.91273,1351.89868,-330.23929,10.19385,1262.17407,-1108.32886,-12.54889,1277.82202,-47.19565,169.44196,-2.50770,131.73221,-121.46349,62.24594,-993.08002,149.31084,44.57938,-1110.96814,-155.92154,3.75738
79,0.650,858.75317,74.96140,1353.11951,-330.27466,10.45352,1264.10425,-1108.75781,-10.69219,1280.05457,-71.03676,169.04391,-2.42690,169.53876,-119.22083,58.66857,-964.11578,143.45146,45.23767,-1135.76733,-160.26685,5.56361
80,0.658,856.65509,74.08647,1354.56055,-330.04291,10.89933,1266.63599,-1108.90540,-8.91039,1282.87793,-95.15910,168.28552,-2.42084,207.44589,-115.98802,55.54296,-935.33447,137.98030,45.45401,-1160.65662,-164.16470,7.40563
81,0.667,854.60919,73.29037,1356.13831,-329.52966,11.47980,1269.72400,-1108.79297,-7.11878,1286.25232,-119.58843,167.19003,-2.45727,244.98227,-111.71104,52.99262,-906.89642,133.07317,45.35855,-1184.84131,-164.77029,7.99747
82,0.675,852.66101,72.55659,1357.76123,-328.73300,12.16021,1273.30981,-1108.47180,-5.29073,1290.13831,-144.24806,165.97922,-2.48152,281.94617,-106.63259,50.93384,-878.91077,128.92822,45.08775,-1208.28149,-162.15332,7.11760
83,0.683,850.85736,71.87117,1359.34961,-327.66946,12.91967,1277.31738,-1108.00452,-3.49917,1294.46509,-169.04552,164.82678,-2.48868,318.50140,-101.18888,49.19119,-851.42596,125.65254,44.76016,-1231.85632,-159.35173,5.90452
84,0.692,849.23358,71.23921,1360.84912,-326.37482,13.72675,1281.64819,-1107.44067,-1.84045,1299.12073,-193.93721,163.75841,-2.43873,354.98480,-95.66396,47.78587,-824.53888,123.36450,44.47142,-1256.34766,-158.81125,5.59476
85,0.700,847.81116,70.67536,1362.22900,-324.90622,14.52375,1286.19141,-1106.80176,-0.35101,1303.95959,-218.87604,162.74823,-2.25647,391.59317,-89.97346,47.15994,-798.47302,122.24957,44.25063,-1281.65674,-160.17682,6.34876
86,0.708,846.61145,70.18541,1363.46680,-323.33807,15.25624,1290.83813,-1106.08044,0.97985,1308.81750,-243.76927,161.81570,-1.93879,428.01956,-83.89771,48.04219,-773.54736,122.41813,43.98120,-1306.95886,-161.63268,7.51405
87,0.717,845.66199,69.76209,1364.53699,-321.74966,15.91638,1295.47888,-1105.25256,2.14843,1313.52185,-268.57220,160.99255,-1.57938,463.07828,-77.61211,50.83093,-750.11499,123.82922,43.39401,-1331.14246,-162.30978,8.61753
88,0.725,844.98914,69.38441,1365.41223,-320.21429,16.54743,1299.99707,-1104.30615,3.10007,1317.89941,-293.31033,160.30963,-1.26820,494.67999,-71.79984,54.82731,-728.55072,126.39755,42.16666,-1353.20764,-162.86526,9.82831
89,0.733,844.60828,69.02489,1366.06726,-318.79312,17.20545,1304.27271,-1103.27991,3.74319,1321.79272,-317.94031,159.79599,-0.97863,520.50854,-67.02882,58.17021,-709.25916,130.11049,40.04461,-1372.70935,-164.26346,11.68719
90,0.742,844.51001,68.66940,1366.47876,-317.52554,17.90903,1308.18750,-1102.28040,4.01583,1325.08777,-342.23480,159.42459,-0.50344,539.01355,-63.27797,58.97361,-692.60004,134.98009,36.88394,-1389.94348,-166.63124,14.34848
91,0.750,844.65009,68.32938,1366.62842,-316.42276,18.61100,1311.62988,-1101.44043,3.95300,1327.73523,-365.81012,159.17688,0.55833,549.91626,-60.26514,56.66700,-678.74438,140.89020,32.66685,-1405.60059,-169.22749,17.19857
92,0.758,844.95178,68.03278,1366.50977,-315.47784,19.21851,1314.50330,-1100.86194,3.70189,1329.74402,-388.22818,159.16985,2.69371,554.04980,-57.77660,52.01268,-667.67584,147.68030,27.71249,-1420.24438,-171.28790,19.59297
93,0.767,845.32501,67.79956,1366.12964,-314.68188,19.65058,1316.73010,-1100.60156,3.48736,1331.14514,-408.97894,159.62083,6.27813,552.90192,-55.48434,45.99551,-659.37018,155.38835,22.80633,-1434.10632,-172.61496,21.57581
94,0.775,845.69568,67.61790,1365.50037,-314.02591,19.87535,1318.24707,-1100.66797,3.51896,1331.95996,-427.36795,160.67545,11.42806,548.03149,-52.90643,39.12540,-653.88641,164.11256,18.76220,-1447.10217,-173.31345,23.61895
95,0.783,846.02222,67.44707,1364.63000,-313.49231,19.90239,1319.00073,-1100.99548,3.86882,1332.20593,-442.52032,162.16914,17.92317,540.47943,-49.73449,31.70584,-651.32867,173.62749,15.85249,-1458.75916,-173.35402,26.10139
96,0.792,846.28888,67.24842,1363.51709,-313.05292,19.76564,1318.95349,-1101.44800,4.44466,1331.91895,-453.46445,163.50089,25.23287,530.50739,-46.02727,24.28054,-651.89331,183.30530,13.69651,-1468.07141,-172.59988,29.04563
97,0.800,846.49652,67.00531,1362.15112,-312.67432,19.51234,1318.09436,-1101.86987,5.08716,1331.15344,-459.29865,163.92310,32.75558,517.79333,-42.14748,17.64307,-655.97998,192.35345,11.50572,-1473.70911,-171.18356,32.03237
98,0.808,846.66565,66.71365,1360.50964,-312.32574,19.19769,1316.43787,-1102.13379,5.66395,1329.96350,-459.54922,163.08963,40.10480,501.84662,-38.71775,12.52681,-664.08331,200.07233,8.55492,-1474.77771,-169.73145,34.36582
99,0.817,846.84070,66.36934,1358.56140,-311.98868,18.89110,1314.02234,-1102.16431,6.09830,1328.38977,-454.43103,161.33549,47.17686,482.44232,-36.50256,9.25221,-676.37238,205.97247,4.78460,-1471.33716,-168.92461,35.41839
100,0.825,847.07507,65.97295,1356.28442,-311.66348,18.67417,1310.92285,-1101.95190,6.37837,1326.45483,-444.73349,159.55461,54.04762,460.06512,-35.98854,7.58574,-692.41626,209.86012,1.00274,-1464.02417,-168.82478,34.91436
101,0.833,847.40894,65.53806,1353.68176,-311.36832,18.62220,1307.25818,-1101.55530,6.55075,1324.16040,-431.53311,158.95782,60.86848,435.97321,-36.97082,6.94840,-711.49585,211.95706,-1.74866,-1453.38770,-169.15558,33.07365
102,0.842,847.86548,65.08096,1350.77124,-311.13522,18.78729,1303.17090,-1101.07324,6.66214,1321.49377,-415.95508,160.84448,67.79385,411.48514,-38.60954,6.73994,-732.97260,212.79062,-3.06944,-1439.62219,-169.94627,30.47488
103,0.850,848.45807,64.60254,1347.57715,-311.00800,19.18876,1298.79236,-1100.61230,6.69500,1318.45203,-398.92542,166.19727,74.86578,387.22714,-40.02104,6.54325,-756.17590,212.83833,-3.35036,-1422.62354,-171.22754,27.62190
104,0.858,849.18628,64.09592,1344.13965,-311.04065,19.80170,1294.22021,-1100.27844,6.58752,1315.06091,-380.80609,174.91003,81.80370,363.19119,-40.89001,6.21707,-780.31219,212.35748,-3.22708,-1402.28772,-172.64606,24.67821
105,0.867,850.03064,63.57524,1340.52429,-311.29297,20.55037,1289.52063,-1100.17517,6.30441,1311.38074,-361.11041,185.05585,87.83781,339.21466,-41.44767,5.83770,-804.69263,211.49739,-3.11512,-1379.00696,-173.73172,21.63172
106,0.875,850.95587,63.08847,1336.82349,-311.82455,21.33695,1284.74805,-1100.38696,5.86850,1307.50330,-338.92419,193.52498,91.98968,315.22809,-41.98779,5.50218,-828.92639,210.41135,-3.17514,-1353.88708,-174.08386,18.61028
107,0.883,851.91638,62.70647,1333.14539,-312.68958,22.09237,1279.96997,-1100.96606,5.35472,1303.53748,-314.06689,198.49088,93.90654,291.23456,-42.58470,5.21756,-852.92499,209.27835,-3.41387,-1328.22314,-173.36205,16.00375
108,0.892,852.85950,62.49906,1329.59351,-313.93365,22.80829,1275.27698,-1101.93127,4.86464,1299.58228,-287.51099,200.94252,94.27742,267.27441,-43.18006,4.96032,-876.75208,208.27118,-3.72120,-1302.57263,-171.39250,14.31596
109,0.900,853.73004,62.49886,1326.25562,-315.59131,23.56335,1270.78162,-1103.26147,4.47667,1295.70288,-260.14981,202.67241,93.91914,243.43974,-43.75832,4.73811,-900.44568,207.45700,-3.95903,-1276.50427,-168.22147,13.96690
110,0.908,854.48010,62.67994,1323.20740,-317.67285,24.53713,1266.61951,-1104.88464,4.19699,1291.92883,-231.90509,204.05309,92.92260,219.81606,-44.35600,4.56578,-923.99304,206.72055,-4.08057,-1249.36462,-164.05466,15.16955
