"Frame#","Time","HeadX","HeadY","HeadZ","WithersX","WithersY","WithersZ","SacrumX","SacrumY","SacrumZ","HFLX","HFLY","HFLZ","HFRX","HFRY","HFRZ","HHLX","HHLY","HHLZ","HHRX","HHRY","HHRZ"
13,0.200,788.84827,-89.68793,1409.87256,-455.80881,-32.13466,1282.59998,-1195.06006,-4.65365,1228.25684,-111.49811,133.53461,54.39891,37.20572,-153.56007,-7.68691,-597.60706,198.21545,-6.08041,-1466.41675,-230.60649,5.41942
14,0.217,793.35590,-88.20382,1407.25049,-456.84818,-31.33114,1281.80640,-1194.40381,0.52557,1221.40942,-56.56937,131.08902,55.03346,10.40488,-153.89977,-7.68983,-619.28369,198.06650,-8.72537,-1492.81079,-231.37341,5.57591
15,0.233,796.99927,-86.60193,1405.52393,-456.94989,-30.46250,1280.65051,-1193.40662,5.65622,1217.13843,-1.56525,128.35179,57.33340,-16.30725,-154.10707,-7.68134,-645.26306,198.17667,-8.51128,-1518.63342,-231.70769,6.54222
16,0.250,799.42682,-84.84256,1404.98132,-456.27408,-29.08380,1278.69763,-1191.88379,9.88690,1216.17871,53.59311,124.99688,60.37306,-42.79279,-154.07565,-7.85311,-672.09692,197.96487,-8.99696,-1543.58984,-230.96173,9.27775
17,0.267,800.31866,-83.03283,1405.93701,-455.00323,-27.19352,1275.93274,-1189.88623,12.59976,1218.48328,109.08786,120.94441,63.36674,-69.23605,-154.08067,-8.00070,-698.08899,197.99597,-9.58710,-1566.39246,-229.88116,14.20527
18,0.283,799.50232,-81.38513,1408.48511,-453.28156,-25.34479,1272.74951,-1187.69507,13.68601,1223.41223,164.77548,116.19464,65.73619,-95.23691,-153.90714,-8.06934,-723.71045,198.60291,-9.60760,-1586.42798,-228.70738,20.97369
19,0.300,796.99768,-79.96315,1412.39453,-451.23001,-24.17659,1269.63757,-1185.47388,13.56905,1230.08057,220.20779,111.20319,67.03485,-120.47858,-153.47644,-8.11386,-748.96753,199.03793,-9.63994,-1604.47119,-226.32625,28.33633
20,0.317,792.98334,-78.65785,1417.29382,-448.82684,-23.87408,1267.00867,-1183.13721,12.88309,1237.77478,275.44681,106.35985,66.75318,-145.46338,-153.12720,-8.21650,-773.60278,199.17950,-9.83871,-1619.49133,-223.32118,36.07758
21,0.333,787.68280,-77.34255,1422.84668,-445.92380,-24.10085,1265.15759,-1180.58972,12.11138,1246.10645,331.10928,101.99032,65.35947,-170.35080,-153.11749,-8.31385,-798.07861,199.47992,-9.88035,-1627.46692,-220.98479,44.57269
22,0.350,781.31812,-75.88493,1428.77881,-442.52533,-24.38007,1264.14966,-1177.89355,11.52660,1254.82861,385.74820,99.21758,64.68414,-194.99994,-153.40466,-8.22971,-822.91943,199.61905,-9.83846,-1624.18921,-216.54549,48.94501
23,0.367,774.19080,-74.22057,1434.84436,-438.98291,-24.29095,1263.83765,-1175.17712,11.27804,1263.72778,433.79507,98.39748,63.40192,-219.76843,-153.48839,-8.17558,-847.95557,199.22719,-9.78495,-1608.48120,-205.66748,45.41325
24,0.383,766.67596,-72.43925,1440.78235,-435.84586,-23.37042,1264.08032,-1172.55347,11.45131,1272.60229,469.59641,98.40787,57.12424,-244.81274,-153.54297,-8.27640,-872.94098,198.64020,-9.56530,-1584.35706,-190.01813,41.40150
25,0.400,759.09875,-70.64635,1446.29431,-433.41342,-21.26151,1264.84363,-1170.10229,12.01070,1281.14941,493.71384,98.44610,45.93625,-269.95740,-154.15303,-8.19915,-898.10577,198.05180,-9.33658,-1557.80823,-175.91257,43.32228
26,0.417,751.69849,-68.90105,1451.10815,-431.39005,-18.09225,1266.10107,-1167.81824,12.67713,1288.99304,510.53165,98.89440,33.36949,-295.37323,-154.79373,-7.84089,-923.67859,197.58276,-9.17687,-1529.26282,-166.10381,47.24345
27,0.433,744.71356,-67.27393,1455.06458,-429.11642,-14.36209,1267.74475,-1165.61292,13.12073,1295.89795,519.85278,100.97921,20.68689,-321.30695,-154.89653,-7.47909,-949.56177,197.38019,-8.90004,-1493.61829,-159.19595,49.70860
28,0.450,738.45428,-65.78464,1458.08655,-426.07349,-10.37647,1269.61877,-1163.35828,13.28548,1301.81799,516.47119,103.94665,10.25944,-347.60211,-154.81870,-7.28787,-975.77490,197.06400,-8.56785,-1447.48218,-154.47443,51.68357
29,0.467,733.28760,-64.34523,1460.14294,-422.14026,-6.16327,1271.60059,-1160.88379,13.30553,1306.71863,498.91556,104.56737,5.70573,-373.94495,-154.93018,-7.10490,-1002.28369,196.55212,-8.30263,-1392.25183,-152.01733,53.47860
30,0.483,729.61310,-62.79405,1461.27490,-417.65823,-1.86197,1273.64417,-1158.05176,13.30279,1310.51477,473.38065,102.91376,5.36003,-400.16034,-155.22336,-6.88774,-1028.63416,196.22232,-8.13585,-1331.57471,-150.27682,54.63578
31,0.500,727.83765,-61.00647,1461.50488,-413.31482,2.19088,1275.78967,-1154.95215,13.35425,1313.22070,446.81802,102.07062,5.14026,-426.09277,-155.89282,-6.66506,-1054.73865,195.79378,-8.06726,-1267.96899,-147.65240,55.58826
32,0.517,728.18982,-59.01608,1460.72888,-409.83444,5.72652,1278.11853,-1152.06116,13.48438,1314.86877,421.14548,102.30608,4.43051,-451.30127,-156.74315,-5.99918,-1080.85034,195.18077,-7.81557,-1201.96631,-145.07596,57.57730
33,0.533,730.49109,-56.91965,1458.85718,-407.74493,8.65945,1280.62073,-1150.22400,13.74506,1315.18274,395.60165,102.48292,4.02078,-475.17462,-156.77538,-4.23204,-1106.78430,194.93910,-7.50385,-1134.35632,-144.04962,60.77877
34,0.550,734.27161,-54.76022,1455.96106,-407.30090,10.87595,1283.10059,-1150.19580,14.13492,1313.76123,369.94638,102.67815,3.84409,-497.51141,-156.08440,-0.16390,-1132.36218,194.91121,-7.57013,-1066.61792,-144.66869,63.51002
35,0.567,739.13116,-52.63737,1452.16553,-408.44244,12.17560,1285.24634,-1152.01770,14.45975,1310.64966,344.53287,102.95795,3.60771,-516.75232,-155.55891,7.37519,-1157.73218,194.92531,-7.49640,-999.18372,-146.44882,64.90079
36,0.583,744.82666,-50.64950,1447.57202,-410.83838,12.57023,1286.75317,-1155.13257,14.67670,1306.27173,319.50436,103.17706,3.27834,-527.19446,-154.74664,18.29929,-1182.88977,195.09932,-7.07505,-932.76532,-149.30273,65.51292
37,0.600,751.07233,-48.70049,1442.37219,-414.04968,12.30151,1287.42542,-1159.04065,14.98806,1300.82214,294.69028,103.21466,3.12078,-521.86572,-153.48746,30.59355,-1207.81897,194.82187,-7.16566,-869.36230,-153.65640,65.08237
38,0.617,757.53430,-46.66460,1436.83582,-417.64819,11.54217,1287.29724,-1163.39380,15.36131,1294.25854,269.96121,102.92305,3.09376,-498.20361,-154.17596,38.24050,-1232.84790,193.99927,-7.56611,-809.94250,-159.39001,62.62696
39,0.633,764.04749,-44.55443,1431.09412,-421.26059,10.37867,1286.61743,-1167.64087,15.50548,1286.87927,245.25558,102.40202,2.96248,-458.27777,-158.87769,35.87881,-1258.09802,193.36865,-7.45782,-754.03149,-165.70956,58.13555
40,0.650,770.61566,-42.35695,1425.15356,-424.61682,8.94335,1285.62305,-1171.20447,15.18849,1279.25085,220.39456,102.01604,2.93137,-406.77222,-165.10413,26.78567,-1283.28821,193.41837,-7.12623,-701.84137,-171.98837,52.58876
41,0.667,777.22571,-40.02274,1419.13342,-427.56061,7.40188,1284.40747,-1173.92578,14.25585,1271.60107,195.15005,101.88580,3.02767,-350.98657,-168.88779,18.04457,-1308.39038,193.98865,-6.96830,-654.51031,-178.24712,47.00986
42,0.683,783.82965,-37.71711,1413.24438,-430.04996,5.90065,1283.03308,-1175.89148,12.61540,1263.82178,169.64859,101.79031,3.02101,-297.05292,-170.61943,13.00770,-1333.61133,194.26480,-6.89956,-613.25269,-184.68214,41.71577
43,0.700,790.39996,-35.79285,1407.59070,-432.18002,4.52190,1281.64465,-1177.08728,10.32006,1255.81018,144.14755,101.66853,3.02546,-244.78607,-172.30836,11.61229,-1359.04395,194.17654,-6.96731,-580.21442,-190.61652,36.14913
44,0.717,796.86652,-34.43140,1402.19739,-434.10696,3.28341,1280.40381,-1177.57971,7.54744,1247.46570,118.56430,101.49297,3.06231,-190.45386,-172.96555,11.67507,-1384.66394,194.12064,-7.14906,-560.02643,-195.34271,29.73816
45,0.733,803.06494,-33.57502,1397.19458,-435.86020,2.25093,1279.36316,-1177.68616,4.52822,1238.67700,92.85001,101.27245,3.09309,-132.95465,-171.29512,11.68237,-1410.45544,193.76239,-7.20556,-556.09625,-197.96724,21.64919
46,0.750,808.79889,-33.21769,1392.84131,-437.26868,1.62190,1278.39905,-1177.61194,1.43675,1229.61584,67.05746,101.10033,3.19699,-74.66705,-168.06956,13.12765,-1436.49365,193.24834,-7.11749,-563.92847,-197.75200,12.22309
47,0.767,813.92810,-33.43798,1389.37488,-438.11893,1.51461,1277.22034,-1177.16943,-1.72330,1221.11487,41.09628,100.89149,3.18456,-18.06546,-163.98798,17.47870,-1462.53821,193.11014,-7.05348,-578.12036,-196.78207,5.61644
48,0.783,818.32654,-34.13161,1386.99036,-438.32050,1.62345,1275.54102,-1175.98840,-4.99427,1214.67908,15.09018,100.55078,3.09337,36.59875,-159.13258,23.85307,-1488.35486,192.95969,-7.08952,-599.65637,-197.13632,4.20754
49,0.800,821.73590,-35.03378,1385.93250,-437.84866,1.22600,1273.29187,-1173.88867,-8.10473,1211.70801,-10.69897,99.96352,3.09541,90.35167,-153.95912,30.71790,-1514.02258,192.38272,-6.96987,-626.39874,-197.81421,4.50292
50,0.817,823.78827,-36.02126,1386.44580,-436.65201,-0.24223,1270.62512,-1171.19043,-10.23556,1212.42847,-36.29166,99.13202,2.93349,144.05591,-148.74883,36.94648,-1538.59473,191.72162,-5.52084,-652.57397,-198.32498,3.93665
51,0.833,824.23730,-37.13400,1388.67041,-434.78629,-2.43542,1267.81384,-1168.57288,-10.42357,1215.86536,-61.65552,98.31337,2.65276,198.36082,-143.73975,41.82744,-1560.61621,191.20659,-1.49422,-677.25250,-199.52979,3.37751
52,0.850,823.10193,-38.35035,1392.57385,-432.45898,-4.27331,1265.15125,-1166.35962,-8.53221,1220.88757,-86.60153,97.60088,2.60401,253.66315,-138.99002,44.83839,-1579.96167,190.64021,4.72148,-701.80243,-201.07349,3.25493
53,0.867,820.55377,-39.51876,1397.88501,-429.79636,-5.08918,1262.82251,-1164.19214,-5.68424,1226.90698,-111.31656,96.83473,2.60860,310.53378,-133.94003,45.58603,-1597.61035,189.62175,11.73718,-726.40167,-202.43668,3.20301
54,0.883,816.77246,-40.57573,1404.15137,-426.77011,-5.11729,1260.89941,-1161.65332,-3.31164,1233.70227,-136.05609,95.76266,2.34942,368.87183,-128.78528,45.53957,-1613.73047,188.00488,19.64282,-750.85400,-203.76680,3.01910
55,0.900,811.96802,-41.66887,1410.90771,-423.40363,-4.94847,1259.47595,-1158.79578,-1.97884,1241.10535,-160.74252,94.54984,2.07197,423.85458,-124.07269,46.01082,-1624.50391,185.28822,29.41171,-775.13641,-204.85716,2.78100
56,0.917,806.40302,-42.88611,1417.79846,-419.96051,-5.06950,1258.72058,-1155.86401,-1.54200,1248.96960,-185.44791,93.88982,2.13875,467.14380,-119.97194,44.05934,-1623.44800,178.72603,37.16914,-799.83984,-205.42534,2.74865
57,0.933,800.30872,-44.18394,1424.60449,-416.86612,-5.81628,1258.78076,-1153.01477,-1.83502,1257.15918,-210.35080,93.66393,2.29537,496.27869,-117.07730,37.12770,-1607.48730,166.98273,37.33735,-825.23224,-205.38257,2.77034
58,0.950,793.85931,-45.59786,1431.15149,-414.33054,-7.46933,1259.69751,-1150.36511,-2.73564,1265.46985,-235.51364,93.24514,2.22129,516.40100,-115.44615,27.78626,-1579.40259,154.48141,34.08102,-850.59454,-205.17027,2.66790
59,0.967,787.27716,-47.15806,1437.18872,-412.07324,-10.23524,1261.42786,-1147.92944,-4.02851,1273.61853,-261.07306,92.98735,2.23364,529.56445,-115.64315,17.33177,-1545.41003,144.91141,34.56306,-875.78528,-205.39975,2.72642
60,0.983,780.91620,-48.79449,1442.43115,-409.54813,-14.01532,1263.87622,-1145.60925,-5.40090,1281.29822,-286.98749,92.96026,2.44315,531.41321,-119.53659,4.44483,-1508.36963,137.22490,36.59367,-901.43640,-205.81757,3.01387
61,1.000,775.20587,-50.45023,1446.68579,-406.44138,-18.43036,1266.87488,-1143.31934,-6.59177,1288.27417,-313.05075,92.53239,2.53489,520.06757,-124.98129,-5.69053,-1464.27612,131.74542,36.42443,-927.59021,-206.11301,3.28957
62,1.017,770.54797,-52.05664,1449.86365,-402.87906,-23.18399,1270.22473,-1140.95544,-7.65726,1294.46985,-339.19467,91.93553,2.54357,499.25693,-126.90952,-7.49439,-1409.70459,129.37654,35.75129,-953.88361,-206.27907,3.43714
63,1.033,767.26074,-53.47858,1451.92065,-399.20853,-28.08779,1273.76892,-1138.39673,-8.87725,1299.88660,-365.11890,91.85840,2.64590,473.99127,-125.97755,-5.99325,-1347.14429,127.66450,36.13557,-979.92310,-206.27942,3.52330
64,1.050,765.52850,-54.64882,1452.80908,-395.73276,-32.79876,1277.39868,-1135.77307,-10.37918,1304.41443,-389.98862,92.51682,3.37656,447.96216,-125.87122,-6.30475,-1280.83423,124.79808,36.82729,-1005.64569,-206.43115,3.78498
65,1.067,765.30487,-55.68579,1452.48523,-392.74390,-36.83640,1281.04590,-1133.56506,-12.13451,1307.81555,-412.84174,93.68909,5.39033,422.38837,-126.35199,-6.99699,-1213.38867,121.72833,37.74994,-1031.44177,-206.92133,4.16793
66,1.083,766.30414,-56.78728,1451.00317,-390.68600,-39.89290,1284.65234,-1132.33008,-14.15328,1309.91821,-433.26532,95.40010,8.70818,396.95770,-126.42519,-7.31474,-1146.00391,119.73361,39.92189,-1057.09985,-207.52521,4.30938
67,1.100,768.22870,-58.02789,1448.54321,-389.98651,-42.06066,1288.05054,-1132.42761,-16.37988,1310.72900,-450.28821,98.11903,13.62276,371.69833,-126.83597,-7.59228,-1078.77954,118.87022,42.76788,-1082.44214,-207.81483,4.19513
68,1.117,770.99420,-59.32524,1445.25867,-390.72473,-43.56691,1290.93469,-1133.91675,-18.58263,1310.33923,-461.40131,102.12152,19.86329,346.62305,-127.69675,-7.64150,-1011.96948,118.39011,44.37212,-1107.81592,-207.77896,4.16266
69,1.133,774.64844,-60.56123,1441.14233,-392.63455,-44.41935,1293.03625,-1136.57410,-20.52777,1308.81287,-464.96014,107.54785,27.10155,321.51389,-128.34401,-7.72407,-946.71021,118.66836,44.25419,-1132.90454,-208.42442,4.49301
70,1.150,779.06738,-61.60600,1436.18774,-395.30841,-44.60318,1294.26855,-1140.07117,-22.14011,1306.19043,-458.80679,114.21498,38.05830,296.61597,-128.63496,-7.90173,-883.66516,120.89202,42.60272,-1157.68091,-209.49788,4.80758
71,1.167,783.85858,-62.29829,1430.64246,-398.36429,-44.28365,1294.70227,-1144.13416,-23.48654,1302.54333,-438.75195,121.71056,52.64398,272.16223,-128.86569,-8.09202,-822.97339,125.43445,39.14546,-1182.76855,-209.46162,4.55839
72,1.183,788.70862,-62.54960,1424.88647,-401.56918,-43.61259,1294.48975,-1148.41040,-24.59325,1297.95679,-405.21075,129.35387,63.51814,247.57961,-129.18105,-8.18918,-765.50677,132.48441,34.12098,-1207.93237,-209.12660,4.29189
73,1.200,793.65558,-62.35069,1419.10852,-404.80829,-42.66644,1293.83557,-1152.36694,-25.23577,1292.47607,-363.54630,135.33112,66.84306,222.49628,-129.73026,-7.98076,-712.75867,142.23679,28.15443,-1232.74707,-209.99625,4.58955
74,1.217,798.86627,-61.67956,1413.30896,-408.01071,-41.59037,1292.96729,-1155.57104,-25.14438,1286.16077,-317.55252,138.47064,67.04604,197.37427,-130.46440,-7.67895,-666.68158,153.78333,22.18815,-1257.45374,-211.24113,5.04507
75,1.233,804.34302,-60.56846,1407.52783,-411.16296,-40.59841,1292.07068,-1157.92151,-24.36017,1279.14612,-269.48627,139.49911,68.01685,172.34604,-130.97871,-7.54516,-630.07629,165.21378,17.40966,-1282.40967,-211.88040,5.27671
76,1.250,809.92181,-59.11152,1401.91663,-414.23767,-39.82949,1291.26208,-1159.50110,-23.09006,1271.57556,-220.79846,138.85629,69.67442,147.16716,-131.17685,-7.56303,-607.10504,174.89070,12.85435,-1307.74792,-212.24664,5.26713
77,1.267,815.38086,-57.31852,1396.68677,-417.09891,-39.29593,1290.60803,-1160.38525,-21.40515,1263.63647,-170.78964,136.49506,71.05644,121.80235,-131.40559,-7.67717,-601.15088,181.97021,5.84187,-1333.25647,-212.72134,5.19099
78,1.283,820.47998,-55.17122,1392.09778,-419.51834,-39.07420,1290.10913,-1160.64478,-19.26318,1255.75964,-118.29361,132.83170,71.62579,96.23257,-131.88354,-7.69389,-609.96313,185.69670,-2.47803,-1358.83179,-213.14449,5.27099
79,1.300,824.98529,-52.83031,1388.42456,-421.16580,-39.45741,1289.60815,-1160.36829,-16.65036,1248.67078,-63.69269,128.06978,71.83270,70.62006,-132.33702,-7.61582,-628.24121,186.26361,-7.50822,-1384.55933,-213.29909,5.29886
80,1.317,828.70343,-50.57537,1385.86621,-421.71118,-40.54552,1288.75171,-1159.57935,-13.67155,1243.26563,-8.24768,122.28625,72.91749,45.19281,-132.56180,-7.64209,-652.34369,185.72913,-8.40094,-1410.13831,-213.49542,5.15788
81,1.333,831.46472,-48.52438,1384.56348,-421.14951,-41.70033,1287.18628,-1158.22815,-10.63548,1240.39648,47.53262,115.46449,74.75127,19.83865,-132.66620,-7.67922,-678.31689,185.53828,-8.27689,-1435.29175,-213.88303,5.39546
82,1.350,833.06104,-46.61909,1384.70557,-419.85037,-41.98410,1284.80017,-1156.36731,-8.08789,1240.48584,103.81210,107.32237,75.81940,-5.55057,-132.65691,-7.72730,-703.58838,185.57477,-8.64071,-1459.64087,-213.91394,6.72594
83,1.367,833.26111,-44.88159,1386.46155,-418.16809,-41.09415,1281.76782,-1154.31189,-6.64480,1243.24585,160.22067,98.09327,75.69238,-30.80215,-132.60315,-7.87796,-728.68066,185.72760,-8.94567,-1482.06201,-213.61841,9.83908
84,1.383,831.95959,-43.41459,1389.78516,-416.23557,-39.47952,1278.48914,-1152.41797,-6.64234,1247.90930,215.94675,88.13001,74.38129,-55.74963,-132.55504,-7.96075,-753.64539,185.98459,-9.02939,-1501.89380,-213.42790,15.16252
85,1.400,829.25476,-42.17402,1394.39526,-414.13763,-37.90941,1275.44226,-1150.64355,-7.89287,1253.71729,271.18344,77.17124,70.60174,-80.55511,-132.32614,-7.98287,-778.05469,186.46143,-9.05769,-1519.74561,-212.65442,22.09755
86,1.417,825.33801,-41.02404,1399.92004,-411.96661,-37.08675,1272.99304,-1148.63025,-9.74331,1260.14319,327.68069,66.14313,64.95113,-105.41776,-131.95599,-8.08469,-802.48865,186.94534,-9.06977,-1535.25488,-210.82593,29.76399
87,1.433,820.41437,-39.93913,1406.01318,-409.65945,-37.25074,1271.32300,-1146.20667,-11.41701,1266.80347,385.16446,57.67198,61.12017,-130.21155,-131.80568,-8.17729,-827.30255,186.92418,-9.15126,-1544.55164,-209.01982,38.02655
88,1.450,814.72552,-38.95010,1412.36536,-407.01923,-38.03173,1270.37683,-1143.53503,-12.42568,1273.34851,437.15115,52.31810,58.59052,-155.02423,-131.86880,-8.18163,-852.24780,186.75374,-9.28170,-1542.46191,-206.36519,44.76902
89,1.467,808.53455,-38.09706,1418.69092,-403.98270,-38.75669,1269.88013,-1140.88916,-12.68028,1279.49805,475.84305,47.96511,51.62942,-180.18414,-131.92690,-8.16131,-877.41235,186.57065,-9.27553,-1527.69104,-199.27286,47.14790
90,1.483,802.07764,-37.52847,1424.76306,-400.80429,-38.88645,1269.60327,-1138.45276,-12.28543,1285.09753,500.99722,44.08677,39.39979,-205.61700,-132.20386,-8.13319,-902.87134,186.14030,-9.03428,-1504.06543,-187.73312,48.30438
91,1.500,795.54895,-37.37294,1430.40173,-397.90958,-38.19158,1269.54395,-1136.21838,-11.33115,1290.06470,518.16589,41.77330,26.06130,-231.17645,-132.55727,-8.09270,-928.35229,185.88010,-8.75985,-1475.38098,-175.84978,52.04925
92,1.517,789.14514,-37.54027,1435.40625,-395.44839,-36.61135,1269.79773,-1134.04785,-9.94732,1294.35181,528.84888,40.45991,13.96437,-256.87091,-132.64043,-8.02311,-953.93475,185.60646,-8.66574,-1439.37402,-166.07663,54.76469
93,1.533,783.15265,-37.82239,1439.61865,-393.02264,-34.18721,1270.41077,-1131.76257,-8.53062,1297.98474,527.27637,38.55699,6.16700,-282.48584,-133.23001,-7.68411,-979.86493,184.96237,-8.67502,-1391.24573,-158.88235,53.34134
94,1.550,778.01031,-38.08391,1443.05298,-390.02411,-31.22575,1271.38672,-1129.15356,-7.58913,1301.01050,510.09109,35.99541,4.66057,-308.04291,-134.59604,-7.10114,-1005.96338,184.56766,-8.58021,-1331.94031,-153.54715,50.56830
95,1.567,774.28906,-38.26811,1445.75879,-386.25586,-28.27384,1272.72876,-1126.16431,-7.24495,1303.37097,484.14743,34.12363,5.31950,-333.90613,-135.60022,-6.72237,-1031.92102,184.44264,-8.32180,-1266.01733,-148.46289,48.75972
96,1.583,772.49390,-38.26077,1447.52673,-382.22092,-25.73951,1274.42639,-1123.13440,-7.17783,1304.88989,457.84909,33.59653,4.79834,-359.80756,-136.17728,-6.59324,-1057.77917,183.98436,-8.00840,-1196.09436,-144.30812,48.22332
97,1.600,772.73938,-37.93159,1447.99634,-378.83014,-23.65102,1276.41431,-1120.70984,-7.04514,1305.34167,432.42648,33.74502,4.20691,-385.14484,-136.89095,-6.42802,-1083.66650,183.42464,-7.76138,-1123.90430,-142.77255,49.77676
98,1.617,774.66919,-37.38911,1447.08118,-376.78110,-21.95365,1278.56433,-1119.43188,-6.70831,1304.50989,406.70779,33.72187,3.99635,-409.66656,-136.93353,-5.58417,-1109.45996,183.08350,-7.74743,-1051.01208,-143.41702,53.18292
99,1.633,777.78992,-36.91387,1445.03076,-376.23853,-20.87188,1280.71069,-1119.46582,-6.20122,1302.30823,381.11771,33.43289,3.62290,-432.28046,-136.21593,-2.90994,-1135.04785,182.87683,-7.85479,-979.78058,-144.71921,56.11288
100,1.650,781.82770,-36.63480,1442.08130,-377.04803,-20.71455,1282.61206,-1120.76282,-5.71131,1298.89636,355.69162,33.32960,3.24487,-450.82428,-136.23422,3.01603,-1160.58228,182.76842,-7.66530,-913.84485,-146.35243,56.52395
101,1.667,786.69446,-36.51159,1438.26160,-378.98846,-21.51785,1283.91553,-1123.23376,-5.44301,1294.54102,330.20615,33.42878,3.07988,-461.23340,-137.68474,15.08492,-1186.17847,182.38559,-7.37333,-853.24890,-149.57651,54.24852
102,1.683,792.17206,-36.49631,1433.58850,-381.75449,-23.08928,1284.33215,-1126.62756,-5.34307,1289.41516,305.04111,33.34826,3.04853,-455.56262,-141.50223,33.01376,-1211.55334,181.61360,-7.52875,-794.78864,-155.15570,49.97459
103,1.700,797.81409,-36.50759,1428.33862,-384.94250,-25.16866,1283.90222,-1130.40845,-5.12959,1283.64880,280.22842,32.88111,2.87311,-428.75348,-150.03986,46.80125,-1236.62585,181.21985,-7.68828,-737.76666,-163.54622,44.48884
104,1.717,803.24280,-36.32405,1423.01062,-388.17587,-27.50106,1282.96436,-1133.88623,-4.78054,1277.39893,255.42813,32.20639,2.60271,-384.93726,-163.02032,47.68053,-1261.69177,181.60739,-7.23998,-684.13953,-175.28539,38.64598
105,1.733,808.40918,-35.74137,1418.00476,-391.13272,-29.96921,1281.85132,-1136.56226,-4.75935,1270.69189,230.50644,31.88229,2.53472,-331.45807,-175.61592,40.14988,-1286.80249,182.09500,-6.87692,-637.51074,-188.58887,32.04802
106,1.750,813.52283,-34.87696,1413.40454,-393.51697,-32.57330,1280.74219,-1138.32788,-5.61765,1263.34424,205.35373,32.06218,2.61797,-275.24750,-184.49899,33.41504,-1312.10229,182.05602,-7.06085,-603.69098,-199.73775,23.38807
107,1.767,818.80505,-34.11763,1409.10193,-395.19257,-35.17120,1279.72888,-1139.23328,-7.61501,1255.32959,179.86142,32.28136,2.78107,-221.63281,-191.84448,31.64505,-1337.72900,181.72894,-7.18806,-584.71655,-206.51840,14.10742
108,1.783,824.28943,-33.77426,1405.10852,-396.26486,-37.35298,1278.81421,-1139.25183,-10.62652,1247.14917,154.06473,32.17255,2.90246,-169.37436,-199.32329,33.52869,-1363.34424,181.45573,-7.13113,-576.77844,-209.27750,7.89786
