"Frame","Time","HeadX","HeadY","HeadZ","WithersX","WithersY","WithersZ","SacrumX","SacrumY","SacrumZ","HFLX","HFLY","HFLZ","HFRX","HFRY","HFRZ","HHLX","HHLY","HHLZ","HHRX","HHRY","HHRZ"
205,1.700,942.07336,-210.88049,1533.22742,-96.82923,-44.00066,1269.24890,-835.70398,72.53674,1279.69092,494.71136,-285.43317,74.04150,168.48338,72.59780,-3.90627,-702.90485,210.60779,68.86527,-914.20782,-66.67468,-12.21301
206,1.708,940.46783,-211.24780,1534.27136,-97.06096,-44.91132,1271.67847,-834.89893,73.77564,1283.00720,530.84283,-286.28149,69.93491,143.55042,74.36989,-3.69139,-676.39301,199.86337,69.23161,-938.97284,-64.90904,-11.96721
207,1.717,939.01996,-211.71324,1535.33154,-97.03201,-45.70924,1274.65027,-834.20459,74.97427,1286.84265,566.60669,-286.96301,66.73715,118.53761,76.06042,-3.51990,-650.62585,189.33002,68.65868,-963.80920,-63.21997,-11.55075
208,1.725,937.79089,-212.26822,1536.34814,-96.74271,-46.40198,1278.11951,-833.69696,76.06985,1291.02515,601.45532,-287.97565,65.05769,93.45621,77.67172,-3.31082,-625.62292,179.37067,67.43140,-988.69061,-61.54670,-11.10431
209,1.733,936.83185,-212.90524,1537.26807,-96.18947,-46.98120,1282.01965,-833.34387,76.96877,1295.45520,634.35815,-289.60449,65.08183,68.27092,79.23947,-3.03041,-601.23151,170.29189,65.87322,-1013.75452,-59.85941,-10.74997
210,1.742,936.18292,-213.61072,1538.05029,-95.37729,-47.43293,1286.25708,-833.07605,77.58432,1300.08716,663.79187,-291.67319,66.09209,42.92709,80.78549,-2.72659,-577.28027,162.32236,64.19497,-1039.10278,-58.16392,-10.53762
211,1.750,935.87177,-214.36301,1538.66125,-94.32953,-47.74037,1290.70703,-832.84094,77.85993,1304.86572,688.13232,-293.50043,66.58610,17.40341,82.34400,-2.45311,-553.75397,155.56279,62.37029,-1064.62695,-56.49813,-10.43769
212,1.758,935.90649,-215.13708,1539.07275,-93.08466,-47.89544,1295.21924,-832.62177,77.77342,1309.67383,706.25812,-294.25668,65.10194,-8.19131,83.98896,-2.21379,-530.94153,150.06715,60.19764,-1090.08533,-54.95740,-10.23208
213,1.767,936.26544,-215.90607,1539.26550,-91.69839,-47.92921,1299.63196,-832.43152,77.32957,1314.33777,717.89587,-293.53589,61.03515,-33.55853,85.82559,-1.97479,-509.40295,145.98500,57.40948,-1115.13782,-53.72994,-9.44600
214,1.775,936.89581,-216.65161,1539.22375,-90.23988,-47.91308,1303.78784,-832.29584,76.55360,1318.67371,723.55627,-291.56796,54.71117,-58.25845,87.93156,-1.68187,-489.71869,143.51535,53.69561,-1139.29785,-53.02338,-7.49514
215,1.783,937.72955,-217.37634,1538.92566,-88.76937,-47.91447,1307.53528,-832.23639,75.49469,1322.52380,724.25232,-288.91312,46.89452,-81.94522,90.26028,-1.22075,-472.27670,142.79865,48.80330,-1162.10852,-52.81474,-4.03558
216,1.792,938.70178,-218.09232,1538.34521,-87.32614,-47.97067,1310.72705,-832.25970,74.22843,1325.76880,721.06726,-286.07239,38.38152,-104.69266,92.63686,-0.27550,-457.24866,143.88483,42.69538,-1183.36890,-52.75267,0.76628
217,1.800,939.75592,-218.80334,1537.45984,-85.93466,-48.10279,1313.23853,-832.35065,72.84525,1328.33606,714.65131,-283.33554,29.85923,-126.89188,94.87373,1.94712,-444.67630,146.69641,35.57187,-1203.08569,-52.48969,6.38664
218,1.808,940.84320,-219.50609,1536.25293,-84.61785,-48.33142,1314.98950,-832.47052,71.43777,1330.20056,705.02673,-280.77997,21.81022,-148.39719,96.85851,6.94509,-434.58850,151.00185,27.79872,-1221.25757,-51.92278,12.29052
219,1.817,941.92798,-220.19482,1534.71033,-83.40726,-48.67763,1315.94690,-832.55811,70.10619,1331.37280,691.92163,-278.29724,14.52730,-167.54239,98.49513,16.43535,-427.12531,156.54916,19.92287,-1237.66382,-50.97682,18.07389
220,1.825,942.99475,-220.85892,1532.82031,-82.33189,-49.15428,1316.10852,-832.53729,68.97163,1331.88611,675.27582,-275.73566,8.38346,-181.26132,99.58031,30.86756,-422.64984,163.25514,12.70799,-1251.75281,-49.42591,23.48943
221,1.833,944.04962,-221.48308,1530.58008,-81.39916,-49.75041,1315.48975,-832.33813,68.16830,1331.79126,655.46802,-273.08502,3.89443,-186.77731,99.86700,48.36362,-421.74655,171.00645,6.87386,-1262.72656,-47.06597,28.40901
222,1.842,945.12103,-222.05174,1527.99719,-80.59458,-50.41913,1314.12634,-831.92322,67.80501,1331.15308,633.13812,-270.50357,1.28037,-183.36908,99.28804,65.67696,-425.01086,179.15672,2.62841,-1269.77283,-44.04417,32.66137
223,1.850,946.25934,-222.55534,1525.08789,-79.90027,-51.08591,1312.08276,-831.30695,67.91953,1330.04456,609.00000,-268.20374,0.15134,-172.36789,98.01689,80.28316,-432.80475,186.52692,-0.35565,-1272.37500,-41.00094,35.99331
224,1.858,947.52777,-222.99332,1521.87915,-79.31522,-51.67115,1309.44946,-830.56616,68.45142,1328.54150,583.92615,-266.24921,-0.21340,-155.85699,96.30601,91.46701,-445.21277,192.12260,-2.41332,-1270.58923,-38.80715,38.21384
225,1.867,948.98944,-223.37054,1518.41345,-78.85500,-52.10156,1306.32813,-829.83344,69.24663,1326.71619,558.77576,-264.49411,-0.36981,-135.71628,94.29985,99.86626,-462.11053,195.77750,-3.64478,-1264.95593,-38.12832,39.24824
226,1.875,950.69354,-223.69295,1514.74829,-78.53694,-52.31270,1302.82251,-829.26465,70.09892,1324.62585,533.93445,-262.81598,-0.51891,-113.40591,91.97018,106.49667,-482.98608,198.06424,-4.22599,-1255.98145,-39.17289,39.08965
227,1.883,952.66174,-223.96304,1510.95068,-78.38072,-52.26732,1299.03418,-828.99390,70.81340,1322.30359,509.32190,-261.20624,-0.67233,-90.04251,89.23264,112.16731,-506.59863,199.70502,-4.50957,-1243.77527,-41.75588,37.79512
228,1.892,954.87830,-224.17865,1507.09534,-78.42480,-51.98664,1295.05798,-829.09973,71.26275,1319.76245,484.81879,-259.61374,-0.84391,-66.48898,86.08607,117.35188,-531.30133,201.15704,-4.77484,-1228.16187,-45.55846,35.51057
229,1.900,957.28101,-224.33466,1503.26697,-78.73457,-51.56076,1290.97632,-829.59259,71.41220,1317.00671,460.46106,-257.96332,-1.06860,-43.30368,82.53092,122.20847,-555.96643,202.60265,-5.13906,-1208.91223,-50.26084,32.46066
230,1.908,959.75574,-224.41451,1499.56860,-79.39377,-51.11835,1286.85571,-830.42047,71.30651,1314.04236,436.30652,-256.26221,-1.36280,-20.55472,78.47159,126.68859,-580.31396,204.07091,-5.60019,-1185.95801,-55.49471,28.93516
231,1.917,962.14423,-224.38367,1496.12451,-80.48665,-50.76710,1282.75183,-831.48975,71.03217,1310.87842,412.32312,-254.56180,-1.71203,2.20355,73.90125,130.74396,-604.49255,205.53983,-6.05606,-1159.62292,-60.89121,25.33490
232,1.925,964.26923,-224.20050,1493.06567,-82.07678,-50.52753,1278.73108,-832.69641,70.68208,1307.52271,388.43604,-252.90742,-2.06632,25.59448,69.00329,134.37137,-628.65942,207.02498,-6.37821,-1130.58521,-66.20536,22.17909
233,1.933,965.96704,-223.82993,1490.50940,-84.18510,-50.30129,1274.90198,-833.95203,70.34039,1303.98792,364.60904,-251.29971,-2.38513,50.03702,63.94549,137.47299,-652.83069,208.59761,-6.48896,-1099.58545,-71.29172,19.96087
234,1.942,967.11835,-223.25812,1488.54651,-86.76379,-49.92324,1271.42285,-835.19604,70.08009,1300.31067,340.86508,-249.68161,-2.68506,75.67899,58.80260,139.82745,-676.94501,210.30519,-6.41074,-1067.23901,-75.98255,18.96629
235,1.950,967.66443,-222.50314,1487.23645,-89.66325,-49.26566,1268.46375,-836.40802,69.95185,1296.55664,317.23349,-248.03925,-2.97296,102.55676,53.64605,141.15027,-700.96252,212.05951,-6.28394,-1033.98901,-80.04903,19.21325
236,1.958,967.60370,-221.60280,1486.60486,-92.62763,-48.30316,1266.14563,-837.61139,69.95679,1292.80896,293.68951,-246.44641,-3.17845,130.73071,48.50172,141.11818,-724.88715,213.68140,-6.25417,-1000.12561,-83.27238,20.50840
237,1.967,966.97736,-220.58987,1486.64551,-95.37045,-47.10981,1264.49890,-838.84387,70.02335,1289.17480,270.15729,-244.94058,-3.23148,160.28342,43.30710,139.46690,-748.76306,215.08878,-6.34963,-965.92529,-85.52150,22.55670
238,1.975,965.85522,-219.47682,1487.32666,-97.69936,-45.81115,1263.46887,-840.11127,70.01349,1285.80859,246.53293,-243.46484,-3.15556,191.21463,38.01380,136.13905,-772.65472,216.36028,-6.51776,-931.72614,-86.75964,25.07773
239,1.983,964.32520,-218.26337,1488.59680,-99.57922,-44.52627,1262.96204,-841.35968,69.76453,1282.91174,222.71826,-241.95923,-3.04155,223.41167,32.64389,131.29930,-796.60559,217.66789,-6.67845,-897.80792,-87.00651,27.85776
240,1.992,962.48370,-216.95673,1490.38953,-101.08115,-43.34398,1262.90125,-842.47949,69.15205,1280.69702,198.69911,-240.41428,-2.96406,256.76144,27.25217,125.24941,-820.61200,219.17387,-6.73345,-864.31653,-86.35715,30.70938
241,2.000,960.42615,-215.57050,1492.62817,-102.29045,-42.33234,1263.26050,-843.33807,68.14189,1279.33850,174.55310,-238.85330,-2.92685,291.22321,21.92844,118.37605,-844.64771,220.88100,-6.64288,-831.29974,-85.04279,33.43060
242,2.008,958.24084,-214.11020,1495.22864,-103.25610,-41.54671,1264.06653,-843.82660,66.79636,1278.93384,150.34908,-237.33247,-2.86618,326.80176,16.74703,111.09271,-868.70624,222.60147,-6.46504,-798.69092,-83.39622,35.83595
243,2.017,956.00903,-212.57458,1498.09851,-103.98521,-41.02237,1265.37329,-843.90991,65.24286,1279.49231,126.09613,-235.93118,-2.70521,363.49966,11.66331,103.75264,-892.81512,224.21091,-6.21933,-766.28369,-81.72775,37.80736
244,2.025,953.80957,-210.95953,1501.14209,-104.45755,-40.76592,1267.22876,-843.66321,63.64598,1280.94592,101.76505,-234.65871,-2.42552,401.24414,6.55791,96.57948,-917.04675,225.94095,-5.75867,-733.82764,-80.24696,39.28866
245,2.033,951.72168,-209.25339,1504.26794,-104.64387,-40.76241,1269.65564,-843.25873,62.18074,1283.15820,77.30176,-233.37009,-2.08860,439.85300,1.36658,89.63689,-941.49365,228.25868,-4.90441,-701.17688,-79.09437,40.28311
246,2.042,949.82117,-207.43564,1507.39319,-104.51750,-40.99143,1272.64636,-842.88477,60.98877,1285.93848,52.66220,-231.87221,-1.76499,479.09811,-3.84875,82.90744,-966.17126,231.30872,-3.71190,-668.35693,-78.41948,40.92472
247,2.050,948.16992,-205.48030,1510.44080,-104.06500,-41.43358,1276.16882,-842.64825,60.14307,1289.08801,27.85062,-230.10738,-1.46896,518.79651,-8.83992,76.50368,-990.98193,234.56566,-2.52634,-635.55865,-78.41327,41.49074
248,2.058,946.80695,-203.36142,1513.33716,-103.29799,-42.06717,1280.16968,-842.53577,59.64318,1292.46692,2.90411,-228.15923,-1.19067,558.87830,-13.15795,70.87892,-1015.82141,237.36028,-1.69306,-603.11304,-79.25555,42.27083
249,2.067,945.75427,-201.05939,1516.01416,-102.25327,-42.87305,1284.57068,-842.44922,59.43465,1296.01367,-22.14355,-226.14090,-0.94220,599.25513,-16.27791,66.82379,-1040.68848,239.66747,-1.22203,-571.43872,-81.03265,43.41237
250,2.075,945.03436,-198.58719,1518.42493,-100.97626,-43.83319,1289.25745,-842.27637,59.44402,1299.69702,-47.28955,-224.12770,-0.74959,639.24854,-17.74008,65.05449,-1065.66162,241.89899,-0.89279,-541.02380,-83.71886,44.80330
251,2.083,944.68182,-196.03378,1520.56287,-99.50247,-44.90197,1294.07385,-841.94385,59.61748,1303.46619,-72.54440,-222.15349,-0.60650,676.96594,-17.30515,65.42058,-1090.74744,244.15094,-0.58121,-512.47595,-87.23003,46.02303
252,2.092,944.73151,-193.54691,1522.44690,-97.85826,-45.99734,1298.82849,-841.43304,59.94028,1307.23706,-97.81689,-220.25284,-0.37232,709.57434,-15.18906,66.38180,-1115.69458,246.23117,-0.14317,-486.50854,-91.49317,46.45581
253,2.100,945.19006,-191.24643,1524.08154,-96.07870,-47.04116,1303.31689,-840.77808,60.41762,1310.88782,-122.75513,-218.45422,0.34237,734.59637,-11.99501,65.68336,-1139.93152,248.20374,0.98493,-463.78815,-96.46903,45.55201
254,2.108,946.02124,-189.17380,1525.43958,-94.21953,-47.99638,1307.34668,-840.05280,61.03851,1314.26184,-146.71735,-216.69440,2.15469,751.11475,-8.20294,61.93816,-1162.80151,250.41687,3.67405,-444.73068,-102.12054,43.08791
255,2.117,947.15320,-187.30829,1526.47729,-92.35381,-48.86951,1310.75757,-839.33759,61.75532,1317.19409,-168.89862,-214.85818,5.68888,759.95654,-3.90395,55.47422,-1183.94690,253.01361,8.37396,-429.38318,-108.37022,39.25112
256,2.125,948.50006,-185.60013,1527.15332,-90.55371,-49.69005,1313.43750,-838.68207,62.47815,1319.55066,-188.34888,-212.99414,11.35538,762.91577,0.85020,47.59940,-1203.33374,255.67761,14.68504,-417.51678,-115.05513,34.50726
257,2.133,949.98621,-183.99939,1527.43555,-88.86576,-50.47472,1315.32849,-838.08850,63.08422,1321.25720,-203.83466,-211.38513,19.30379,761.62610,5.72639,39.31293,-1220.83594,257.88358,21.75421,-408.90536,-121.90125,29.39188
258,2.142,951.56134,-182.47513,1527.29858,-87.30043,-51.20240,1316.41260,-837.51489,63.44389,1322.30566,-213.92523,-210.37024,29.35769,756.82214,10.34134,30.84782,-1235.98315,259.24225,28.83515,-403.57245,-128.56186,24.34560
259,2.150,953.20276,-181.01840,1526.72192,-85.84339,-51.82594,1316.68848,-836.88715,63.44229,1322.74158,-217.46484,-210.20950,40.77813,748.38348,14.60315,22.19535,-1248.18164,259.64688,35.45267,-401.82941,-134.68825,19.56501
260,2.158,954.91370,-179.63353,1525.69348,-84.47929,-52.30988,1316.15625,-836.12842,62.99211,1322.64063,-214.12787,-211.07272,52.19510,735.96301,18.57260,13.81902,-1257.07129,259.21289,41.32967,-404.13382,-139.94394,14.87203
261,2.167,956.71912,-178.32892,1524.21472,-83.21551,-52.65804,1314.82446,-835.20197,62.05745,1322.08325,-204.53577,-213.06087,62.14174,719.66272,22.08942,6.80006,-1262.66943,258.09131,46.28075,-410.90228,-143.94463,9.78950
262,2.175,958.65820,-177.11844,1522.29688,-82.08392,-52.90615,1312.73096,-834.14044,60.68650,1321.13562,-189.79565,-216.24771,69.87550,700.13452,24.84060,2.14485,-1265.19788,256.42889,50.19045,-422.33893,-146.29663,4.04850
263,2.183,960.77588,-176.02097,1519.95630,-81.11755,-53.09927,1309.95703,-833.03772,59.02189,1319.84204,-171.03375,-220.60197,75.57104,678.11047,26.81668,-0.09387,-1264.77551,254.55258,53.07881,-438.27969,-146.88010,-1.76808
264,2.192,963.11493,-175.04976,1517.21655,-80.33411,-53.27611,1306.61731,-832.00922,57.26411,1318.22498,-149.27191,-225.80469,79.73631,654.24658,28.40030,-0.77811,-1261.32153,252.98051,54.95900,-458.10229,-146.07599,-6.38711
265,2.200,965.70642,-174.21394,1514.11096,-79.74075,-53.45428,1302.83484,-831.15228,55.60690,1316.29553,-125.36523,-231.27354,82.67997,629.39258,29.95621,-0.85770,-1254.60596,252.12781,55.55584,-480.77521,-144.54135,-8.97895
266,2.208,968.56061,-173.53012,1510.68384,-79.34452,-53.63231,1298.72461,-830.53058,54.19102,1314.06689,-99.93494,-236.43115,84.50195,604.41968,31.59117,-0.87070,-1244.21594,252.06357,54.43745,-505.06793,-142.78574,-9.86517
267,2.217,971.66058,-173.01602,1506.99756,-79.15852,-53.82035,1294.39233,-830.17645,53.08987,1311.55237,-73.45358,-240.92227,85.30247,579.74115,33.27937,-1.01451,-1229.65039,252.49731,51.47411,-529.89844,-141.02499,-9.96444
268,2.225,974.95490,-172.67639,1503.13977,-79.20874,-54.06376,1289.93591,-830.09723,52.30969,1308.75232,-46.34229,-244.66016,85.29390,555.29761,34.98888,-1.30757,-1210.65051,252.96950,47.07193,-554.60883,-139.28255,-9.96352
269,2.233,978.35217,-172.50136,1499.21606,-79.54288,-54.43257,1285.44727,-830.27997,51.79966,1305.66223,-18.90668,-247.79465,84.81822,530.92847,36.69624,-1.68393,-1187.47949,253.08563,42.08484,-578.97345,-137.50980,-10.12421
270,2.242,981.72461,-172.46686,1495.34192,-80.22457,-54.99179,1281.01294,-830.69623,51.47215,1302.30408,8.76202,-250.62477,84.29015,506.60739,38.38206,-2.06367,-1161.01880,252.58124,37.56198,-603.07617,-135.69551,-10.46368
271,2.250,984.92169,-172.52908,1491.63928,-81.30957,-55.78083,1276.71606,-831.30414,51.22456,1298.74304,36.74927,-253.45001,84.04805,482.39200,40.05708,-2.38893,-1132.63379,251.30045,34.40094,-627.11658,-133.90109,-10.89161
272,2.258,987.79431,-172.62503,1488.22791,-82.82289,-56.82084,1272.64026,-832.04901,50.95971,1295.06885,65.20810,-256.43201,84.21035,458.31003,41.77818,-2.64616,-1103.65747,249.13979,32.97989,-651.16412,-132.12773,-11.30620
273,2.267,990.22400,-172.68860,1485.21216,-84.73753,-58.13121,1268.86853,-832.87561,50.60836,1291.35950,94.31882,-259.53342,84.63342,434.36520,43.57547,-2.88400,-1074.74805,245.95361,33.08079,-675.14124,-130.28981,-11.64962
274,2.275,992.14008,-172.66997,1482.67566,-86.95237,-59.72231,1265.47852,-833.75311,50.15197,1287.66650,124.26508,-262.56366,84.98782,410.57028,45.40556,-3.17325,-1045.74414,241.61671,34.31208,-699.01965,-128.40332,-11.88772
275,2.283,993.51569,-172.54233,1480.67908,-89.29333,-61.56910,1262.53625,-834.68439,49.63089,1284.03320,155.14671,-265.30692,84.93570,386.91205,47.22120,-3.53139,-1016.17499,236.13933,36.49438,-722.87628,-126.57979,-12.01891
276,2.292,994.35156,-172.30054,1479.25427,-91.55332,-63.59955,1260.09473,-835.67841,49.12467,1280.54211,186.91055,-267.63660,84.31116,363.33185,49.01740,-3.89699,-985.86163,229.62238,39.50885,-746.78455,-124.83763,-12.10235
277,2.300,994.66956,-171.96164,1478.40149,-93.55289,-65.70729,1258.19531,-836.69696,48.71756,1277.35522,219.39078,-269.54047,83.17669,339.78210,50.83449,-4.15207,-955.07959,222.22156,43.05696,-770.76257,-123.09564,-12.21547
278,2.308,994.51520,-171.56479,1478.09656,-95.18854,-67.76425,1256.86145,-837.62500,48.47583,1274.70789,252.41867,-271.07837,81.73088,316.26059,52.75864,-4.20554,-924.29749,214.14713,46.78910,-794.77051,-121.29688,-12.37140
279,2.317,993.95276,-171.15843,1478.30420,-96.44931,-69.63289,1256.09131,-838.29840,48.43856,1272.85046,285.89227,-272.32602,80.14986,292.73660,54.78618,-4.12001,-893.81262,205.57835,50.50782,-818.73187,-119.47914,-12.48864
280,2.325,993.05084,-170.77531,1478.98376,-97.39973,-71.20540,1255.86414,-838.57886,48.60896,1271.97473,319.77686,-273.31882,78.48879,269.08215,56.69717,-4.08481,-863.59045,196.61374,54.16108,-842.64996,-117.74242,-12.47444
281,2.333,991.87085,-170.42075,1480.08936,-98.13603,-72.45216,1256.17139,-838.43268,48.95363,1272.16919,354.06750,-274.00861,76.71001,245.16006,58.29828,-4.18529,-833.42181,187.30930,57.71007,-866.64301,-116.12160,-12.33388
282,2.342,990.46869,-170.08728,1481.56543,-98.73085,-73.42137,1257.03577,-837.96094,49.41859,1273.41162,388.70688,-274.27521,74.77586,220.94678,59.70191,-4.29341,-803.18585,177.78122,61.02386,-890.80310,-114.52405,-12.15515
283,2.350,988.90399,-169.77524,1483.34106,-99.19238,-74.17885,1258.49097,-837.34644,49.95024,1275.59229,423.51379,-273.98425,72.69483,196.50114,61.15744,-4.26605,-772.94989,168.34726,63.94489,-915.11438,-112.83191,-12.01035
284,2.358,987.24567,-169.49800,1485.33191,-99.46598,-74.75180,1260.55127,-836.75146,50.50690,1278.54785,458.23358,-273.02380,70.47078,171.89291,62.78965,-4.12921,-742.89008,159.44391,66.42648,-939.51495,-111.01808,-11.89037
285,2.367,985.57574,-169.27762,1487.45190,-99.47629,-75.13458,1263.20630,-836.25146,51.06009,1282.10010,492.69556,-271.34293,68.05740,147.18309,64.58443,-3.97639,-713.14185,151.27945,68.48165,-963.96777,-109.15857,-11.70139
286,2.375,983.98682,-169.14142,1489.62573,-99.17361,-75.33269,1266.43018,-835.84009,51.59235,1286.09436,526.96411,-269.07196,65.46979,122.40322,66.45302,-3.80423,-683.70245,143.72551,70.05429,-988.46802,-107.37426,-11.36946
287,2.383,982.56769,-169.11020,1491.79565,-98.54919,-75.37741,1270.18835,-835.47064,52.08479,1290.42603,561.33130,-266.65118,63.00609,97.56207,68.27817,-3.55960,-654.49652,136.63849,71.07481,-1013.05615,-105.73006,-10.96823
288,2.392,981.38800,-169.18025,1493.91821,-97.61746,-75.30150,1274.43762,-835.09076,52.49636,1295.02905,595.97107,-264.79932,61.35571,72.64920,69.98235,-3.25533,-625.55267,130.11810,71.58576,-1037.84717,-104.16522,-10.64276
289,2.400,980.49310,-169.32217,1495.95337,-96.39574,-75.12102,1279.11243,-834.66016,52.76309,1299.83826,630.32703,-264.22345,61.31366,47.61609,71.57257,-2.94391,-597.10150,124.44145,71.71820,-1062.92175,-102.56874,-10.42805
290,2.408,979.90906,-169.49733,1497.85596,-94.90277,-74.83346,1284.11292,-834.15668,52.81799,1304.76135,662.79639,-265.10846,63.01690,22.42380,73.09538,-2.65152,-569.49829,119.89491,71.52258,-1088.15967,-100.92176,-10.21163
291,2.417,979.64642,-169.67355,1499.57751,-93.16900,-74.42213,1289.30432,-833.58057,52.60485,1309.67407,691.21606,-266.77573,65.31912,-2.87445,74.60463,-2.37367,-543.13342,116.66129,70.80623,-1113.21545,-99.34494,-9.72710
292,2.425,979.69434,-169.82761,1501.07275,-91.24386,-73.87679,1294.52527,-832.96088,52.08252,1314.42957,713.80066,-268.05426,66.25702,-28.10208,76.20061,-2.10266,-518.44409,114.80803,69.15907,-1137.56067,-98.03285,-8.49619
293,2.433,980.01587,-169.93724,1502.30322,-89.19405,-73.21977,1299.59851,-832.35486,51.23323,1318.86865,729.79395,-268.15457,64.43608,-52.96918,78.02092,-1.83772,-495.88165,114.38053,66.17705,-1160.59802,-97.08618,-5.99874
294,2.442,980.55444,-169.98099,1503.24109,-87.09163,-72.51134,1304.34607,-831.82849,50.07452,1322.83105,739.60626,-267.11615,59.88521,-77.17947,80.13980,-1.51353,-475.79428,115.49797,61.68270,-1181.94604,-96.42808,-2.01356
295,2.450,981.24725,-169.94760,1503.87036,-84.99893,-71.83185,1308.59912,-831.42413,48.66777,1326.17676,744.50116,-265.47302,53.58438,-100.71051,82.46136,-0.88855,-458.33167,118.31022,55.75881,-1201.63037,-96.00898,3.31520
296,2.458,982.03522,-169.84045,1504.18347,-82.95885,-71.25708,1312.20471,-831.13226,47.11988,1328.81445,745.95551,-263.66199,46.48283,-123.96072,84.78467,0.59050,-443.40680,122.76463,48.62254,-1219.81445,-95.84265,9.59033
297,2.467,982.86713,-169.67546,1504.17444,-80.98705,-70.83261,1315.03723,-830.88470,45.57225,1330.71704,744.99799,-261.75946,39.08365,-147.24100,87.00251,4.00918,-430.77472,128.41278,40.53368,-1236.31921,-95.63111,16.18010
298,2.475,983.70221,-169.47488,1503.83545,-79.07702,-70.56398,1317.01611,-830.57190,44.18188,1331.91882,741.85181,-259.63098,31.63374,-169.75632,89.06419,10.99474,-420.26910,134.68498,31.89007,-1250.58911,-94.73940,22.43117
299,2.483,984.51715,-169.25690,1503.15552,-77.23701,-70.44284,1318.11462,-830.07544,43.09742,1332.50293,736.06311,-257.10400,24.32186,-189.07306,90.76005,22.86929,-412.07086,141.43063,23.38951,-1262.07983,-92.69737,28.02111
300,2.492,985.30969,-169.03099,1502.11963,-75.51421,-70.46979,1318.34875,-829.30682,42.42673,1332.57861,726.99127,-253.98642,17.31955,-201.94778,91.74944,39.15780,-406.82187,148.95528,15.88912,-1270.43408,-89.53796,32.94244
301,2.500,986.09100,-168.80058,1500.71118,-73.96361,-70.63820,1317.75439,-828.24225,42.21307,1332.24866,714.28052,-250.20984,10.93971,-206.12119,91.79366,57.19675,-405.46979,157.48068,9.90581,-1275.39490,-85.81277,37.22839
302,2.508,986.87994,-168.56297,1498.92053,-72.61183,-70.91667,1316.37390,-826.94189,42.43268,1331.57349,698.01440,-246.10934,5.77150,-201.43582,90.95232,73.80657,-408.89410,166.68867,5.36384,-1276.84985,-82.38622,40.76210
303,2.517,987.71014,-168.30832,1496.75098,-71.46452,-71.26109,1314.25806,-825.53650,42.99974,1330.55811,678.54303,-242.37811,2.33089,-189.36111,89.63265,87.27934,-417.50940,175.76218,2.00199,-1274.94775,-80.01759,43.24857
304,2.525,988.63525,-168.02310,1494.21533,-70.52804,-71.63113,1311.47278,-824.18018,43.77627,1329.17468,656.32227,-239.55215,0.55005,-171.89255,88.34830,97.71520,-431.03088,183.61879,-0.24736,-1269.95447,-79.10976,44.41224
305,2.533,989.72162,-167.69418,1491.33081,-69.80556,-71.97874,1308.10779,-823.00604,44.59677,1327.40369,632.10455,-237.58871,-0.14724,-150.91190,87.32202,106.04129,-448.66544,189.15146,-1.59147,-1261.94336,-79.80665,44.21592
306,2.542,991.03571,-167.30898,1488.11829,-69.27943,-72.23053,1304.27466,-822.10962,45.29619,1325.26160,607.02441,-236.02744,-0.37203,-127.97495,86.37801,113.10020,-469.55457,191.94365,-2.63223,-1250.69507,-82.06518,42.80841
307,2.550,992.63397,-166.85548,1484.61023,-68.91431,-72.30750,1300.09570,-821.54572,45.73479,1322.79004,582.07654,-234.45129,-0.51178,-104.23569,85.21432,119.35890,-492.76944,192.89473,-3.75740,-1235.85315,-85.59377,40.34277
308,2.558,994.55048,-166.32399,1480.85718,-68.68341,-72.16496,1295.68604,-821.32404,45.82569,1320.02698,557.61639,-232.70461,-0.72415,-80.45651,83.66355,124.96866,-517.16937,193.51573,-4.72865,-1217.17603,-89.92020,36.97037
309,2.567,996.77759,-165.70012,1476.93201,-68.59598,-71.81413,1291.13416,-821.41071,45.55465,1316.99414,533.48975,-230.82397,-1.01485,-57.00125,81.69781,129.92223,-541.81287,194.67111,-5.24807,-1194.75098,-94.59736,32.97449
310,2.575,999.25024,-164.95413,1472.93347,-68.70815,-71.32388,1286.49158,-821.73730,44.97764,1313.70654,509.45172,-228.91910,-1.35635,-33.75601,79.33345,134.21323,-566.30432,196.32570,-5.42530,-1169.06873,-99.33762,28.82171
311,2.583,1001.84924,-164.04645,1468.98218,-69.11182,-70.79907,1281.78577,-822.21387,44.19668,1310.19019,485.40381,-227.07666,-1.74703,-10.19067,76.62830,137.88422,-590.59277,198.11415,-5.54574,-1140.90735,-103.92456,25.07687
312,2.592,1004.41876,-162.94270,1465.21130,-69.91374,-70.32635,1277.05481,-822.74432,43.32967,1306.49731,461.38321,-225.30716,-2.16255,14.30765,73.74547,140.96562,-614.70227,199.80295,-5.77086,-1111.04553,-108.05386,22.22513
313,2.600,1006.78955,-161.62036,1461.75781,-71.21178,-69.91872,1272.38806,-823.24707,42.48695,1302.70337,437.47363,-223.57599,-2.53281,40.08878,70.87373,143.38017,-638.67065,201.40295,-6.08797,-1080.01245,-111.43837,20.54708
314,2.608,1008.80975,-160.07298,1458.75232,-73.05390,-69.49707,1267.94653,-823.68103,41.75182,1298.88330,413.71573,-221.86475,-2.81062,67.15622,68.04082,144.89488,-662.56628,203.04193,-6.38496,-1048.06470,-114.00623,20.16098
315,2.617,1010.37195,-158.31889,1456.30310,-75.37350,-68.92539,1263.95032,-824.05865,41.16280,1295.09473,390.06665,-220.19247,-3.01139,95.34126,65.17699,145.23116,-686.45453,204.74341,-6.57434,-1015.35168,-115.79153,21.05201
