"Frame#","Time","HeadX","HeadY","HeadZ","WithersX","WithersY","WithersZ","SacrumX","SacrumY","SacrumZ","HFLX","HFLY","HFLZ","HFRX","HFRY","HFRZ","HHLX","HHLY","HHLZ","HHRX","HHRY","HHRZ"
14,0.217,918.34802,-60.42690,1362.66333,-340.16083,-37.01945,1290.23047,-1079.95215,-7.35588,1245.09998,48.44843,126.87411,72.75833,153.18814,-133.73189,-7.64530,-573.82227,160.10553,-7.75905,-1308.32935,-185.51160,5.08908
15,0.233,920.24634,-59.31345,1359.80261,-342.12585,-36.99904,1288.37671,-1080.46130,-4.59228,1241.70593,102.15244,123.17024,73.52579,128.29565,-133.85643,-7.76378,-599.41113,159.93300,-7.91643,-1333.22607,-185.79112,5.37816
16,0.250,921.14960,-58.19442,1358.21997,-343.33328,-36.20679,1286.02649,-1080.20874,-2.41346,1241.30701,156.74258,118.61452,74.05003,103.79440,-134.06305,-7.90055,-623.81989,159.89731,-8.56337,-1357.56104,-185.74493,5.53337
17,0.267,920.87341,-56.87657,1358.24365,-343.78040,-34.54015,1283.21777,-1079.46094,-1.28517,1243.72266,212.31772,113.30574,73.37424,79.54071,-134.34998,-7.90805,-647.81366,159.91240,-8.86043,-1381.06018,-185.51273,6.39008
18,0.283,919.40240,-55.48333,1359.97644,-343.59854,-32.26308,1280.17090,-1078.58301,-1.44627,1248.13269,268.53519,107.56024,71.38605,55.26047,-134.39613,-7.74840,-671.77502,159.78757,-8.93491,-1402.93921,-185.15015,9.45785
19,0.300,916.86072,-54.30898,1363.19751,-342.98352,-29.97872,1277.18542,-1077.72949,-2.73949,1253.61316,324.95493,101.32610,67.91807,30.88083,-134.38101,-7.79531,-695.78137,159.90073,-9.12159,-1422.78162,-184.49922,14.69306
20,0.317,913.39789,-53.28431,1367.51746,-342.07275,-28.28919,1274.60815,-1076.81104,-4.64008,1259.50256,382.18179,94.99566,63.16824,6.45547,-134.22430,-8.14681,-720.12317,160.24805,-9.16144,-1441.07324,-183.21416,21.17482
21,0.333,909.15167,-52.02065,1372.57690,-340.88632,-27.36167,1272.78406,-1075.71167,-6.46048,1265.39124,440.66049,90.31445,59.82861,-18.18054,-133.97675,-8.16737,-744.81470,160.33250,-9.14953,-1457.66675,-181.10576,28.67546
22,0.350,904.35669,-50.54673,1378.11438,-339.39722,-26.93913,1271.87268,-1074.45642,-7.67358,1271.07935,496.34995,88.62331,59.57032,-43.04071,-134.25728,-7.80590,-769.81116,160.27655,-9.29350,-1469.58362,-178.71069,37.17200
23,0.367,899.23602,-49.27753,1383.94910,-337.67453,-26.65286,1271.73877,-1073.19995,-8.16172,1276.51270,541.14575,88.35619,57.58634,-68.30432,-134.60634,-7.79361,-795.08972,160.28403,-9.29602,-1472.23071,-175.35846,44.21769
24,0.383,893.77014,-48.20423,1389.92566,-335.93512,-26.18648,1272.08716,-1072.11340,-8.04603,1281.65466,571.24646,87.64724,48.99022,-94.17065,-134.43613,-8.08821,-820.68347,160.03159,-9.13743,-1464.29810,-167.79854,46.57548
25,0.400,887.85962,-46.96629,1395.85449,-334.45844,-25.28630,1272.64917,-1071.29370,-7.49449,1286.46436,590.68713,87.56825,36.80817,-120.23682,-134.52443,-8.17027,-846.61835,159.44858,-9.12220,-1448.13770,-156.34250,47.22481
26,0.417,881.60632,-45.49606,1401.49658,-333.40924,-23.70713,1273.25732,-1070.72522,-6.79677,1290.91931,603.81580,89.87933,25.50126,-146.28210,-135.09715,-8.03186,-872.80542,159.04410,-9.02134,-1427.34082,-145.36841,51.28423
27,0.433,875.23407,-43.98545,1406.59204,-332.60583,-21.24387,1273.86426,-1070.30408,-6.19800,1294.94238,608.94373,94.45742,15.29700,-172.49695,-135.49870,-7.85576,-899.05414,158.87468,-8.73658,-1403.80676,-135.73041,56.52160
28,0.450,868.94818,-42.55503,1410.95935,-331.52991,-17.93278,1274.53528,-1069.87170,-5.66307,1298.41675,601.62268,98.50406,7.68378,-198.81451,-135.50764,-7.75470,-925.33569,158.48581,-8.64135,-1371.72095,-128.51553,59.21476
29,0.467,863.03351,-41.18357,1414.60815,-329.79190,-14.11467,1275.33972,-1069.21338,-5.09703,1301.28625,581.93176,98.72450,5.01858,-225.07794,-135.39439,-7.72155,-951.64166,158.01796,-8.65794,-1324.50842,-126.22159,59.82375
30,0.483,857.97046,-39.76424,1417.63440,-327.58627,-10.23199,1276.24683,-1068.18469,-4.57621,1303.51099,555.88098,96.52884,5.11512,-251.25977,-135.72780,-7.64904,-977.82306,157.71353,-8.53285,-1266.37439,-125.42860,58.87089
31,0.500,854.32721,-38.20922,1419.93811,-325.57129,-6.62077,1277.22388,-1066.98071,-4.14061,1304.95288,529.24121,95.66048,4.99579,-277.41516,-136.43137,-7.40100,-1003.98883,157.33325,-8.32268,-1203.53064,-123.08833,57.56430
32,0.517,852.45538,-36.52552,1421.20520,-324.33063,-3.43428,1278.36279,-1066.13330,-3.60477,1305.34351,503.44522,96.09368,4.49698,-303.61273,-136.84317,-7.02738,-1030.23035,157.02142,-8.09446,-1136.65906,-121.44520,58.06698
33,0.533,852.26697,-34.79491,1421.22290,-324.07098,-0.72449,1279.82751,-1066.15454,-2.81387,1304.42737,477.78134,96.24570,4.04021,-329.32288,-137.09489,-6.75532,-1056.27820,156.98431,-8.00515,-1066.68616,-121.62914,60.33147
34,0.550,853.33667,-33.15767,1420.04883,-324.80084,1.40235,1281.68591,-1067.29358,-1.90099,1302.17822,451.94193,96.20049,3.91134,-353.42151,-137.56824,-5.85130,-1082.03784,156.93353,-8.07139,-995.28857,-123.06498,63.11950
35,0.567,855.19928,-31.81766,1417.91284,-326.52893,2.82646,1283.76025,-1069.57129,-1.15945,1298.75964,426.30283,96.34070,3.91807,-375.04309,-138.33330,-2.92456,-1107.72595,156.57019,-8.02576,-923.78760,-125.63609,65.80788
36,0.583,857.57660,-30.90294,1415.06824,-329.16208,3.58367,1285.67017,-1072.85657,-0.78706,1294.36157,400.95853,96.46443,3.58829,-393.53967,-139.54364,1.99229,-1133.43396,155.83380,-7.98447,-855.32300,-128.99426,67.70561
37,0.600,860.43054,-30.25624,1411.63940,-332.41266,3.84366,1287.04285,-1076.85669,-0.74520,1289.18982,375.58243,96.23849,3.28326,-406.83655,-141.09119,9.43581,-1158.94019,155.26166,-8.03397,-792.41321,-132.85962,67.46554
38,0.617,863.79620,-29.54927,1407.60010,-335.95819,3.79350,1287.66516,-1081.11047,-0.86507,1283.45203,350.28445,95.74429,3.17260,-408.88794,-143.36053,21.95226,-1183.99854,155.38115,-7.80581,-734.30804,-137.52533,64.31346
39,0.633,867.55872,-28.63499,1402.95288,-339.63132,3.59964,1287.54529,-1085.15784,-1.04277,1277.28113,325.16165,95.42668,2.96702,-392.54132,-148.02914,36.09066,-1208.95288,155.75443,-7.49997,-679.43335,-143.55829,58.89978
40,0.650,871.49353,-27.61149,1397.83777,-343.38687,3.34991,1286.88367,-1088.78589,-1.26229,1270.71130,300.00491,95.31517,2.88727,-356.93854,-155.76532,42.08131,-1234.33813,155.81873,-7.41789,-627.23682,-151.60524,52.50877
41,0.667,875.50732,-26.55762,1392.42773,-347.11859,3.00224,1285.91394,-1092.04858,-1.61661,1263.73486,274.78897,95.17608,2.94255,-307.91028,-163.76732,38.35074,-1259.90112,155.61467,-7.22723,-578.32904,-161.91202,46.39531
42,0.683,879.69635,-25.37888,1386.79565,-350.61182,2.45140,1284.77515,-1094.99524,-2.34237,1256.37939,249.55594,95.02104,2.83766,-253.74139,-168.55095,32.86804,-1285.32898,155.40584,-7.08155,-536.20068,-172.71910,40.26064
43,0.700,884.12701,-24.04154,1380.96021,-353.67532,1.64227,1283.54932,-1097.43079,-3.63865,1248.63403,224.29166,94.89069,2.81436,-201.04193,-170.52847,31.02620,-1310.91711,155.36783,-7.20723,-506.61215,-181.39320,32.11694
44,0.717,888.67303,-22.87766,1375.07068,-356.21497,0.63662,1282.32410,-1099.08850,-5.49472,1240.36133,198.83157,94.73299,3.00314,-150.21466,-172.01764,32.52815,-1336.73352,155.22093,-7.27642,-491.78946,-187.58557,21.97553
45,0.733,893.18689,-22.47475,1369.43909,-358.20923,-0.30853,1281.14319,-1099.92786,-7.80637,1231.55823,172.97061,94.30420,3.04550,-97.64050,-172.50363,34.42475,-1362.55115,154.75775,-7.27744,-489.28870,-191.07895,12.56035
46,0.750,897.66064,-23.22753,1364.39099,-359.69986,-0.79178,1279.92773,-1100.09802,-10.47521,1222.77380,146.87595,93.63583,2.87395,-41.73083,-170.21942,34.33617,-1388.35254,154.52585,-7.13348,-498.42145,-191.43286,6.66679
47,0.767,901.94495,-24.70892,1360.22424,-360.75903,-0.70150,1278.47400,-1099.72974,-13.23870,1215.21558,120.89984,93.23677,2.76128,16.11200,-166.00851,33.50217,-1414.28540,154.44174,-6.89342,-519.01318,-191.15559,5.01497
48,0.783,905.53003,-25.72291,1357.26379,-361.41791,-0.53564,1276.56165,-1098.83032,-15.55956,1210.30481,95.10074,93.10606,2.77747,73.85587,-161.70868,34.37992,-1440.20410,153.83113,-6.93436,-545.31531,-191.89374,5.04103
49,0.800,907.95386,-25.86713,1355.85315,-361.63522,-0.99408,1274.12390,-1097.40173,-16.79778,1208.82861,69.39359,92.72791,2.75097,130.85855,-157.31677,36.57533,-1465.09375,153.18694,-6.16201,-571.18146,-192.36177,4.37120
50,0.817,909.11993,-26.18542,1356.29297,-361.28195,-2.27965,1271.29810,-1095.68994,-16.54732,1210.49402,43.87613,91.97005,2.64163,187.90668,-152.26993,38.22823,-1487.83557,152.98123,-3.04789,-596.14661,-192.61726,3.61201
51,0.833,909.02869,-27.50393,1358.68384,-360.20172,-3.88546,1268.34106,-1094.03381,-14.97296,1214.40283,18.63376,91.26556,2.61797,245.58109,-146.97455,38.69828,-1508.25684,152.52495,2.16677,-621.25861,-193.85542,3.52716
52,0.850,907.61865,-29.48504,1362.81238,-358.42056,-5.07832,1265.57202,-1092.44678,-12.76216,1219.74866,-6.31955,90.74191,2.66433,304.17371,-142.05507,38.15808,-1526.87122,151.29352,8.58369,-646.04675,-195.41032,3.38489
53,0.867,904.91296,-31.46902,1368.31128,-356.21811,-5.57162,1263.30579,-1090.79358,-10.63537,1225.99414,-31.03488,89.73643,2.54951,364.78937,-137.92159,37.38372,-1543.54224,149.74860,15.99374,-670.60956,-195.99391,2.69889
54,0.883,901.05280,-33.18285,1374.85242,-353.90112,-5.68059,1261.74866,-1089.11157,-9.03561,1232.77625,-55.80804,88.29856,2.31877,426.95154,-134.91513,38.15956,-1554.89429,148.43448,25.04943,-695.41785,-196.21536,2.37146
55,0.900,896.21075,-34.67227,1382.11499,-351.64984,-5.94466,1260.96716,-1087.40710,-8.19382,1239.93860,-80.71640,87.49437,2.24953,484.20520,-133.04790,40.15067,-1555.39038,144.64822,33.58685,-720.10046,-197.10077,2.79333
56,0.917,890.57819,-36.05429,1389.70667,-349.59128,-6.72064,1260.94653,-1085.61047,-8.16114,1247.49829,-105.59424,87.38714,2.27373,528.12781,-132.31822,39.34579,-1542.48755,134.51802,36.25295,-744.64154,-198.17349,3.06936
57,0.933,884.40717,-37.43087,1397.22998,-347.80664,-8.13060,1261.70374,-1083.79211,-8.74224,1255.43396,-130.66837,87.28927,2.19831,558.30396,-132.71759,33.86254,-1518.28235,121.50060,34.38334,-769.70020,-198.50674,2.97056
58,0.950,877.97034,-38.80314,1404.39087,-346.19046,-10.33597,1263.32654,-1082.11133,-9.60188,1263.54700,-156.16440,87.12550,2.20745,579.75439,-133.67738,26.27302,-1486.83557,112.56422,33.92635,-795.38306,-197.91953,2.74070
59,0.967,871.50330,-40.11760,1410.98596,-344.39505,-13.60330,1265.79492,-1080.64636,-10.53190,1271.48572,-181.85638,86.80789,2.43477,592.46857,-135.25574,17.47958,-1449.62964,107.57194,33.80663,-821.21094,-197.69144,2.65326
60,0.983,865.21948,-41.45229,1416.81091,-342.08322,-17.88597,1268.87402,-1079.31958,-11.49173,1278.89441,-207.56178,86.33409,2.63775,593.06946,-138.76422,6.54910,-1404.58142,102.73799,31.30016,-846.96814,-198.48471,3.03555
61,1.000,859.36438,-42.93367,1421.63916,-339.31680,-22.57194,1272.33923,-1077.93445,-12.38458,1285.59424,-233.44739,86.10172,2.73962,581.56757,-143.17023,-2.88576,-1350.35461,98.34053,29.05777,-872.87537,-198.72023,3.27669
62,1.017,854.27222,-44.53291,1425.32593,-336.48474,-26.97762,1276.11951,-1076.32031,-13.10297,1291.54395,-259.60297,85.94427,2.94053,560.95380,-144.88196,-6.39674,-1288.45203,96.43862,29.34403,-898.96948,-198.41408,3.16671
63,1.033,850.32770,-46.09563,1427.84741,-333.78583,-30.94243,1280.11633,-1074.46033,-13.81447,1296.67346,-285.72119,85.55492,3.05376,535.53638,-144.18147,-6.13181,-1222.55835,95.83276,31.07032,-925.00525,-199.12784,3.43256
64,1.050,847.84784,-47.55238,1429.13550,-331.18118,-34.62870,1284.13550,-1072.57153,-14.84188,1300.86633,-311.30615,85.42268,3.13909,509.41962,-144.20691,-6.02802,-1156.35071,94.29720,33.41127,-951.07172,-200.05786,3.90646
65,1.067,846.93774,-48.99933,1428.98303,-328.91891,-37.95309,1288.04565,-1071.15405,-16.21868,1303.95557,-335.54941,85.93137,4.29907,483.78333,-144.90785,-6.48851,-1090.94275,92.53729,36.74493,-977.17822,-199.97137,4.05622
66,1.083,847.36664,-50.52756,1427.26404,-327.59003,-40.60231,1291.78406,-1070.77637,-17.68804,1305.76624,-357.66116,86.83802,7.08521,458.17297,-145.22937,-6.86623,-1026.00964,91.71971,40.12212,-1002.80811,-199.88168,4.06793
67,1.100,848.71594,-52.09884,1424.17102,-327.59961,-42.43776,1295.20850,-1071.64148,-19.16069,1306.34009,-377.51312,88.18381,11.32846,432.86505,-145.61328,-7.10849,-961.66333,91.40061,41.90750,-1027.97192,-200.64690,4.19936
68,1.117,850.74194,-53.59015,1420.05908,-328.93848,-43.53004,1298.09888,-1073.62634,-20.76238,1305.87952,-393.31073,90.63168,17.38102,407.89432,-146.24799,-7.35229,-898.44116,91.90771,42.01929,-1053.24951,-201.37704,4.34815
69,1.133,853.48029,-54.86094,1415.08923,-331.34363,-43.91126,1300.26172,-1076.70264,-22.43688,1304.40149,-400.98218,94.88716,24.35975,382.84067,-147.01779,-7.50021,-836.40076,94.55630,41.04069,-1078.62207,-201.52165,4.29333
70,1.150,856.99408,-55.82939,1409.20911,-334.43866,-43.57624,1301.57666,-1080.85437,-23.93074,1301.76672,-398.54626,100.75505,31.62927,357.77240,-147.75192,-7.44202,-775.14899,99.73232,39.16027,-1103.69348,-201.60561,4.08485
71,1.167,861.13727,-56.49070,1402.46130,-337.89148,-42.65942,1302.01733,-1085.68896,-25.08228,1297.97839,-385.14435,107.67732,41.69524,332.88681,-148.12280,-7.58684,-715.67883,107.47148,36.52285,-1128.37268,-202.23413,4.10673
72,1.183,865.62488,-56.85832,1395.10071,-341.53912,-41.40144,1301.65674,-1090.52063,-25.76061,1293.21692,-358.73993,115.82567,53.89942,308.20435,-148.37302,-7.92934,-660.29181,118.24957,33.21444,-1152.89966,-203.33705,4.38763
73,1.200,870.29022,-56.95514,1387.38733,-345.29626,-40.03638,1300.65808,-1094.80896,-25.66565,1287.64075,-320.86575,124.15878,62.20007,283.67987,-148.90669,-7.94653,-610.90479,131.69073,29.04721,-1177.59961,-204.05241,4.47079
74,1.217,875.14423,-56.81480,1379.46777,-349.06543,-38.82251,1299.26794,-1098.38135,-24.52670,1281.27539,-276.44537,129.96173,64.46401,259.08658,-149.43216,-7.76231,-569.34155,146.34590,24.33043,-1202.50647,-204.41367,4.45677
75,1.233,880.17548,-56.47934,1371.50586,-352.80383,-37.97087,1297.75769,-1101.30396,-22.41896,1274.13904,-229.04428,132.15784,64.22585,234.12262,-149.63719,-7.79904,-538.14600,161.23009,20.46443,-1227.65356,-205.01366,4.69745
76,1.250,885.19904,-55.97956,1363.75378,-356.51144,-37.47908,1296.31128,-1103.65686,-19.71360,1266.39355,-180.63440,131.92113,64.49236,208.73572,-149.84430,-7.82066,-521.12482,175.13629,17.09097,-1253.20483,-205.26886,4.86757
77,1.267,889.92029,-55.23090,1356.50110,-360.09381,-37.17176,1294.98218,-1105.43298,-16.75428,1258.30847,-131.71176,130.38661,66.13576,183.19247,-150.33878,-7.56423,-520.27136,184.65738,10.53129,-1278.88892,-205.23611,4.89606
78,1.283,894.10889,-54.10558,1350.10852,-363.31015,-36.84156,1293.74683,-1106.57495,-13.56316,1250.21301,-81.27983,127.72633,68.13280,157.68839,-150.90140,-7.36153,-531.00110,187.56219,0.63145,-1304.50952,-205.82161,5.11153
79,1.300,897.69550,-52.72625,1344.98218,-365.87369,-36.33723,1292.49451,-1107.03540,-9.88304,1242.65601,-28.48288,124.12500,68.97541,132.09631,-151.23322,-7.39409,-548.26892,186.78664,-6.50589,-1330.22327,-206.61328,5.30288
80,1.317,900.72821,-51.40898,1341.38379,-367.62006,-35.65281,1290.95300,-1106.80688,-5.62631,1236.58484,26.26599,120.32310,69.43005,106.34985,-151.36432,-7.52624,-571.25208,186.21097,-8.27663,-1355.78833,-207.02629,5.23430
81,1.333,903.19843,-50.24150,1339.37659,-368.55386,-34.84335,1288.77417,-1105.93237,-1.20008,1233.06519,81.99472,116.54538,70.53786,80.77020,-151.52051,-7.66710,-596.98474,186.23604,-8.31664,-1381.05396,-207.20129,5.20886
82,1.350,904.86243,-49.06606,1338.98267,-368.71289,-33.80478,1285.81299,-1104.56116,2.72116,1232.61633,138.45743,112.42039,71.22296,55.57794,-151.62976,-7.74634,-622.12183,186.07782,-8.74755,-1405.89331,-207.11880,5.89777
83,1.367,905.33856,-47.83605,1340.29651,-368.09393,-32.41645,1282.29382,-1103.02856,5.61605,1234.86719,195.42490,107.86743,70.66505,30.62250,-151.61816,-7.75720,-646.98962,185.85779,-9.07743,-1429.29419,-206.81427,8.25955
84,1.383,904.40491,-46.64384,1343.39343,-366.77820,-30.85587,1278.68213,-1101.70422,7.29877,1238.88794,252.14407,102.72845,68.90823,5.78247,-151.71101,-7.83216,-671.85229,185.83289,-9.26295,-1450.61389,-206.21721,12.97860
85,1.400,902.12421,-45.46359,1348.08228,-365.05597,-29.47696,1275.44507,-1100.67590,7.90685,1243.83704,308.57437,96.93649,65.01102,-19.02997,-151.80476,-8.04248,-696.39856,186.14139,-9.45568,-1470.15942,-204.84427,19.55621
86,1.417,898.73926,-44.03961,1353.87061,-363.30542,-28.48312,1272.87463,-1099.73511,7.78846,1249.35840,365.82608,92.00912,59.25784,-43.89642,-151.67564,-8.15026,-720.95789,186.64429,-9.56980,-1487.76086,-202.78487,27.17800
87,1.433,894.51587,-42.03973,1360.30505,-361.69675,-27.81514,1271.04236,-1098.64233,7.33714,1255.45032,423.92734,90.52963,55.32093,-68.78198,-151.43256,-8.05081,-745.62366,186.82440,-9.55961,-1501.14746,-200.98529,36.04416
88,1.450,889.62372,-39.34466,1367.14966,-360.09802,-27.23622,1269.88611,-1097.31384,6.90175,1262.04028,478.30710,93.10768,54.37413,-93.66248,-151.30350,-7.99054,-770.43066,186.70663,-9.49148,-1505.44702,-198.80502,44.41880
89,1.467,884.16113,-36.13192,1374.17810,-358.35297,-26.48606,1269.27637,-1095.83081,6.77414,1268.82568,521.86194,97.21503,50.95114,-118.65399,-151.43631,-8.03540,-795.55017,186.58649,-9.38376,-1498.13464,-192.16566,47.73534
90,1.483,878.29248,-32.66420,1381.07141,-356.54016,-25.33908,1269.05627,-1094.26221,7.11186,1275.46387,552.23999,100.43989,41.60757,-143.96472,-151.70642,-8.01678,-820.85364,186.23746,-9.19933,-1481.80176,-178.98251,46.75131
91,1.500,872.21051,-29.12211,1387.54077,-354.81198,-23.59726,1269.12476,-1092.52478,7.81152,1281.71155,572.85352,103.33228,30.25076,-169.54468,-152.05630,-7.85681,-846.23370,185.62514,-9.11576,-1459.41016,-164.40976,48.41205
92,1.517,866.00720,-25.62355,1393.42664,-353.07953,-21.14155,1269.43616,-1090.52588,8.58769,1287.43225,585.60059,107.28826,20.00076,-195.17560,-152.48981,-7.70880,-871.90015,185.19046,-9.15229,-1432.18640,-153.44754,53.79361
93,1.533,859.79376,-22.26452,1398.72095,-350.99796,-17.95081,1269.93176,-1088.28076,9.21320,1292.57874,586.57825,111.33819,11.11785,-220.85272,-152.78387,-7.64967,-897.88629,185.00128,-9.00412,-1398.25952,-145.26804,57.35508
94,1.550,853.92865,-19.12033,1403.48145,-348.25720,-14.10175,1270.55737,-1085.80396,9.56434,1297.11340,572.94177,112.73163,5.90972,-246.69482,-152.89699,-7.54104,-923.92548,184.67596,-8.68274,-1353.53625,-138.69937,57.18566
95,1.567,849.00336,-16.25480,1407.63464,-344.89777,-9.83038,1271.29468,-1083.09338,9.58907,1300.89392,549.70667,111.34451,4.94681,-272.76648,-153.15715,-7.37954,-949.85767,184.26041,-8.49495,-1298.00867,-133.97131,55.69950
96,1.583,845.58105,-13.66409,1410.87195,-341.32858,-5.51546,1272.17212,-1080.29480,9.42140,1303.66968,523.85913,110.26012,5.05493,-298.77124,-154.01974,-7.00320,-975.74591,183.85207,-8.49467,-1235.33398,-130.74591,55.03101
97,1.600,843.94427,-11.20655,1412.83887,-338.02292,-1.55451,1273.31458,-1077.79211,9.27935,1305.26526,498.04440,110.46002,4.58382,-324.18530,-155.38953,-6.20764,-1001.74597,183.31232,-8.35003,-1168.60620,-128.49274,55.91644
98,1.617,843.99225,-8.73215,1413.43274,-335.32574,1.72383,1274.89160,-1076.07922,9.12721,1305.74146,472.52811,110.55844,3.94588,-348.83405,-156.34642,-5.23120,-1027.77856,183.08496,-7.89674,-1099.77954,-126.88150,58.24604
99,1.633,845.29810,-6.22229,1412.82971,-333.56879,4.13593,1276.91272,-1075.44128,8.80796,1305.19287,447.20096,110.44587,3.57071,-372.66162,-155.97586,-3.73783,-1053.42444,183.25073,-7.65372,-1029.57043,-126.48873,61.52127
100,1.650,847.35913,-3.74435,1411.28711,-333.09564,5.72433,1279.14380,-1075.83130,8.45377,1303.38684,421.85605,110.64970,3.57115,-394.97076,-154.80191,-0.29658,-1078.64954,183.25610,-7.81203,-959.08911,-127.92056,64.55743
101,1.667,849.89410,-1.39868,1408.99365,-334.02039,6.64363,1281.23840,-1077.24561,8.28366,1300.02942,396.56436,110.84373,3.52585,-413.37073,-154.13745,6.32925,-1103.93140,183.14128,-7.78082,-891.20972,-130.37109,65.98987
102,1.683,852.90167,0.72181,1406.00452,-336.13049,6.94652,1282.87390,-1079.88049,8.25654,1295.33252,371.39267,110.69267,3.27424,-422.61865,-153.83879,17.10280,-1129.39258,182.78050,-7.63637,-827.68768,-133.44603,65.24690
103,1.700,856.44287,2.59074,1402.28137,-339.07257,6.65088,1283.85034,-1083.62817,8.28022,1289.81909,346.18106,110.33406,3.03585,-415.94061,-154.28674,30.95988,-1154.76257,181.90427,-7.88476,-767.41992,-137.95166,62.33468
104,1.717,860.42010,4.30618,1397.84399,-342.49469,5.89581,1284.18530,-1087.84583,8.38988,1283.86108,320.96005,109.97934,2.78976,-389.85028,-157.75311,40.94569,-1179.87134,181.40538,-8.05011,-709.34576,-144.44177,57.56598
105,1.733,864.61609,6.05078,1392.85413,-346.06189,4.81721,1284.07910,-1091.78247,8.50872,1277.67310,295.83701,109.84935,2.64067,-347.02466,-164.15128,40.91905,-1204.83521,181.83337,-7.63893,-654.23755,-153.95688,51.71056
106,1.750,868.90088,7.84776,1387.54980,-349.46588,3.42656,1283.72205,-1094.99255,8.23765,1271.35938,270.54471,109.93413,2.71180,-294.36115,-169.64674,34.59591,-1230.08887,182.29074,-7.15321,-604.17664,-166.53117,44.94810
107,1.767,873.28400,9.50275,1382.13428,-352.47314,1.76620,1283.18286,-1097.37842,7.05921,1264.85999,244.97525,110.00665,2.81004,-239.57202,-171.49255,29.16432,-1255.80042,182.34723,-7.03638,-562.89105,-179.29973,36.30887
108,1.783,877.76294,10.79824,1376.73560,-354.98651,0.01234,1282.52332,-1098.99512,4.81580,1258.01416,219.45468,109.98222,2.82482,-187.02197,-171.13701,27.47611,-1281.65100,182.38254,-7.09815,-534.53113,-190.76884,26.56855
